"Plot_clean","Date","Month","Site","Zone","Replicate","Row_ID","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","CO2_initial","CO2_lin_pass","CO2_HM81_pass","CO2_poly_pass","CO2_neg_flux","CO2_rejected_model","CO2_rejected_negflux","CO2_flux_rejected","CO2_rejected_manual"
"2022-12-20_OWC_UP_102_10",2022-12-20,"Dec","OWC","UP",102,10,2022-12-20 12:15:59.5,-730.441687772746,0.00377950417382171,3.5051339865611e-155,0.692296108151599,0.131208123292558,-3118.19023832576,0.00271886928271759,8.45671828119239e-06,14.5542282273368,0.00146108419653278,0,0.994247945974477,0.0179393088659886,-3357.57540027155,0.996165975340971,0.0146706427674906,-3118.12075281718,TRUE,0.00271775792381394,8.68091247422795e-06,0.0170526896555179,2022-12-20 12:13:30,2022-12-20 12:18:29,402.50867,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-12-20_OWC_UP_104_12",2022-12-20,"Dec","OWC","UP",104,12,2022-12-20 11:22:29.5,-996.013106210835,0.00261819877493517,7.67550067310235e-145,0.666812140208938,0.10515918761124,-3244.86592930987,0.00209188532823789,7.60950491440104e-06,14.0037933349263,0.00131470944214808,0,0.992149176459342,0.0161421079002114,-3295.81684303381,0.992836250051298,0.0154454408728122,-3244.76215391222,TRUE,0.00209016208592956,7.82265957856651e-06,0.0168501936976793,2022-12-20 11:20:00,2022-12-20 11:24:59,386.94687,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-12-20_OWC_UP_105_13",2022-12-20,"Dec","OWC","UP",105,13,2022-12-20 11:33:29.5,-850.336273346275,0.00276613160280591,9.61107292926376e-149,0.676668151611533,0.118732449141469,-3101.22172487262,0.00239793209135322,8.57714936294856e-06,15.5953511137572,0.00148189131632494,0,0.992407177162131,0.018194780350417,-3206.2081171465,0.993668358960276,0.016642968399847,-3101.02358500956,TRUE,0.00239755198956714,8.66179523626931e-06,0.0181539709217699,2022-12-20 11:31:00,2022-12-20 11:35:59,432.78427,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-12-20_OWC_UP_106_14",2022-12-20,"Dec","OWC","UP",106,14,2022-12-20 11:14:29.5,NA,NA,NA,NA,NA,-3254.14632148175,0.00053446202030676,7.55088256438158e-06,14.9522890094075,0.00130458114103539,7.54610551078042e-293,0.893366737629637,0.0160177518074008,-3323.09496275711,0.905574192151903,0.0150982992378444,-3253.87879918609,TRUE,0.000538058795574256,7.51115769509842e-06,0.0154316275938634,2022-12-20 11:12:00,2022-12-20 11:16:59,414.63968,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-12-20_OWC_UP_107_15",2022-12-20,"Dec","OWC","UP",107,15,2022-12-20 12:03:59.5,-542.705221376124,0.00369711464157984,4.15897946788532e-114,0.660183964111282,0.136911741082339,-2613.05406980936,0.0033752419877288,1.04375347339884e-05,14.1568169069422,0.00144174686497624,0,0.995449770675446,0.0158429262727386,-2631.51397744348,0.99565777817458,0.0155090513379527,-2612.99939160649,TRUE,0.00337767714380357,1.08318342182125e-05,0.0160122327620271,2022-12-20 12:02:00,2022-12-20 12:05:59,392.2345,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-12-20_OWC_UP_108_16",2022-12-20,"Dec","OWC","UP",108,16,2022-12-20 11:47:26,NA,NA,NA,NA,NA,-576.133761734181,0.00128957931042833,9.95641387520557e-05,14.8223359776916,0.00300347234549431,2.0074776824044e-23,0.617310377103545,0.015680640664902,-574.862048720467,0.627034575332782,0.0156311643701543,-576.119406971851,TRUE,0.00129435429411365,0.000101879872518061,0.0189432085752331,2022-12-20 11:47:00,2022-12-20 11:47:52,412.0202,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-12-20_OWC_UP_3_11",2022-12-20,"Dec","OWC","UP",3,11,2022-12-20 11:52:29.5,NA,NA,NA,NA,NA,-3013.41695167155,0.00480835157097807,9.22827610808108e-06,13.9810135839188,0.00159438779139006,0,0.997802168675306,0.0195760210874788,-3066.9789410063,0.998003222834086,0.0186904392366111,-3006.56790631708,TRUE,0.00482902710892056,8.85477846630909e-06,0.0175370476945961,2022-12-20 11:50:00,2022-12-20 11:54:59,389.73172,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-08-16_CRC_TR_309_156",2022-08-16,"Aug","CRC","TR",309,156,2022-08-16 09:21:59.5,NA,NA,NA,NA,NA,-5805.94319938239,0.00515136289410348,8.16114986587125e-06,13.4069596734859,0.00169272885448277,0,0.996403727064057,0.0321842061441887,-7540.4938507298,0.998924730667146,0.0176107289110294,-5745.79760369477,TRUE,0.00520599326108108,7.03906020520215e-06,0.0260911506601594,2022-08-16 09:19:00,2022-08-16 09:24:59,408.09839,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-08-16_CRC_TR_311_152",2022-08-16,"Aug","CRC","TR",311,152,2022-08-16 09:32:29.5,NA,NA,NA,NA,NA,-4982.09377627868,0.00321050801898624,1.01013758209215e-05,14.3747396268649,0.00174523498175532,0,0.988279393147604,0.0303039591060331,-6710.54183768465,0.997233337156725,0.0147355130008619,-4975.07214029462,TRUE,0.00323378420628541,1.05516868659527e-05,0.0328612924298786,2022-08-16 09:30:00,2022-08-16 09:34:59,437.72037,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-08-16_CRC_TR_312_153",2022-08-16,"Aug","CRC","TR",312,153,2022-08-16 10:35:29.5,3974.6588121235,0.00794700929164452,0,0.700991795640183,0.606649348479198,-6327.31264217466,0.0071046224072723,7.71328956548512e-06,13.5162842378538,0.00240142548533795,0,0.997462854110984,0.055881609128157,-9582.51172689182,0.999438895817219,0.0262917369243896,-6313.00895153166,TRUE,0.00713029413030942,7.79394340394461e-06,0.0625954192068807,2022-08-16 10:31:00,2022-08-16 10:39:59,412.20764,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-08-16_CRC_TR_313_154",2022-08-16,"Aug","CRC","TR",313,154,2022-08-16 09:11:29.5,NA,NA,NA,NA,NA,-6142.08646740967,0.00412108185216497,6.22978203911856e-06,14.5510106317418,0.00107633195082815,0,0.99726981099018,0.0186892422873666,-6363.80753689845,0.997737953465133,0.0170258547445606,-6141.91252081607,TRUE,0.0041210899719239,6.28750237051831e-06,0.0182678278040185,2022-08-16 09:09:00,2022-08-16 09:13:59,439.61398,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-08-16_CRC_TR_314_151",2022-08-16,"Aug","CRC","TR",314,151,2022-08-16 11:11:59.5,NA,NA,NA,NA,NA,-7005.18111570979,0.00561577146452777,5.3815854265072e-06,15.4399050239666,0.00111621096095877,0,0.998681174380821,0.0212227514009484,-7860.00913013887,0.999273608886362,0.0157614251427746,-7005.15518086646,TRUE,0.00561517921188488,5.75941331746342e-06,0.0218401317932472,2022-08-16 11:09:00,2022-08-16 11:14:59,468.41226,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-08-16_CRC_TR_315_150",2022-08-16,"Aug","CRC","TR",315,150,2022-08-16 10:54:59.5,NA,NA,NA,NA,NA,-6620.20594032504,0.00625579380676251,6.15124780033016e-06,14.3519423177005,0.00127584896905713,0,0.998611592077773,0.0242579820862876,-7108.908808317,0.999013899555065,0.0204578000649922,-6607.29142999068,TRUE,0.00627544644218159,5.95716815142177e-06,0.0212647993234223,2022-08-16 10:52:00,2022-08-16 10:57:59,437.98047,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-08-16_CRC_TR_316_157",2022-08-16,"Aug","CRC","TR",316,157,2022-08-16 08:44:59.5,-476.586186695671,0.00383067378423315,0,0.685684492068858,0.204782210124057,-7487.9832530338,0.00350810386794175,4.5509836148526e-06,14.5179296282418,0.00094393331917045,0,0.997585791371722,0.0179472007286322,-7920.27535449433,0.99821683314199,0.0154350320721518,-7483.86387777658,TRUE,0.00351658241841735,4.57381000493607e-06,0.0176896920849043,2022-08-16 08:42:00,2022-08-16 08:47:59,437.73462,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-08-16_CRC_TR_327_155",2022-08-16,"Aug","CRC","TR",327,155,2022-08-16 08:55:29.5,NA,NA,NA,NA,NA,-4875.8104792031,0.00671366303466244,1.05587652206454e-05,13.9136583999181,0.00182425906667542,0,0.997045533993343,0.0316761196820271,-5664.84974024733,0.998474302205987,0.0227818797302539,-4859.30795189785,TRUE,0.00675068699758538,1.0118277176235e-05,0.0322313866034137,2022-08-16 08:53:00,2022-08-16 08:57:59,423.63596,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-08-17_OWC_TR_1_136",2022-08-17,"Aug","OWC","TR",1,136,2022-08-17 11:31:44.5,903.73219083238,0.0127132094679375,5.14879255409588e-198,0.659080254688236,0.413382386853255,-3853.87094652737,0.0116580933552839,1.38582105518908e-05,17.4944043930566,0.00167421675835676,0,0.998817259929971,0.0243484066331983,-4712.47163218679,0.999576444930174,0.0145881326499954,-3852.18581483495,TRUE,0.0116619623926823,1.51555184902356e-05,0.0260930170525059,2022-08-17 11:30:00,2022-08-17 11:33:29,529.53015,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-08-17_OWC_TR_2_137",2022-08-17,"Aug","OWC","TR",2,137,2022-08-17 11:41:14.5,1630.8608247789,0.0126273067635312,2.01726747163138e-265,0.675098589800791,0.513882125813316,-3781.0466767151,0.0115436828081251,1.63776323589599e-05,13.6746246431753,0.0025459274015175,0,0.997834835546254,0.041950115230845,-4211.17463977024,0.998551503701869,0.0343439033609737,-3773.87312265262,TRUE,0.0115267478422286,1.16966806286865e-05,0.0284379286559222,2022-08-17 11:39:00,2022-08-17 11:43:29,413.64508,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-08-17_OWC_TR_4_138",2022-08-17,"Aug","OWC","TR",4,138,2022-08-17 12:04:02,1850.49179464207,0.0373252252420964,2.75450462111924e-170,0.670191049288059,0.904824951241039,-1364.01150376252,0.0310917331852291,6.81401426422857e-05,13.0094559741191,0.00685511509435597,0,0.996658679859895,0.0910735768256921,-2741.05289275039,0.999535386912457,0.0340096498204517,-1212.4698736096,TRUE,0.0303455406601321,3.33567415563193e-05,0.0473325117342667,2022-08-17 12:02:35,2022-08-17 12:05:29,387.76974,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-08-17_OWC_TR_5_139",2022-08-17,"Aug","OWC","TR",5,139,2022-08-17 12:12:59.5,863.122747228965,0.0297752407562335,9.18744990896656e-102,0.61732271601374,0.592138539252172,-2361.43453393706,0.0275692068532349,2.71312262457925e-05,16.3415522262335,0.00186795422270784,0,0.99953728114579,0.0205904379730086,-2628.8317346641,0.999737117067772,0.0155524442640444,-2360.41850684939,TRUE,0.0275952327837793,2.58410689708769e-05,0.0233672625772489,2022-08-17 12:12:00,2022-08-17 12:13:59,495.14127,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-08-17_OWC_TR_6_140",2022-08-17,"Aug","OWC","TR",6,140,2022-08-17 12:18:29.5,1691.21733646988,0.027100986995191,1.02879809121474e-160,0.638313114447602,0.780939267437013,-2105.35952506039,0.0249326559238074,4.01100631488802e-05,22.5605583699436,0.00415098783206949,0,0.998145239714238,0.0559235553349317,-2362.20333089507,0.998708928623567,0.0467231072425975,-2104.96854771562,TRUE,0.0249498859759924,3.1784074467781e-05,0.045296511020243,2022-08-17 12:17:00,2022-08-17 12:19:59,683.70435,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-08-17_OWC_TR_8_141",2022-08-17,"Aug","OWC","TR",8,141,2022-08-17 11:48:29.5,790.442746206074,0.0145432228046784,1.3019369426888e-162,0.642685460222631,0.417781878411386,-3560.14347744653,0.0134264328014195,1.46049515805905e-05,16.4639541611794,0.00151146549119028,0,0.999151142888123,0.020362990076817,-3935.77872365599,0.999498993189312,0.0156657712108189,-3558.73149800671,TRUE,0.0134328534062309,1.50682838459879e-05,0.0211013897151393,2022-08-17 11:47:00,2022-08-17 11:49:59,499.22003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-08-17_OWC_UP_6_147",2022-08-17,"Aug","OWC","UP",6,147,2022-08-17 10:45:45.5,1444.55410119755,0.0323553097047824,1.13090748881209e-129,0.630525619500624,0.816889481928884,-2867.27997652041,0.0313993028827903,2.05943733042527e-05,20.3290990378651,0.00175082456309813,0,0.999746254150971,0.0214077297021093,-3226.92876573379,0.999862714655232,0.0157732276555334,-2863.82377079691,TRUE,0.0313854105557817,2.07096905331689e-05,0.0196633319597157,2022-08-17 10:44:32,2022-08-17 10:46:59,614.66003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"2022-08-17_OWC_UP_7_148",2022-08-17,"Aug","OWC","UP",7,148,2022-08-17 10:55:49.683398,NA,NA,NA,NA,NA,7411.96844762673,-0.00726714940650489,0.00357211168926609,20.1350106298986,0.535388388487797,0.042164779407985,0.00398678376820928,8.63943119741059,7401.34435229693,0.0179476616209065,8.58697774915727,7438.41864155403,TRUE,-0.00688201467165711,0.00134843414355471,3.51000584476067,2022-08-17 10:53:40,2022-08-17 10:57:59,620.13531,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"2022-08-17_OWC_UP_8_149",2022-08-17,"Aug","OWC","UP",8,149,2022-08-17 10:34:59.5,3601.7243546973,0.0321243667153703,1.14606623677194e-159,0.530956705993428,1.57598003222225,2777.62742545761,0.0296993592748676,0.000477960058184325,13.4201218704021,0.0660210895612313,0,0.80120765763116,1.02599222710621,2771.90780262884,0.803210197424183,1.02187870389444,2788.22680483176,TRUE,0.0284928371174278,3.45816897263226e-05,0.0818659080551999,2022-08-17 10:33:00,2022-08-17 10:36:59,408.46707,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-16_CRC_TR_309_129",2022-09-16,"Sep","CRC","TR",309,129,2022-09-16 12:17:24.5,NA,NA,NA,NA,NA,-1897.00335254598,0.0101244000481028,3.28638880412586e-05,15.528234660988,0.00548822010523249,0,0.990937143096804,0.0811490353465425,-2400.55724656829,0.994942920608301,0.0606878291308222,-1897.00203021517,TRUE,0.0101235183577356,3.35959087325058e-05,0.107022912044949,2022-09-16 12:15:00,2022-09-16 12:19:49,475.50479,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-16_CRC_TR_311_130",2022-09-16,"Sep","CRC","TR",311,130,2022-09-16 12:07:29.5,2139.47100035607,0.0182111226980622,5.31538072575198e-225,0.68097525073758,0.792498616614448,-2963.60996822378,0.0161746934121169,1.79103736903213e-05,13.5533965008587,0.00309441122227323,0,0.99890014459784,0.0465322573065771,-4320.56193155654,0.999757557359248,0.0218713198179931,-2962.80532208724,TRUE,0.0161738748623773,1.92083787754202e-05,0.0452256677783809,2022-09-16 12:05:00,2022-09-16 12:09:59,410.09988,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-16_CRC_TR_312_131",2022-09-16,"Sep","CRC","TR",312,131,2022-09-16 11:59:29.5,1185.4562524429,0.0123137399527228,2.75237280599697e-234,0.695803907422,0.466464802307718,-3312.70174655228,0.00974505535237185,1.47529078230755e-05,12.8758558315183,0.00254888950494412,0,0.997946143587845,0.0383289659229466,-4355.18295850033,0.999357916999609,0.0214546687137009,-3295.95345608649,TRUE,0.00969530503327762,1.25911745508786e-05,0.0334007819134331,2022-09-16 11:57:00,2022-09-16 12:01:59,386.61185,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-16_CRC_TR_313_128",2022-09-16,"Sep","CRC","TR",313,128,2022-09-16 12:22:59.5,2878.32571670227,0.0500846253458439,7.72427034118945e-175,0.669617022018387,1.78090724894602,-1409.34628887387,0.0446401370051437,4.87780762697139e-05,13.7606073553328,0.00673776330654269,0,0.99914345419798,0.0906792178290282,-3490.76918660917,0.999952701097095,0.0213384915181667,-1407.16470082284,TRUE,0.0445936377635428,4.98978836353472e-05,0.104324427383862,2022-09-16 12:21:00,2022-09-16 12:24:59,412.69208,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-16_CRC_TR_314_132",2022-09-16,"Sep","CRC","TR",314,132,2022-09-16 11:42:51.5,672.717213055575,0.116401209242067,1.06172345977599e-83,0.717114871534539,0.737566751735186,484.762256522267,0.0441125192039886,0.00107846662233011,15.4346838630755,0.0617981136756535,2.80481491605421e-124,0.848811955934099,0.539206348825424,105.441927937626,0.957868741036759,0.285601686579837,486.793264056056,TRUE,0.0427837189874094,0.00109539106440325,0.599797990792658,2022-09-16 11:42:02,2022-09-16 11:43:41,442.70526,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-16_CRC_TR_315_133",2022-09-16,"Sep","CRC","TR",315,133,2022-09-16 11:52:29.5,NA,NA,NA,NA,NA,-1790.16565711207,0.0200371328063297,3.43737635857741e-05,12.5228398669848,0.00593882414910564,0,0.997364195906298,0.089305161322963,-2133.61052895325,0.998208347395362,0.0737107892498929,-1789.26512497014,TRUE,0.0200122255136164,2.86860244996499e-05,0.0892755183583916,2022-09-16 11:50:00,2022-09-16 11:54:59,396.28998,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-16_CRC_TR_316_134",2022-09-16,"Sep","CRC","TR",316,134,2022-09-16 12:30:59.5,2397.99315205295,0.0163836922527662,3.68292028481768e-293,0.711391173063904,0.733001513849621,-1575.62745088643,0.0130692208466876,3.40986866724235e-05,13.6556319704705,0.00707251205761512,0,0.992715171519415,0.116455427023196,-4022.94257574178,0.999247189943146,0.0374710633516841,-1570.94583904582,TRUE,0.0131323862737276,3.41217519669071e-05,0.136207803407176,2022-09-16 12:28:00,2022-09-16 12:33:59,412.14993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-16_CRC_TR_327_135",2022-09-16,"Sep","CRC","TR",327,135,2022-09-16 12:13:09.5,666.285514069538,0.0163369748849276,8.21802430426388e-149,0.676837301476016,0.420197199960661,-1608.17644799709,0.0127348359460091,4.46465959676159e-05,13.0220907247424,0.00513600825413532,0,0.992703564288447,0.0631390322784923,-2490.66692117662,0.998334872248261,0.030212995272821,-1608.1195773745,TRUE,0.0127282465857479,4.82614307906847e-05,0.0729502844485913,2022-09-16 12:11:30,2022-09-16 12:14:49,393.54504,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-16_CRC_UP_301_126",2022-09-16,"Sep","CRC","UP",301,126,2022-09-16 12:46:29.5,3143.0038102415,0.0334905576070194,3.40576972448136e-227,0.68454167261715,1.38396657914182,-1089.58855723775,0.0283805734283558,5.07292712828662e-05,14.3470652129776,0.00876459805192531,0,0.997139071619907,0.131797780723309,-2284.29017522415,0.999244778734718,0.0677915982770275,-1089.34212947187,TRUE,0.0283883333220742,5.3029373248198e-05,0.155216252656494,2022-09-16 12:44:00,2022-09-16 12:48:59,432.68036,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-16_CRC_UP_308_127",2022-09-16,"Sep","CRC","UP",308,127,2022-09-16 12:37:59.5,2076.89205726039,0.0300253032941948,2.07063317514696e-177,0.675018348075141,1.02078482987784,-1890.57128254874,0.0257927886167688,3.49212990756857e-05,15.2068964334374,0.00482371314169783,0,0.998685570179022,0.0649192491365818,-3849.90719877152,0.999914003825288,0.0166283847207299,-1884.8888065851,TRUE,0.0257249689292857,3.5024839004395e-05,0.0744359310388483,2022-09-16 12:36:00,2022-09-16 12:39:59,458.98688,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-23_PTR_TR_1_110",2022-09-23,"Sep","PTR","TR",1,110,2022-09-23 13:11:59.5,-428.509984227991,0.00642719400518306,1.14998421846078e-188,0.697638439576793,0.179193194492203,-2937.09632794195,0.00467534428876467,1.68836116740532e-05,13.9495118737239,0.00233214976725073,0,0.990723578839382,0.0313869020226774,-3879.93111865149,0.997509639445021,0.0162852731824319,-2936.68184329796,TRUE,0.00466635783374945,1.81195406713881e-05,0.0347850207711104,2022-09-23 13:10:00,2022-09-23 13:13:59,408.97794,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-23_PTR_TR_2_111",2022-09-23,"Sep","PTR","TR",2,111,2022-09-23 13:06:29.5,NA,NA,NA,NA,NA,-2444.62364215573,0.0098576245653669,2.07606358420913e-05,14.6508658336125,0.00214851685589911,0,0.997619413746501,0.0250675973648854,-2866.05405393276,0.998917240704168,0.01693734965462,-2431.02688798957,TRUE,0.00992594309376427,1.89925925983195e-05,0.022157725231518,2022-09-23 13:05:00,2022-09-23 13:07:59,432.05161,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-23_PTR_TR_3_112",2022-09-23,"Sep","PTR","TR",3,112,2022-09-23 13:00:59.5,112.472824929358,0.00690858639539831,8.72327660727295e-172,0.663088802643517,0.260902566452585,-3558.51374250509,0.00647221046884622,1.09660436426616e-05,13.7553171494504,0.00151475031661605,0,0.99794304459351,0.0203860491483333,-3765.21563431288,0.998464915520346,0.0176356909666936,-3558.14548884507,TRUE,0.00647211661106356,9.57503885891078e-06,0.0177142715566647,2022-09-23 12:59:00,2022-09-23 13:02:59,405.30038,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-23_PTR_TR_4_113",2022-09-23,"Sep","PTR","TR",4,113,2022-09-23 12:55:29.5,-307.686212435769,0.00474214943374211,1.89943435966966e-227,0.684951443469746,0.203498569478579,-4304.23165061172,0.00417400834412996,8.50445596408495e-06,13.6964227892918,0.00146933193185211,0,0.996285958145536,0.0220951019792015,-4821.77420829476,0.997919456824925,0.0165556083303588,-4301.32330217753,TRUE,0.0041837751283954,8.58856584016357e-06,0.0220602989185347,2022-09-23 12:53:00,2022-09-23 12:57:59,402.9747,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-23_PTR_TR_5_114",2022-09-23,"Sep","PTR","TR",5,114,2022-09-23 12:47:59.5,291.381786947635,0.00836113423715516,6.97778561998808e-177,0.673917466310307,0.295417427239002,-3384.31050397827,0.00744940443637313,1.23762340907674e-05,14.5453342738116,0.00170954130025276,0,0.998022126380056,0.0230076155692214,-4000.89540414333,0.9991646472048,0.0149731446172919,-3382.25337923969,TRUE,0.00744602450604553,1.25403360434602e-05,0.0210336458110133,2022-09-23 12:46:00,2022-09-23 12:49:59,427.07126,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-23_PTR_TR_6_115",2022-09-23,"Sep","PTR","TR",6,115,2022-09-23 13:25:59.5,145.707454437813,0.0134227990952022,3.17495243591105e-205,0.728088799818698,0.266994119240235,-1003.2697014396,0.00717387090554965,6.46687822656046e-05,13.509712065359,0.00893276204290427,0,0.94487110782156,0.1202202924399,-2747.57411937008,0.995137885832418,0.0357525015801498,-1003.2697014396,TRUE,0.00717387090554965,6.46687822656046e-05,0.17874147739069,2022-09-23 13:24:00,2022-09-23 13:27:59,394.49414,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-23_PTR_TR_7_116",2022-09-23,"Sep","PTR","TR",7,116,2022-09-23 13:21:29.5,0.226002569720659,0.00846424131818184,3.58709449356431e-122,0.642220108758816,0.241127476446741,-2941.3221598132,0.00773789575347799,1.3107081428211e-05,13.8053565718526,0.00135645100633473,0,0.998458730301059,0.0158262512945299,-3031.83845058507,0.998706209362114,0.0145271186026226,-2941.23397011372,TRUE,0.00773469273378022,1.33665270254225e-05,0.0162884172897619,2022-09-23 13:20:00,2022-09-23 13:22:59,406.6814,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-23_PTR_TR_8_117",2022-09-23,"Sep","PTR","TR",8,117,2022-09-23 13:16:29.5,-904.784268666031,0.0034997655328397,1.36243883285495e-124,0.649549107758869,0.104308543165027,-2880.38709322706,0.00336942148277431,1.38678610616381e-05,13.4908035398311,0.00143518404122227,0,0.990968695320761,0.0167448608052988,-2994.73064045581,0.992746079200249,0.0150349311121736,-2880.19794076739,TRUE,0.0033703430339364,1.52859911520276e-05,0.0173408862484813,2022-09-23 13:15:00,2022-09-23 13:17:59,397.65448,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-23_PTR_UP_301_118",2022-09-23,"Sep","PTR","UP",301,118,2022-09-23 13:34:59.5,-1006.51998746684,0.00356102552539505,4.10621858473375e-175,0.670197611009396,0.11994924405198,-3872.49569576264,0.00300129109174799,8.81769531478135e-06,13.557763495855,0.00121799686424074,0,0.993840646401214,0.0163922355153542,-4009.50461187418,0.994936154778218,0.01488389299459,-3872.44050144807,TRUE,0.00300048390126404,9.16261050582893e-06,0.0183702166885177,2022-09-23 13:33:00,2022-09-23 13:36:59,399.24741,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-23_PTR_UP_302_121",2022-09-23,"Sep","PTR","UP",302,121,2022-09-23 13:51:29.5,-1166.90097529753,0.00206018854801782,4.82475961355566e-107,0.592814469338629,0.0818307110537989,-2275.4415595662,0.00239817917607946,2.42813547729523e-05,13.6307713109094,0.00251287582955354,0,0.947730344755579,0.0293187178635561,-2794.62301521926,0.980162750671481,0.0180954599041204,-2273.70721256285,TRUE,0.00242984896432897,2.41688717441746e-05,0.0274207823735236,2022-09-23 13:50:00,2022-09-23 13:52:59,402.99908,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-23_PTR_UP_303_120",2022-09-23,"Sep","PTR","UP",303,120,2022-09-23 13:47:14.5,-1516.80444540543,0.00317675564293672,6.21080355299599e-169,0.70566804633184,0.0723728779723719,-3030.4372525182,0.00216761152067444,1.43075624247035e-05,14.1348913111932,0.00172850316373681,0,0.973367920985239,0.0217700622983792,-3334.97938292922,0.983680396501137,0.0170688630240554,-3029.41903125059,TRUE,0.00216485939889465,1.42187001681692e-05,0.0241221506342,2022-09-23 13:45:30,2022-09-23 13:48:59,415.01624,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022-09-23_PTR_UP_304_125",2022-09-23,"Sep","PTR","UP",304,125,2022-09-23 14:12:29.5,737.258385778951,0.00974404279549646,3.13495193859166e-238,0.70189103810418,0.363647049157339,-3375.62237431359,0.0076702516462239,1.42461158779435e-05,13.5738945642853,0.00246133004306525,0,0.996911790255166,0.0370122891411256,-4597.34396981528,0.999208892432721,0.0187540247397016,-3327.18924979822,TRUE,0.00758860095082433,1.09689196723251e-05,0.0285500757124054,2022-09-23 14:10:00,2022-09-23 14:14:59,396.4852,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
