"","Plot_ID","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max"
"14","2022_07_07_PTR_TR_16_2",2022-07-07 13:59:14,NA,NA,NA,NA,NA,207.369035289047,9.09619281388203,0.0740527044899734,3303.53419296306,3.19887112539615,1.70665974802186e-45,0.99781763369603,4.42461036261242,208.002600057858,0.998017763237951,4.35075967399226,207.381030841697,TRUE,9.10389483991092,0.082705491018675,3.74360118962293,2022-07-07 13:58:57,2022-07-07 13:59:31
"15","2022_07_07_PTR_TR_9_1",2022-07-07 13:10:36,231.585716558774,6.54000090413665,6.8563227004174e-34,0.988982408206299,6.25345937424881,276.853157306941,5.61176511674896,0.199818084887901,3334.11687309298,8.63158619907539,1.28886979881809e-24,0.959840914678141,11.9390260642281,208.860358610569,0.994865863889621,4.40440052811151,277.137944537009,TRUE,5.52762336428834,0.213796881635486,12.2755511013665,2022-07-07 13:10:19,2022-07-07 13:10:53
"16","2022_07_07_PTR_TR_9_2",2022-07-07 13:13:37,228.296139250531,1.85323189668327,2.61053264472205e-25,0.963541199939197,5.96638280793155,202.065769811847,2.97823105146246,0.0686496564027207,3386.70973981348,2.9654744569763,1.10233760390888e-30,0.982768420277118,4.10178106527341,203.320441076809,0.984068380744786,4.06926536071342,202.0773571157,TRUE,2.98355040547199,0.074865495820853,4.21154384195693,2022-07-07 13:13:20,2022-07-07 13:13:54
"17","2022_07_07_PTR_UP_1_1",2022-07-07 11:14:44,249.104277773775,3.12312345721183,8.99078840169594e-30,0.98043242547237,8.03173019172833,204.875597679093,5.50502513518466,0.0714613343600991,3752.59447588959,3.08693113426738,7.86250675290358e-39,0.994469947764661,4.26977735267747,208.106697259891,0.994590110443821,4.35723451444429,204.939977102255,TRUE,5.48807391725148,0.0594139142138603,3.01802031591837,2022-07-07 11:14:27,2022-07-07 11:15:01
"18","2022_07_07_PTR_UP_1_2",2022-07-07 11:17:45,262.105412419979,3.4139156738224,4.55440987758198e-25,0.962291872237071,9.67098790089814,229.509392242357,4.75253759601159,0.101602473076275,3712.64320684911,4.38894459872887,9.54911757989328e-32,0.985141667789252,6.07069462670606,226.501717354455,0.987837693753103,5.6667942610454,229.52308589042,TRUE,4.74493802226152,0.118356031156446,6.95251687124497,2022-07-07 11:17:28,2022-07-07 11:18:02
"19","2022_07_07_PTR_UP_2_1",2022-07-07 11:31:50,252.503628837691,5.1252800487069,3.32938140753334e-34,0.989454217928826,8.43139407274368,222.910417633238,7.87585028899856,0.0924619131785733,3890.0664808446,3.9940978024087,2.89896643369903e-40,0.995472338159825,5.5245509534669,219.317333181465,0.996355349827904,5.1140390471067,223.000714391868,TRUE,7.90207903444013,0.0963925558798784,5.58251980489609,2022-07-07 11:31:33,2022-07-07 11:32:07
"20","2022_07_07_PTR_UP_2_2",2022-07-07 11:34:50,265.786113672473,4.83613982853439,2.87656059084004e-30,0.9817375904454,10.193109085474,247.307206946802,7.21271663322668,0.131016382407473,3847.86468920481,5.65954377390593,4.72029016557426e-34,0.989228798326377,7.82816032533405,243.9260169199,0.991276810692474,7.26844326322678,247.323378407335,TRUE,7.19939145257062,0.127197448705101,6.54276052206451,2022-07-07 11:34:33,2022-07-07 11:35:07
"21","2022_07_07_PTR_UP_3_a_1",2022-07-07 11:50:53,NA,NA,NA,NA,NA,183.320416798445,3.39090999542517,0.0525216449717949,3666.22568784119,2.26878916463248,2.57458477174336e-36,0.992145233046042,3.13814081746493,182.886452806961,0.993079860576718,3.03906032485107,183.320416798445,TRUE,3.39090999542517,0.0525216449717949,4.31382487357352,2022-07-07 11:50:36,2022-07-07 11:51:10
"22","2022_07_07_PTR_UP_3_a_2",2022-07-07 11:53:53,NA,NA,NA,NA,NA,192.594313202364,3.12602801145536,0.0599619146082755,3646.785473747,2.59018814484828,2.79247049754248e-33,0.988003960749071,3.5826930368732,188.065951577639,0.990598125748194,3.27245740786347,192.635740718772,TRUE,3.1331163130731,0.0611474378152442,2.91072443698073,2022-07-07 11:53:36,2022-07-07 11:54:10
"23","2022_07_07_PTR_UP_4_1",2022-07-07 12:04:32,245.22901500208,3.4401807801709,1.82603996396032e-29,0.979574373489909,7.59917032811166,208.594864744044,5.09376011059914,0.0753609255485912,3385.94824460138,3.25538264106421,5.73228370065279e-37,0.992828604209459,4.5027758866458,208.814373309698,0.993562847618056,4.401508082809,208.606794638723,TRUE,5.10096794556885,0.0790977861116236,4.293733957272,2022-07-07 12:04:15,2022-07-07 12:04:49
"24","2022_07_07_PTR_UP_4_2",2022-07-07 12:07:32,226.461641687735,3.36023054593979,2.16859769902998e-32,0.986417838546729,5.81205228039133,198.453258981585,4.78012187711925,0.065196698396997,3362.73039457721,2.81631626298744,3.98317639277732e-38,0.993898602959269,3.8954686303797,199.367873595444,0.994413438956833,3.84585995126238,198.514624391753,TRUE,4.7656852062785,0.074509156821792,3.72442428588641,2022-07-07 12:07:15,2022-07-07 12:07:49
"25","2022_07_07_PTR_UP_5_b_1",2022-07-07 12:22:34,219.293406518778,3.69351580403593,5.23597420257043e-32,0.985672822484326,5.2463383774723,213.998701923411,4.18801181083111,0.0814090613720049,3967.49176377915,3.51664530771823,4.31071005102001e-33,0.987684224704501,4.86414883882997,209.161732006629,0.990432268541317,4.42340382287941,214.210788201696,TRUE,4.15175987325071,0.0891794313648127,4.56953561025758,2022-07-07 12:22:17,2022-07-07 12:22:51
"26","2022_07_07_PTR_UP_5_b_2",2022-07-07 12:25:35,224.566054078853,2.72627791188296,4.00582781362655e-31,0.983793313278838,5.65677486477423,193.25718904543,4.25795630855769,0.0605324302766843,4051.30450368603,2.61483283690684,1.55084647809794e-37,0.993374771136651,3.61678104967247,196.420374606202,0.993531295007833,3.68728385353514,193.263908222713,TRUE,4.2543844775641,0.065335205068673,4.28824093350023,2022-07-07 12:25:18,2022-07-07 12:25:52
"27","2022_07_07_PTR_UP_6_1",2022-07-07 12:43:12,240.226381511374,3.58466568365231,1.67372506529101e-31,0.984627851954215,7.07503847201392,205.318285293379,5.47078524883221,0.0719146956539141,4006.58830195084,3.10651508278277,1.18750380904736e-38,0.994330033973785,4.29686545286823,206.669032625986,0.994743369708229,4.26865805170187,205.860389585373,TRUE,5.43161741644169,0.0729994290836042,4.05445986438921,2022-07-07 12:42:55,2022-07-07 12:43:29
"28","2022_07_07_PTR_UP_6_2",2022-07-07 12:46:12,NA,NA,NA,NA,NA,207.140501271112,5.08891000516758,0.0738113335420835,3809.07003059713,3.18844457094372,2.99334320793959e-37,0.993105450917499,4.41018857471659,208.249432074074,0.993652067722435,4.36612827970184,207.499904912839,TRUE,5.0553235605895,0.0646295309647517,2.98706471263153,2022-07-07 12:45:55,2022-07-07 12:46:29
"29","2022_07_07_PTR_UP_7_1",2022-07-07 12:53:30,248.870824146794,4.90601764181487,4.75711414010502e-33,0.987610480818062,8.00498857251186,242.935969853294,6.8781819461143,0.123085117438131,3621.34987947885,5.31693515923031,2.89633304276842e-34,0.989542874391885,7.35427139158516,232.351870215125,0.993106388857318,6.16074174893831,243.155191385056,TRUE,6.88078358609359,0.12525373743083,6.13293293364126,2022-07-07 12:53:13,2022-07-07 12:53:47
"30","2022_07_07_PTR_UP_7_2",2022-07-07 12:56:31,240.844536704908,4.01065887739658,5.94049057475074e-33,0.987442605424995,7.13779331981874,212.523281735853,6.10688323550675,0.0797111244122335,3628.36585230081,3.4432991476993,9.41722803257353e-39,0.994409151929,4.76269799352986,210.229318326837,0.995329325649214,4.49138325328797,212.529454988224,TRUE,6.10411805188707,0.0797995190853578,5.59019724765023,2022-07-07 12:56:14,2022-07-07 12:56:48
"31","2022_07_07_PTR_UP_8_1",2022-07-07 13:00:30,NA,NA,NA,NA,NA,211.302999718557,3.86868703362812,0.0783335940980254,3779.50783355471,3.38379366472164,1.62933450304216e-32,0.986651070419166,4.68039127772473,203.558944056174,0.990456199771692,4.08315374903988,211.324541554939,TRUE,3.86654703620952,0.0924139394605409,4.78383499839334,2022-07-07 13:00:13,2022-07-07 13:00:47
"32","2022_07_07_PTR_UP_8_2",2022-07-07 13:03:30,NA,NA,NA,NA,NA,220.206444637272,4.07438846406111,0.0889583804220205,3642.62426601831,3.84275491967396,1.8937554618441e-31,0.984512404395204,5.3152167036625,221.729193013929,0.985570700857167,5.29331472988474,220.22920478919,TRUE,4.08382785729362,0.0914958916113896,5.81931940763151,2022-07-07 13:03:13,2022-07-07 13:03:47
"33","2022_07_07_PTR_W_17_1",2022-07-07 14:35:29,NA,NA,NA,NA,NA,204.42299946224,7.16745880216604,0.0710007781211509,2912.50866369678,3.06703638410883,1.08892718377649e-42,0.996772207070622,4.24225935827806,206.406674690139,0.996952903040262,4.25268919130004,204.426835846712,TRUE,7.16319320482926,0.0779154083021545,4.52380495208264,2022-07-07 14:35:12,2022-07-07 14:35:46
"34","2022_07_07_PTR_W_17_2",2022-07-07 14:38:29,245.632732537343,4.77391353400809,2.04373290951376e-32,0.986466547571496,7.64312436087246,239.034960305226,6.28118938703211,0.11641337333655,2903.07684326404,5.02873434726038,9.10169543928402e-34,0.988791675064818,6.95563817093688,235.870695540665,0.990866367122555,6.47835174265071,239.070684638723,TRUE,6.28325959075614,0.120661220104181,7.88019950529842,2022-07-07 14:38:12,2022-07-07 14:38:46
"35","2022_07_07_PTR_W_18_1",2022-07-07 14:44:45,NA,NA,NA,NA,NA,217.081982093105,9.61166858548629,0.0850750191469367,4054.29363349093,3.67500450005183,2.67921483533385e-44,0.997421310106184,5.08318789853183,214.109170018391,0.997887106627531,4.74735291319292,217.10398576807,TRUE,9.61064304130735,0.0882871439039178,5.80711782205505,2022-07-07 14:44:28,2022-07-07 14:45:02
"36","2022_07_07_PTR_W_18_2",2022-07-07 14:47:45,NA,NA,NA,NA,NA,231.655249346832,8.91879747679055,0.104765338496416,3968.07940642577,4.52557159885922,2.95339821551347e-40,0.995467231439392,6.25967418133396,233.483319062056,0.995739963351832,6.2611303696395,231.832427617157,TRUE,8.87602682472549,0.106232669469979,5.43621766623062,2022-07-07 14:47:28,2022-07-07 14:48:02
"37","2022_07_07_PTR_W_19_1",2022-07-07 14:53:16,NA,NA,NA,NA,NA,229.312812474037,6.69702651408804,0.101317544905513,3704.51240226214,4.37663649324457,1.19118862552591e-36,0.992503624720723,6.05367031752473,221.668306228918,0.994625210399317,5.28871254717635,229.332511229837,TRUE,6.68658610107802,0.10796237427434,5.7553321093332,2022-07-07 14:52:59,2022-07-07 14:53:33
"38","2022_07_07_PTR_W_19_2",2022-07-07 14:56:15,226.623087383438,5.53902478497539,6.66997201018439e-36,0.991678856009252,5.82547247644693,241.621362917278,6.10057882551422,0.120795137070187,3613.40144022896,5.21801436859622,7.86636317667906e-33,0.987227149004886,7.21744626229422,224.674063303652,0.992979547829583,5.52075280223398,241.6397314067,TRUE,6.08469911781767,0.128947200845762,8.24791935930565,2022-07-07 14:55:58,2022-07-07 14:56:32
"39","2022_07_07_PTR_W_20_1",2022-07-07 15:01:18,NA,NA,NA,NA,NA,222.195999160292,4.95749311043952,0.0915230480775957,3779.46712379006,3.95354143808893,8.0144064304433e-34,0.988877734688228,5.46845425472387,212.325195625154,0.992516951138604,4.62789366583255,222.209205713165,TRUE,4.94731178885675,0.102145997845041,6.00911636338132,2022-07-07 15:01:01,2022-07-07 15:01:35
"40","2022_07_07_PTR_W_20_2",2022-07-07 15:04:18,NA,NA,NA,NA,NA,239.475730110707,4.24070001444022,0.11714870742773,3853.28897270368,5.06049873733899,3.84268709661777e-28,0.97543525352812,6.99957399829426,236.773231059788,0.979716406202382,6.56242029201859,239.572759089931,TRUE,4.22360263003817,0.125726235016379,7.5433082853854,2022-07-07 15:04:01,2022-07-07 15:04:35
"41","2022_07_07_PTR_W_21_1",2022-07-07 15:08:45,234.117944844882,3.79366766225313,1.05297633377747e-33,0.988692265416069,6.48381777902352,195.112101341598,5.85138593449929,0.0621579052482576,3116.0821193976,2.68504884032538,1.08353078548495e-41,0.996289991022221,3.71390232907644,190.030204293409,0.997137911727223,3.36558553918446,195.490947802659,TRUE,5.82283818442412,0.0623197064482938,3.55531932807466,2022-07-07 15:08:28,2022-07-07 15:09:02
"42","2022_07_07_PTR_W_21_2",2022-07-07 15:11:45,NA,NA,NA,NA,NA,187.928253647899,6.18643774814714,0.0560952764658984,3126.21610429873,2.42316011810443,5.92977583430516e-44,0.997294120267273,3.35166343017531,188.034490100109,0.997579009637844,3.27098693340883,187.978984839921,TRUE,6.18483322618532,0.0552234699507484,3.30061548008073,2022-07-07 15:11:28,2022-07-07 15:12:02
"43","2022_07_07_PTR_W_22_1",2022-07-07 15:16:32,NA,NA,NA,NA,NA,203.038310196336,4.84478833377028,0.0696100923047528,3236.00804635057,3.0069626199808,2.19647082747121e-37,0.993233561641105,4.15916660809759,201.147587374125,0.994281717543856,3.94489254214881,203.038853389511,TRUE,4.84547107190383,0.0757460727035845,5.06061104198186,2022-07-07 15:16:15,2022-07-07 15:16:49
"44","2022_07_07_PTR_W_22_2",2022-07-07 15:19:32,NA,NA,NA,NA,NA,217.019693804819,4.62566844325385,0.0849993502851217,3135.77613719959,3.67173581541946,6.88163444441993e-34,0.988979948158946,5.07866672361432,220.44545979779,0.989159275581338,5.19712509676801,217.355593980636,TRUE,4.61741934768613,0.0819070756127944,4.38159149722028,2022-07-07 15:19:15,2022-07-07 15:19:49
"45","2022_07_07_PTR_W_23_1",2022-07-07 15:23:30,240.748118041066,3.9288783078626,5.00244389348177e-32,0.985712369380981,7.12796842361507,208.51574109346,5.71702018205507,0.075275790365691,3293.35153939958,3.25170503765715,1.25367738559761e-38,0.994311371878609,4.49768910399448,202.907116290796,0.995677054587398,4.04530861209659,208.531604862018,TRUE,5.71420081432082,0.0801660543067678,4.92031145193057,2022-07-07 15:23:13,2022-07-07 15:23:47
"46","2022_07_07_PTR_W_23_2",2022-07-07 15:26:30,NA,NA,NA,NA,NA,241.789683145435,5.55565797330625,0.121085947496788,3214.73218553454,5.23057657119268,1.78821346496727e-31,0.984566113195404,7.23482203318548,243.737268330107,0.985445137786334,7.24887097087632,241.834470498657,TRUE,5.53665589056449,0.101791924582036,6.50782488828267,2022-07-07 15:26:13,2022-07-07 15:26:47
"47","2022_07_07_PTR_W_24_1",2022-07-07 15:31:05,248.904205431685,3.69309959127469,1.81402771137903e-31,0.984552706874236,8.0088068657803,212.432244867908,6.17842931625136,0.0796075253491256,3870.61593602457,3.43882395595747,6.15672708243723e-39,0.994551296068443,4.75650800369301,215.378958905609,0.994712826013706,4.83425495303917,212.532967610387,TRUE,6.18663947439832,0.0752212712043745,5.25077434773048,2022-07-07 15:30:48,2022-07-07 15:31:22
"48","2022_07_07_PTR_W_24_2",2022-07-07 15:34:05,NA,NA,NA,NA,NA,214.458064576495,5.81376162765939,0.0819450507222566,4245.66760874545,3.53979855874192,1.17097121591396e-37,0.993486611646121,4.89617392217712,216.980952732302,0.993755777665429,4.94616559246227,214.583170746485,TRUE,5.79213349124075,0.0793519511107192,4.51619638486514,2022-07-07 15:33:48,2022-07-07 15:34:22
"49","2022_07_08_CRC_TR_33_1",2022-07-08 13:59:03,261.295001472865,4.90918656469444,2.67688021765263e-32,0.986243463097444,9.55966960595123,223.437718033324,7.81800669374005,0.0931610460201141,3862.88410611187,4.02429839906515,4.73037024305933e-40,0.995335981327703,5.56632377509211,221.941480302933,0.996013785280282,5.3093920023362,223.455145472722,TRUE,7.81399816637875,0.094195157036013,5.43941153338896,2022-07-08 13:58:46,2022-07-08 13:59:20
"50","2022_07_08_CRC_TR_33_2",2022-07-08 14:02:03,NA,NA,NA,NA,NA,201.637017308042,7.60025160689324,0.0682304599090574,3852.42518511818,2.94736633292219,4.26918681443853e-44,0.997347465228356,4.07673429402301,202.734748424339,0.997558546076034,4.03535970599831,201.728216673908,TRUE,7.6199765389108,0.0703866523143668,3.5592962889627,2022-07-08 14:01:46,2022-07-08 14:02:20
"51","2022_07_08_CRC_TR_34_1",2022-07-08 14:06:42,261.938279758906,4.62192561918067,6.84745104898288e-32,0.98543802773898,9.64792490252664,191.461874354169,7.67934375328195,0.0589996732832756,3671.20715670396,2.54862199258679,2.53319481082054e-46,0.998055894628355,3.52519962097096,195.454851729785,0.99805628466699,3.63677361835765,191.61822822738,TRUE,7.65672773521784,0.0619309631685977,3.20466466089602,2022-07-08 14:06:25,2022-07-08 14:06:59
"52","2022_07_08_CRC_TR_34_2",2022-07-08 14:09:42,265.198591187747,4.36529519769538,2.34005601981523e-30,0.981964517095195,10.1079145296268,219.772696749984,7.21852223825032,0.0884088631290882,3618.81393723741,3.81901729910529,1.16430901104856e-39,0.995074339428832,5.28238333281549,223.685355996156,0.99508661584508,5.44332364304063,220.147572663545,TRUE,7.20909578073711,0.0883122778813355,4.70804788601726,2022-07-08 14:09:25,2022-07-08 14:09:59
"53","2022_07_08_CRC_TR_35_1",2022-07-08 14:13:04,246.461901861063,6.13603410143166,8.50715007660284e-37,0.992654982739021,7.73419760783543,260.080908824366,8.629293521763,0.157244800102256,3590.64743101974,6.79253855926225,5.23413773353578e-34,0.989161152791033,9.39529456474564,236.451483070469,0.995077953103186,6.53232600007235,260.080908824365,TRUE,8.629293521763,0.157244800102256,11.8569804963877,2022-07-08 14:12:47,2022-07-08 14:13:21
"54","2022_07_08_CRC_TR_35_2",2022-07-08 14:16:04,248.447946981957,5.4093848884488,2.92348806823852e-35,0.990899424018241,7.9567753941966,236.834455780002,7.99286969218949,0.112810750567668,3587.12983741887,4.87311105125191,1.22359781043679e-37,0.993469237717827,6.74038334472137,226.308271113039,0.995687620567655,5.65115559342749,237.029878495685,TRUE,8.03757240791871,0.113677707715063,6.34125243861248,2022-07-08 14:15:47,2022-07-08 14:16:21
"55","2022_07_08_CRC_TR_36_1",2022-07-08 14:19:42,474.300623691551,46.317003381329,9.76339503604353e-14,0.817541910980618,200.435124675909,485.084693966621,39.1144719181235,3.91332867785522,2151.72716749084,169.0449281764,1.63858410837241e-11,0.751700223842462,233.819341772872,450.013512065197,0.918686072803232,138.054593295119,485.08469396662,TRUE,39.1144719181235,3.91332867785522,306.368725770919,2022-07-08 14:19:25,2022-07-08 14:19:59
"56","2022_07_08_CRC_TR_36_2",2022-07-08 14:22:42,269.95028719513,4.66967471735662,1.19355847618415e-29,0.98009372302563,10.8178776692268,241.503752497898,7.33911588114408,0.12059235366062,3380.34446935262,5.20925468860827,1.78006026693252e-35,0.991168923036187,7.2053300596313,245.065896463784,0.991278713152983,7.38777147908102,241.515007960459,TRUE,7.32943710614314,0.124296542050296,8.94173106297084,2022-07-08 14:22:25,2022-07-08 14:22:59
"57","2022_07_08_CRC_TR_37_1",2022-07-08 14:26:30,270.571127993282,5.06958944398418,8.20552704178119e-32,0.985277537546141,10.9142498330935,233.832474446272,8.62590235974157,0.108075082439116,3647.58376844611,4.66854334315511,2.45640453067848e-39,0.9948463841766,6.45742965086511,236.659457931724,0.995016244055994,6.55176285408951,233.958824449159,TRUE,8.66165940606204,0.114437995995363,6.63719591524423,2022-07-08 14:26:13,2022-07-08 14:26:47
"58","2022_07_08_CRC_TR_37_2",2022-07-08 14:29:31,242.744580807308,4.48455671372906,6.95477270573535e-35,0.990408782391655,7.33419132647552,221.347689503157,7.18133437188336,0.0904206004691378,3890.67518868875,3.90591876385648,2.8880454309114e-39,0.994795580878475,5.40258358671497,212.440006453742,0.996400780013824,4.63549035552258,221.361090989526,TRUE,7.17386487314054,0.0955564645128032,5.61080562145687,2022-07-08 14:29:14,2022-07-08 14:29:48
"59","2022_07_08_CRC_UP_25_1",2022-07-08 10:36:01,253.107822282435,5.1780868185712,1.84440507421939e-34,0.989824926747981,8.50448323362199,226.592925542706,8.0865582849502,0.0974562993912266,3972.14902270598,4.20984141305423,6.85666530272972e-40,0.995229875275557,5.82296291753482,221.699762880555,0.996300187693226,5.29108972681149,226.887060050225,TRUE,8.10862984507755,0.0956899011523595,6.03579319816316,2022-07-08 10:35:44,2022-07-08 10:36:18
"60","2022_07_08_CRC_UP_25_2",2022-07-08 10:39:01,238.10681445566,4.98141566899346,8.1570643525299e-36,0.991576757024001,6.86402052134516,220.315960194005,7.17230516863526,0.0890976654435573,3959.1011560796,3.84877164568907,1.85508413726457e-39,0.994933325000177,5.32353891085119,209.736511337671,0.996659471251895,4.45987450923263,220.59992637988,TRUE,7.19661943175993,0.0935190466709126,5.02246640468629,2022-07-08 10:38:44,2022-07-08 10:39:18
"61","2022_07_08_CRC_UP_26_b_1",2022-07-08 10:58:49,238.008190128431,3.66876304074042,7.53973102842821e-32,0.98535281752879,6.85435648221058,216.622365921212,5.42349435886905,0.0845182510783455,3987.16200934866,3.65095366611638,3.14384666745363e-36,0.992049582480966,5.04992129763146,211.799501252568,0.99382108556836,4.59326873440562,216.631696655669,TRUE,5.4303149341089,0.0919948527473673,5.49721102393986,2022-07-08 10:58:32,2022-07-08 10:59:06
"62","2022_07_08_CRC_UP_26_b_2",2022-07-08 11:01:50,236.482589478552,3.50188890384705,4.85406443493784e-31,0.983603649410662,6.70658673283452,230.012096320845,5.00116282147399,0.102334756192697,4108.94911354314,4.42057719517313,2.29493062371998e-32,0.986371167955883,6.11444815991734,226.969000847692,0.98885538688216,5.70474936745788,230.158675063579,TRUE,5.0162629357194,0.114169703866208,5.77066070089944,2022-07-08 11:01:33,2022-07-08 11:02:07
