"RepNumber","Month","Site","Zone","Replicate","Plot_ID","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","soilp_c","soilp_m","soilp_t","CH4_initial","CH4_lin_pass","CH4_HM81_pass","CH4_poly_pass","CH4_init_conc","CH4_rejected_model","CH4_rejected_manual","CH4_flux_rejected"
1,"Jul","PTR","UP",8,"2022_07_18_PTR_UP_8_1",2022-07-18 12:04:26.5,NA,NA,NA,NA,NA,194.274884938374,-0.272976330610212,0.00557305642902506,16062.4553230769,0.350194653741878,9.12952129237024e-55,0.972438184930858,0.942118554712339,192.702008381781,0.974547377558854,0.918968036832843,194.300226805039,TRUE,-0.272105079561526,0.00602347578237038,0.913910490731741,2022-07-18 12:03:52,2022-07-18 12:05:01,0.0349473684210526,0.340263157894737,25.0368421052632,2115.28,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",8,"2022_07_18_PTR_UP_8_2",2022-07-18 12:07:26.5,NA,NA,NA,NA,NA,193.486770974678,-0.320606855502245,0.00554177168578076,16112.1165725259,0.348228811485054,1.44077075117806e-59,0.980087516905495,0.936829906110763,181.196202240965,0.984221876124981,0.846463440642962,193.503370083205,TRUE,-0.321305839344717,0.00574805137276431,1.01726970166786,2022-07-18 12:06:52,2022-07-18 12:08:01,0.0350526315789474,0.34378947368421,24.7105263157895,2117.51,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","W",17,"2022_07_18_PTR_W_17_1",2022-07-18 11:37:04.5,654.431540284431,6.09552233186469,1.40998060594331e-56,0.975618723212499,25.2092021969633,330.705295091387,7.8744692481516,0.0147677620284556,16516.1823748575,0.927963205820644,7.1822776664548e-125,0.999760893244883,2.49647259017943,263.20682990517,0.999913900510625,1.52059534180558,330.804472974591,TRUE,7.87391862825403,0.0149742253410993,2.46798156368837,2022-07-18 11:36:30,2022-07-18 11:37:39,0.102884210526316,0.597305263157895,24.6315789473684,2153.26,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","W",17,"2022_07_18_PTR_W_17_2",2022-07-18 11:40:04.5,642.012430912672,5.38842088464013,1.43184791944555e-55,0.973899197904384,23.0692640357555,305.562437207183,6.96470622807083,0.0123401073970163,16304.0658834312,0.775416450931522,1.50862937358792e-126,0.999786573429172,2.08608046480984,291.694675525307,0.999834654189052,1.86374246094288,305.921567940106,TRUE,6.96378569486352,0.011159073932271,2.0207560672857,2022-07-18 11:39:30,2022-07-18 11:40:39,0.102,0.608084210526316,25.1252631578947,2146.16,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","W",21,"2022_07_18_PTR_W_21_1",2022-07-18 11:45:00.5,579.772299634525,7.9504131934779,4.85416522209523e-55,0.972945319115295,14.7896676329051,664.702161541633,4.18172343833008,0.16047504808624,16400.6943164038,10.0837851930028,4.12856336863392e-37,0.908974127663583,27.1281158365823,531.51505546377,0.987175877388154,10.3355484175545,671.510701096635,TRUE,3.82294549618584,0.115028032454911,20.8739977921729,2022-07-18 11:44:26,2022-07-18 11:45:35,0.104,0.628673684210526,26.3347368421053,2143.42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","W",21,"2022_07_18_PTR_W_21_2",2022-07-18 11:48:00.5,444.024143393845,1.37883091158467,3.6300999253685e-56,0.974931309608644,5.60858868518268,235.565646708057,1.72684308448728,0.00748482506813163,16137.0783378026,0.470324633607096,3.81914824655216e-100,0.998724113605234,1.26530076723024,228.843584752859,0.998905312608824,1.18963933258942,235.63293954276,TRUE,1.72590892126276,0.00786439481894446,1.24833649134738,2022-07-18 11:47:26,2022-07-18 11:48:35,0.104,0.629042105263158,26.6021052631579,2136.48,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","W",22,"2022_07_18_PTR_W_22_1",2022-07-18 14:16:34.5,288.722352410818,0.675307812134471,1.33354733602363e-62,0.983784675749691,1.84965772709997,269.355086205391,0.704180959696175,0.00952796144808505,16073.3396749625,0.598709380152789,1.09340279848569e-66,0.987703907794994,1.61069053994759,235.69010579745,0.992820639183657,1.24926315446203,269.450561081246,TRUE,0.706127227925106,0.00961153777210665,1.53576752411196,2022-07-18 14:16:00,2022-07-18 14:17:09,0.069,0.647,26.2,2129.76,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","W",22,"2022_07_18_PTR_W_22_2",2022-07-18 14:19:35.5,NA,NA,NA,NA,NA,373.535462447578,1.332683947682,0.0200529511101681,16177.2671072228,1.26006911287575,1.36045476771412e-63,0.984837330399622,3.38992751252902,331.747667418261,0.99211686945578,2.4810437565753,373.740247479582,TRUE,1.32992188948293,0.0205307787051798,3.12881873047204,2022-07-18 14:19:01,2022-07-18 14:20:10,0.069,0.648,26.2,2146.02,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",10,"2022_07_19_PTR_TR_10_1",2022-07-19 07:33:52.5,NA,NA,NA,NA,NA,184.34609178874,-0.268247502881738,0.00519150524412685,17168.3718401448,0.326219087231491,2.64750280089692e-56,0.975162876826601,0.877617781134497,188.092233676874,0.975252786628444,0.88920195366803,184.439220232052,TRUE,-0.266848498908305,0.00568115253026265,0.756437682342464,2022-07-19 07:33:18,2022-07-19 07:34:27,0.0111263157894737,0.169389473684211,20.5,2224.16,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",10,"2022_07_19_PTR_TR_10_2",2022-07-19 07:36:52.5,213.748959652695,-0.183724980423505,1.53995945424025e-45,0.948531949963127,1.08271998062642,172.338677411618,-0.229463882317822,0.00476480416367254,17112.7703355949,0.299406432627323,2.80062059245983e-54,0.971514768302151,0.805484471462961,175.078279629062,0.972023074411029,0.810270031690747,172.349935153383,TRUE,-0.229574624268134,0.00480650857885216,0.937239767482858,2022-07-19 07:36:18,2022-07-19 07:37:27,0.0116315789473684,0.169368421052632,20.5484210526316,2216.71,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",10,"2022_07_19_PTR_TR_10bMid_1",2022-07-19 10:08:02.5,NA,NA,NA,NA,NA,183.210393921647,-0.19599951470433,0.00514956144776493,16354.2249305118,0.323583461084394,1.40852201407144e-47,0.955164937249085,0.870527232292782,175.680158344351,0.96197389745865,0.813760989544826,183.211253429222,TRUE,-0.195907753987473,0.00526871478610419,0.991476311686005,2022-07-19 10:07:28,2022-07-19 10:08:37,0.015,0.220042105263158,22.8,2145.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",10,"2022_07_19_PTR_TR_10bMid_2",2022-07-19 10:11:03.5,194.122991951026,-0.131958215415828,7.2812379914781e-43,0.938320875462874,0.941096957562623,161.393044725684,-0.181238256097299,0.00440646749414371,16383.6714390378,0.276889598730736,8.9730923290276e-50,0.961356643910916,0.744908084071887,164.446873982343,0.961875461269767,0.751017499286063,161.495670178693,TRUE,-0.182614534947192,0.0045165349980353,0.726313012790402,2022-07-19 10:10:29,2022-07-19 10:11:38,0.015,0.219,22.8,2141.87,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",10,"2022_07_19_PTR_TR_10Mid_1",2022-07-19 10:01:47.942029,NA,NA,NA,NA,NA,205.452993542662,-0.117364368912692,0.00626788102280785,16319.9372258504,0.396095180885592,2.52087570659166e-28,0.839565321971989,1.04193541204578,204.616890735586,0.850424927681721,1.02141447649227,205.537483702516,TRUE,-0.118448988703404,0.00614277766206301,1.08161354030599,2022-07-19 10:01:13,2022-07-19 10:02:22,0.0151914893617021,0.217446808510638,23,2142.05,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",10,"2022_07_19_PTR_TR_10Mid_2",2022-07-19 10:04:47.855072,NA,NA,NA,NA,NA,190.760229002422,-0.210881284331744,0.00560101562428876,16342.8904656169,0.353706288135478,8.35527272638845e-47,0.954868887603314,0.936702685816418,184.115268786034,0.961320989966184,0.880404278535684,190.823858127958,TRUE,-0.211128703621584,0.00537307368224622,1.02613970014955,2022-07-19 10:04:13,2022-07-19 10:05:22,0.015,0.21918085106383,22.8,2139.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",10,"2022_07_19_PTR_TR_10Mid2_1",2022-07-19 12:59:56.5,NA,NA,NA,NA,NA,236.897960164334,-0.0510300095989176,0.00755639459713451,15701.9453861546,0.474821854610835,3.9366043882784e-09,0.401440097693641,1.27739951090606,178.899682173513,0.753136161917892,0.832691559617826,237.096360220329,TRUE,-0.0508193619902313,0.0077594868855542,1.16459869970971,2022-07-19 12:59:22,2022-07-19 13:00:31,0.016,0.230578947368421,26.6747368421053,2087.01,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",10,"2022_07_19_PTR_TR_10Mid2_2",2022-07-19 13:02:56.5,204.59930237966,-0.152003325221937,2.3817707499027e-40,0.926882074361349,1.014221862759,180.871228143976,-0.17813341783103,0.00506423570151921,15727.6809868647,0.318221839406536,2.32758721819458e-45,0.947903328061061,0.856103016468569,184.438745493401,0.948224205893481,0.866297198504173,180.90307505789,TRUE,-0.177964042916416,0.00534077293010026,0.878553584392152,2022-07-19 13:02:22,2022-07-19 13:03:31,0.0153684210526316,0.232263157894737,26.4,2086.17,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",11,"2022_07_19_PTR_TR_11_1",2022-07-19 06:48:06.5,453.76012275211,-1.55608870144784,9.36390483716347e-58,0.977487256592549,6.01250716020977,253.830150638574,-1.95345093953472,0.00852785947289136,18755.3121539273,0.535865881370776,6.21002844083129e-100,0.998705740051086,1.44162449164288,218.091791708877,0.999266370963561,1.10169693311451,253.840596087938,TRUE,-1.95395469963007,0.00899777202802542,1.46857249683896,2022-07-19 06:47:32,2022-07-19 06:48:41,0.016,0.197,20.5,2413.42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",11,"2022_07_19_PTR_TR_11_2",2022-07-19 06:51:06.028986,NA,NA,NA,NA,NA,237.896262739795,-1.49851016867243,0.00794746271473381,18714.0754858778,0.495239682216191,4.7852259720177e-93,0.998118974323329,1.31807997119455,241.597386537756,0.998127104439039,1.33530938702024,237.904870437814,TRUE,-1.49785919505587,0.00864843537866275,1.01553820968884,2022-07-19 06:50:32,2022-07-19 06:51:41,0.017,0.196,20.5,2416.69,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",11,"2022_07_19_PTR_TR_11Mid_1",2022-07-19 10:15:14.5,446.951398954263,-1.27213586260587,1.07447545452601e-54,0.97230586475028,5.72709307305977,180.886355942451,-1.6782174339055,0.00506478295063626,16327.4471791122,0.31825622694908,7.95861810287026e-111,0.999381036218268,0.856195528280316,182.074187101863,0.999405409508235,0.851788564441739,180.961910007542,TRUE,-1.67841965110978,0.00508067816003966,0.782187021737179,2022-07-19 10:14:40,2022-07-19 10:15:49,0.021,0.209,22.8947368421053,2163.32,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",11,"2022_07_19_PTR_TR_11Mid_2",2022-07-19 10:18:14.5,442.086061963591,-1.17008145660006,5.89071928391851e-53,0.968846134415894,5.53148147689724,217.073478567348,-1.52776257059127,0.00655868897306852,16433.0424395572,0.4121289355626,1.99031656457666e-100,0.998748337263942,1.10873856290668,209.333739994591,0.998941595796678,1.03488896972988,217.226367005296,TRUE,-1.52676182198981,0.00665084507647791,1.11496872873343,2022-07-19 10:17:40,2022-07-19 10:18:49,0.021,0.209,23.3947368421053,2169.24,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",11,"2022_07_19_PTR_TR_11Mid2_1",2022-07-19 13:07:35.5,480.459832585762,-2.00305331434379,1.09467843160267e-58,0.978864118192948,7.27580194095413,261.840409601754,-2.44011839402549,0.00903001947764626,15593.7924822583,0.567420155264774,8.29341856512047e-105,0.99906962026439,1.52651404263506,189.974917663132,0.999685243262464,0.90124047686151,261.847299175393,TRUE,-2.43983446116547,0.00957683487350203,1.78632282852427,2022-07-19 13:07:01,2022-07-19 13:08:10,0.0133684210526316,0.162136842105263,26.7126315789474,2095.32,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",11,"2022_07_19_PTR_TR_11Mid2_2",2022-07-19 13:10:35.5,450.849841644576,-1.4571798874804,5.95129140139015e-57,0.976229264482373,5.88881096707238,225.715677159802,-1.86226517438499,0.00697631416883464,15499.2416845562,0.438371287975096,1.90219721814631e-104,0.999046625159486,1.17933760507634,205.685599962748,0.999323642801864,1.00827001142398,225.749779612794,TRUE,-1.86151690042004,0.00792434591383972,1.22257930668894,2022-07-19 13:10:01,2022-07-19 13:11:10,0.0136947368421053,0.161221052631579,27.1084210526316,2075.08,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",12,"2022_07_19_PTR_TR_12_1",2022-07-19 07:27:14.5,350.905810179601,-0.771443748272233,2.01960541437819e-57,0.976972696543048,2.88397100343942,197.692594458945,-0.925871358647018,0.0057107813022723,17192.6727401204,0.358848884129224,9.58601842793297e-90,0.997419662010287,0.965400780576025,184.667049946676,0.99797676375752,0.867711061790277,197.709333965839,TRUE,-0.925143314007097,0.00597733264800478,0.946619591169885,2022-07-19 07:26:40,2022-07-19 07:27:49,0.018,0.223473684210526,20.3,2227.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",12,"2022_07_19_PTR_TR_12_2",2022-07-19 07:30:14.5,NA,NA,NA,NA,NA,183.930009089656,-0.87588436917795,0.00517609889577578,17228.4263609053,0.325250997118831,5.25607803627229e-91,0.997630861953902,0.875013356286704,187.175157820156,0.99765627251146,0.883396235133061,183.966177382748,TRUE,-0.875160769496653,0.00547838416349327,1.02045419633426,2022-07-19 07:29:40,2022-07-19 07:30:49,0.018,0.224421052631579,20.3947368421053,2231.82,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",12,"2022_07_19_PTR_TR_12Mid_1",2022-07-19 10:22:28.5,NA,NA,NA,NA,NA,195.484283689744,-0.853215831598485,0.00562140816943771,16491.3109456249,0.35323293645214,8.39372652414421e-88,0.997056925218127,0.950292358867298,189.601764145666,0.997444428114933,0.89884152495779,195.572865533159,TRUE,-0.854679167504362,0.00581351333228451,0.942082762868114,2022-07-19 10:21:54,2022-07-19 10:23:03,0.015,0.193,24.0105263157895,2187.98,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",12,"2022_07_19_PTR_TR_12Mid_2",2022-07-19 10:25:28.5,NA,NA,NA,NA,NA,217.749943765922,-0.778523045148273,0.00659045655175627,16479.0568585377,0.414125117794101,1.98806787302404e-80,0.995150624770019,1.11410883426516,215.485089058887,0.995565778992801,1.08137388988619,217.851269803556,TRUE,-0.776838697011252,0.00676452748234454,1.16497966143687,2022-07-19 10:24:54,2022-07-19 10:26:03,0.015,0.194484210526316,25.2105263157895,2186.15,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",12,"2022_07_19_PTR_TR_12Mid2_1",2022-07-19 13:16:06.5,NA,NA,NA,NA,NA,240.630015187193,-0.789149230668204,0.00776053835297891,15639.3824370217,0.487649654365233,5.00971219980354e-76,0.993466773968882,1.31190976980242,208.515018800162,0.996100016455334,1.02885459194954,240.99151925248,TRUE,-0.793320011672062,0.00785764254792381,1.18974676718876,2022-07-19 13:15:32,2022-07-19 13:16:41,0.019,0.242,27.5,2091.31,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",12,"2022_07_19_PTR_TR_12Mid2_2",2022-07-19 13:19:05.5,342.048663994387,-0.352255181779756,2.78286162794034e-29,0.845484161146151,2.70716736425665,351.341633724601,-0.304870354408112,0.0171131809511581,15650.5380792374,1.07534250799993,2.57213933796512e-27,0.823547217670872,2.89296286688709,338.757075046852,0.860769469585295,2.60842486347367,351.358902137414,TRUE,-0.3042550669345,0.0181547151833098,3.16769789995338,2022-07-19 13:18:31,2022-07-19 13:19:40,0.019,0.242,27.5,2094.47,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",13,"2022_07_19_PTR_TR_13_1",2022-07-19 06:55:32.954545,464.553263708359,-1.93410620218058,4.36977486009501e-51,0.971331037971864,7.92748359108531,209.691400373286,-2.32181531507034,0.00712937027897432,18622.6766037184,0.457032690123845,9.3102268135561e-105,0.999396933802935,1.14977234927088,211.184296753819,0.999419412482662,1.14619195646278,209.727667349552,TRUE,-2.32047890282246,0.00772078595883343,1.23175402510981,2022-07-19 06:54:57,2022-07-19 06:56:06,0.0123139534883721,0.189058139534884,20.5,2416.84,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",13,"2022_07_19_PTR_TR_13_2",2022-07-19 06:58:32.5,NA,NA,NA,NA,NA,194.848111300325,-1.88515067441913,0.00559592194293366,17372.7958583522,0.351631456119142,2.58471654196679e-111,0.999401174992363,0.945983942617642,189.303070983863,0.999477506942961,0.896925870537221,195.030789910473,TRUE,-1.88470618100736,0.00552096971735714,0.794296327368485,2022-07-19 06:57:58,2022-07-19 06:59:07,0.0129684210526316,0.188063157894737,20.5,2248.76,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",13,"2022_07_19_PTR_TR_13Mid_1",2022-07-19 10:29:31.5,463.535346052368,-1.3883791580006,1.18196872369078e-54,0.972228122612044,6.44732199419291,213.845434161435,-1.88646480418293,0.00640919239307108,16471.712183235,0.402735005367467,2.49163852914152e-107,0.999215708751646,1.08346634403086,215.14327036469,0.999245407324015,1.07873686891442,213.909982460623,TRUE,-1.88523939764786,0.0067322166674305,1.13163937931061,2022-07-19 10:28:57,2022-07-19 10:30:06,0.0209789473684211,0.230978947368421,25.9,2188.56,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",13,"2022_07_19_PTR_TR_13Mid_2",2022-07-19 10:32:31.985507,NA,NA,NA,NA,NA,227.252423314585,-1.91992178181412,0.00736649534516996,16536.1694128411,0.465660843750258,1.87558817510761e-102,0.999014625282904,1.22023911960298,226.523110659371,0.999079901040292,1.19713252220981,227.318884229814,TRUE,-1.92116504916211,0.00727679388252789,0.945901556483365,2022-07-19 10:31:57,2022-07-19 10:33:06,0.021,0.232,25.7021276595745,2194.74,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",13,"2022_07_19_PTR_TR_13Mid2_1",2022-07-19 13:39:58.5,443.032234169248,-1.62663994142833,9.33260329287921e-62,0.982829917109768,5.56899190334286,305.247330671721,-2.07067191478589,0.0123123639985426,15124.6238207915,0.773673136478161,7.98162356898473e-91,0.997601573881519,2.08139047632583,227.442047466948,0.999254599905126,1.17778929053146,305.26133096487,TRUE,-2.06935778927488,0.0127403114823327,2.56655256175278,2022-07-19 13:39:24,2022-07-19 13:40:33,0.015,0.188063157894737,27.9873684210526,2067.55,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",13,"2022_07_19_PTR_TR_13Mid2_2",2022-07-19 13:42:59.5,465.235361472356,-1.51776222955719,2.380130757581e-55,0.973506298189614,6.52608887823984,225.354921974674,-1.95495611499891,0.00695836058530248,15126.4374732359,0.437243137013672,5.88861024316361e-106,0.999139254482275,1.17630257315362,220.684464227943,0.999239531103051,1.12228944590262,225.520453322027,TRUE,-1.95630736228479,0.00674029467886064,1.16901386364354,2022-07-19 13:42:25,2022-07-19 13:43:34,0.015,0.189052631578947,30.1631578947368,2070.16,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",14,"2022_07_19_PTR_TR_14_1",2022-07-19 07:02:25.5,NA,NA,NA,NA,NA,193.33563250773,-0.483596603660156,0.00553579223625899,17401.0333315138,0.347853080271579,1.41787520909767e-71,0.991168197435076,0.935819087287525,196.318658762967,0.991295580036644,0.943017234187937,193.340945059101,TRUE,-0.483929807039244,0.00589267573754976,1.054649850532,2022-07-19 07:01:51,2022-07-19 07:03:00,0.023,0.205,20.5,2250.37,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",14,"2022_07_19_PTR_TR_14_2",2022-07-19 07:05:26.5,285.409870054329,-0.380715560001149,1.57399345636172e-52,0.967932872788799,1.8064074187574,189.576972543645,-0.490060434936164,0.00538914700266317,17411.0490242919,0.338638320389635,9.47493108762759e-73,0.991843704867564,0.911028885126425,192.235840251177,0.991998484147949,0.915913171288705,189.964764892064,TRUE,-0.492477347086786,0.00507192275894969,0.700495873605874,2022-07-19 07:04:52,2022-07-19 07:06:01,0.023,0.205,20.38,2250.44,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",14,"2022_07_19_PTR_TR_14Mid_1",2022-07-19 10:36:47.5,NA,NA,NA,NA,NA,206.294978019214,-0.50628530038142,0.00607268861352148,16746.5566504641,0.381590086764369,3.30153610145173e-70,0.990311597642006,1.02658078069914,208.070105269899,0.990614690566607,1.02559012950499,206.296039559082,TRUE,-0.506090740039096,0.00632642959464861,1.0913845210523,2022-07-19 10:36:13,2022-07-19 10:37:22,0.0191894736842105,0.182242105263158,25.6,2212.23,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",14,"2022_07_19_PTR_TR_14Mid_2",2022-07-19 10:39:48.5,NA,NA,NA,NA,NA,219.634564198991,-0.529405767837933,0.00667977430375044,16793.3147140473,0.419737585500278,9.97337470474821e-69,0.989290261006627,1.12920789390875,221.208454062675,0.989655088073175,1.12649780405939,219.78889171942,TRUE,-0.528619330480306,0.00606504107715768,1.09075095517197,2022-07-19 10:39:14,2022-07-19 10:40:23,0.0191684210526316,0.184557894736842,25.34,2217.03,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",14,"2022_07_19_PTR_TR_14Mid2_1",2022-07-19 13:48:01.5,220.809840225379,-0.2428495456118,1.58593127132591e-51,0.965679477946564,1.1387273018069,199.905687957154,-0.295995386121787,0.00580177355137456,15368.1955971196,0.364566572362489,6.14856880304366e-56,0.974539894441777,0.980782911962275,193.451069878073,0.978072072508805,0.923898096726951,199.934213397021,TRUE,-0.29503459227472,0.00596069934582452,0.93444411840197,2022-07-19 13:47:27,2022-07-19 13:48:36,0.005,0.0180105263157895,31.5989473684211,2072.74,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",14,"2022_07_19_PTR_TR_14Mid2_2",2022-07-19 13:51:01.5,254.083731773867,-0.421728230995292,6.78052896373213e-58,0.977699919310904,1.4442380634391,188.432354922125,-0.46970370926242,0.00534526582538398,15381.1080695721,0.335880954861621,9.54237411059142e-72,0.991270452946173,0.903610824347059,174.770893989649,0.993217085343689,0.80849294493098,188.44459101334,TRUE,-0.469802199977137,0.00574615309083551,0.997852530670087,2022-07-19 13:50:27,2022-07-19 13:51:36,0.005,0.0186526315789474,31.4,2065.99,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",15,"2022_07_19_PTR_TR_15_1",2022-07-19 07:20:48.5,NA,NA,NA,NA,NA,203.610792799951,0.0172139351364187,0.00595736750744873,17412.1027100108,0.374343643932758,0.00517269389785893,0.109356932302589,1.00708588500506,202.990444760806,0.166245680686283,0.989045337816957,203.735508079715,TRUE,0.0155807684941291,0.00600842623388021,1.10433770033001,2022-07-19 07:20:14,2022-07-19 07:21:23,0.03,0.319,20.3,2250.31,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",15,"2022_07_19_PTR_TR_15_2",2022-07-19 07:23:49.5,182.198867909022,-0.012610857020091,0.235471049890242,0.0206352021120378,0.864260178867733,181.836055876599,-0.00682913182731345,0.00509925706176026,17369.8589752522,0.320422479805458,0.184951772271935,0.0256981462676025,0.862023335725076,185.094956139522,0.0359588041728171,0.870367254276345,182.021884797292,TRUE,-0.00890257888732227,0.0047927103100678,0.797643723155506,2022-07-19 07:23:15,2022-07-19 07:24:24,0.0297894736842105,0.318631578947368,20.3,2244.81,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",15,"2022_07_19_PTR_TR_15Mid_1",2022-07-19 10:44:31,NA,NA,NA,NA,NA,217.878859396908,0.0767256016493766,0.00497607625434607,16873.5825182602,0.33243019960573,5.83493796241234e-25,0.760185980654674,0.970500724631529,210.253958915251,0.793790844840223,0.912182535568266,217.913836925499,TRUE,0.0775025079348061,0.00532886104453941,0.908034545223582,2022-07-19 10:43:53,2022-07-19 10:45:09,0.043,0.299421568627451,24.9725490196078,2225.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",15,"2022_07_19_PTR_TR_15Mid_2",2022-07-19 10:47:35.5,NA,NA,NA,NA,NA,189.361850207531,-0.059774033138537,0.00538087246233659,16905.6172692738,0.338118372346503,6.24054901538e-17,0.644725499777961,0.909630083934896,193.242922144569,0.645328588861713,0.922525493817437,189.385964722242,TRUE,-0.060597250044846,0.00544758006436054,0.988074040048882,2022-07-19 10:47:01,2022-07-19 10:48:10,0.0439368421052632,0.300294736842105,24.8873684210526,2225.98,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",15,"2022_07_19_PTR_TR_15Mid2_1",2022-07-19 13:25:05.5,195.845354649081,0.220853111621573,8.77095320274279e-22,0.743711791246383,0.952746400473053,217.401621712018,0.0740869200615648,0.00657407978044027,15594.0905527297,0.413096049125328,3.29501889320241e-17,0.651286977445709,1.11134036057042,178.00875525278,0.81239265153607,0.827409332530123,217.449882812447,TRUE,0.0733687086060393,0.0074447489415867,1.21386754534739,2022-07-19 13:24:31,2022-07-19 13:25:40,0.0286210526315789,0.281136842105263,27.2,2077.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",15,"2022_07_19_PTR_TR_15Mid2_2",2022-07-19 13:28:06.5,NA,NA,NA,NA,NA,203.975150388968,0.00807445910904431,0.00597289207231758,15654.1159112203,0.375319162427497,0.180902623388489,0.0261716465676676,1.00971029421445,199.121904554851,0.141866124715739,0.96208975103619,204.15186967746,TRUE,0.0104973262874559,0.0060443044267519,0.898616185312038,2022-07-19 13:27:32,2022-07-19 13:28:41,0.0283894736842105,0.284610526315789,26.9,2084.16,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
