"RepNumber","Month","Site","Zone","Replicate","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","soilp_c","soilp_m","soilp_t","CO2_initial","CO2_lin_pass","CO2_HM81_pass","CO2_poly_pass","CO2_init_conc","CO2_neg_flux","CO2_rejected_model","CO2_rejected_negflux","CO2_flux_rejected","CO2_rejected_manual"
2,"Jul","CRC","W",47,"2022_07_12_CRC_W_47_2",2022-07-12 11:55:47.5,572.589323520789,2.81978839837294,2.19374057846642e-51,0.965350584071334,14.0499920762134,459.704610642491,3.66914824510831,0.0371093977491668,4164.50410470487,2.33184660174211,3.3340217987943e-75,0.993092262820294,6.27329951148663,462.046498648538,0.993253965845352,6.29266883353059,460.162286240933,TRUE,3.67904148159831,0.035476998838072,5.7225498651599,2022-07-12 11:55:13,2022-07-12 11:56:22,0.093,0.628,24.2063157894737,399.404,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","OWC","TR",58,"2022_07_14_OWC_TR_58_1",2022-07-14 12:28:58.5,685.670334535052,6.97831116663223,2.33623677185307e-55,0.973520793121171,31.5112094805085,467.871404008477,9.4405802152104,0.0393385315244784,4447.19899007667,2.47191888353778,2.62990315655396e-101,0.998820669994024,6.65013192246303,464.930603417816,0.998931995246335,6.42364701275869,467.982725459314,TRUE,9.42855732349265,0.0415568543536208,6.66263876172212,2022-07-14 12:28:24,2022-07-14 12:29:33,0.0266736842105263,0.343978947368421,22.1,489.487,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","OWC","TR",58,"2022_07_14_OWC_TR_58_2",2022-07-14 12:31:58.5,661.132731326195,6.73177847828887,3.047256960653e-57,0.976692510433859,26.4452020455126,507.232555172747,8.43877018716615,0.0521099320116684,4332.35751048585,3.27443653760588,1.03588626074908e-89,0.99741377106647,8.80912197072076,494.007444672044,0.997977917749985,7.90644105091574,507.461630659318,TRUE,8.44745432478183,0.0479028046201421,8.60235726988709,2022-07-14 12:31:24,2022-07-14 12:32:33,0.0266736842105263,0.346,22.1,473.744,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","OWC","TR",60,"2022_07_14_OWC_TR_60_1",2022-07-14 14:22:57.5,660.051676553889,7.16657815987844,3.58666215754777e-58,0.978113588810427,26.2417833526911,469.407174443999,8.64641747801534,0.0397724425126884,3710.39146931204,2.49918458777138,2.1637018374462e-98,0.998563265164931,6.72348405845741,434.389340409335,0.999177185555239,5.16463353419904,469.845683971819,TRUE,8.62570320429365,0.0400383536028443,7.15732735711774,2022-07-14 14:22:23,2022-07-14 14:23:32,0.0456631578947368,0.462,22.6,425.826,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","OWC","TR",60,"2022_07_14_OWC_TR_60_2",2022-07-14 14:25:57.5,NA,NA,NA,NA,NA,447.131223284694,8.1994827178058,0.0339218834778201,3874.1044334623,2.13155247754519,1.61294742268028e-101,0.998837505891425,5.73445401858868,450.990464976286,0.998839841124246,5.81484197093895,447.266515393168,TRUE,8.19368217649445,0.035874269876074,5.89327568379339,2022-07-14 14:25:23,2022-07-14 14:26:32,0.0466631578947368,0.461336842105263,22.6,445.812,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","OWC","TR",61,"2022_07_14_OWC_TR_61_1",2022-07-14 14:32:22.5,660.145922253834,5.84279540684635,2.6631512205484e-54,0.971556886815576,26.259454837528,473.248763234147,7.58772034042245,0.0408789063653512,4292.9670006389,2.56871155752233,9.88720486196021e-94,0.998030171172519,6.91053045552654,464.772951078249,0.998351739051598,6.41641749134674,473.404255048904,TRUE,7.57184146940188,0.0420725840835922,6.18629376827083,2022-07-14 14:31:48,2022-07-14 14:32:57,0.0372947368421053,0.429778947368421,22.8,458.986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","OWC","TR",61,"2022_07_14_OWC_TR_61_2",2022-07-14 14:35:22.5,659.444726266954,5.47514001203707,7.72209269392022e-54,0.970652604276642,26.1282620516221,466.495272482353,7.43297915515434,0.0389537472189238,4084.34118053278,2.44774015713063,1.51532114744319e-94,0.998135891277203,6.5850845936872,468.039484166021,0.998200155356501,6.56788798924887,466.590359063002,TRUE,7.44121798435665,0.0394178527827288,6.92988860122111,2022-07-14 14:34:48,2022-07-14 14:35:57,0.0361473684210526,0.433705263157895,22.8,438.715,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","OWC","TR",63,"2022_07_14_OWC_TR_63_1",2022-07-14 13:36:59.5,639.574815539386,4.40679653776585,2.68925339666349e-51,0.965142523066258,22.6710693106844,432.117725649382,5.91800363827753,0.0304723912154718,4126.37438682009,1.91479641849885,4.58039807170488e-95,0.99820034505799,5.15132145819157,425.117986444001,0.998462041609945,4.83369019464066,432.388501769743,TRUE,5.91775821777463,0.0315748175576195,4.54739893542978,2022-07-14 13:36:25,2022-07-14 13:37:34,0.0416842105263158,0.481684210526316,22.8,481.206,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","OWC","TR",63,"2022_07_14_OWC_TR_63_2",2022-07-14 13:39:59.5,631.480208809935,4.42909300357619,1.1287267951445e-52,0.968244819996456,21.3974340887864,420.94612491656,5.85269348662289,0.0281352691587045,3874.71489636484,1.76793846723901,4.31934069072117e-97,0.998431019427092,4.75623375679302,418.693670696535,0.998565085425791,4.61689417152636,420.966239239209,TRUE,5.85542124722927,0.0282404072537818,5.0968105985637,2022-07-14 13:39:25,2022-07-14 13:40:34,0.042,0.482,23,452.246,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","OWC","TR",64,"2022_07_14_OWC_TR_64_1",2022-07-14 13:25:10.5,521.79336617049,1.50980573529869,5.11611452358423e-41,0.930112496216273,9.77466236901973,490.928891245525,1.76259751010559,0.0463815069128888,3673.76412419571,2.91447896863069,1.55857072534835e-47,0.95503134056478,7.84073852734977,494.657179296018,0.955205552551511,7.94321981863519,492.01487290494,TRUE,1.80347942591928,0.0286781660277377,4.40217299187443,2022-07-14 13:24:36,2022-07-14 13:25:45,0.0591684210526316,0.531,22.1505263157895,432.888,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","OWC","TR",64,"2022_07_14_OWC_TR_64_2",2022-07-14 13:28:11.5,NA,NA,NA,NA,NA,383.715064287764,1.76605383660986,0.0215653481066983,3464.9830915366,1.35510374051056,1.10084704434907e-69,0.989962336018788,3.64559642431348,381.419707634148,0.990825657314038,3.53771001172503,383.723969459707,TRUE,1.76655813980326,0.0228049004837955,3.95023959273333,2022-07-14 13:27:37,2022-07-14 13:28:46,0.0583789473684211,0.534242105263158,22.5621052631579,409.675,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","OWC","UP",49,"2022_07_14_OWC_UP_49_1",2022-07-14 12:12:11.5,630.018572894336,5.43169962672242,6.57300852258804e-58,0.977720290541137,21.1752014888689,436.696793979231,6.91527160735736,0.0314855496259629,4163.24722123542,1.97846034569323,1.08000887029907e-98,0.998592328845041,5.32259468133987,408.932666568131,0.999105809619579,4.30596281690256,436.791336207704,TRUE,6.92015857773296,0.0340487869660763,5.84200161973816,2022-07-14 12:11:37,2022-07-14 12:12:46,0.0157789473684211,0.278589473684211,22.4,474.054,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","OWC","UP",49,"2022_07_14_OWC_UP_49_2",2022-07-14 12:15:12.5,630.998705753243,4.76114256167344,5.96078270600197e-55,0.972781476058272,21.3239681406342,421.747597150972,6.30057880582677,0.0282967999193192,4140.1604888327,1.77808859033618,4.26294525505068e-99,0.998630293864336,4.78354033957572,420.904915561879,0.998721848297761,4.69039512806156,421.850220008046,TRUE,6.3040381341679,0.0281075493933242,5.32146042742277,2022-07-14 12:14:38,2022-07-14 12:15:47,0.0193684210526316,0.342631578947368,22.3431578947368,473.833,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","OWC","UP",51,"2022_07_14_OWC_UP_51_1",2022-07-14 12:55:22.5,621.525121426188,4.55979695780982,9.81410030988678e-55,0.972379531360032,19.9287466655133,390.52874368273,5.84635880946365,0.0226408752199369,3530.40648430287,1.42268673555238,1.81586135837849e-103,0.998981216914334,3.82741300241255,392.875987960616,0.999004989445415,3.83937733934614,390.799599738325,TRUE,5.85795675020161,0.0214795296501875,3.59885981870608,2022-07-14 12:54:48,2022-07-14 12:55:57,0.0192947368421053,0.308631578947368,22.2894736842105,446.549,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","OWC","UP",51,"2022_07_14_OWC_UP_51_2",2022-07-14 12:58:23.5,617.142794108174,4.28371462765226,1.00933313155225e-53,0.970420647653664,19.3145926763433,373.649119226736,5.47564512024827,0.0200692373904084,3605.28404597246,1.26109249534857,4.31123306805408e-105,0.999087351537087,3.39268068881514,377.423783163768,0.999090284707939,3.43816297837842,373.694613576541,TRUE,5.47984936467712,0.0209270551351664,3.16620804522606,2022-07-14 12:57:49,2022-07-14 12:58:58,0.0196947368421053,0.311610526315789,22.1,456.828,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","OWC","UP",52,"2022_07_14_OWC_UP_52_1",2022-07-14 13:08:58.5,NA,NA,NA,NA,NA,398.682587214266,4.04723467938112,0.0239986757135427,4047.01629369255,1.50800696867122,6.61603652916051e-91,0.997614773839833,4.05694755942176,401.21421492051,0.997664286997599,4.07499274465714,398.683940405796,TRUE,4.04810464724726,0.0246601157668386,3.23409156373608,2022-07-14 13:08:24,2022-07-14 13:09:33,0.0246736842105263,0.375084210526316,22.1,474.835,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","OWC","UP",52,"2022_07_14_OWC_UP_52_2",2022-07-14 13:11:58.5,567.769061610422,2.65591516330641,5.19333394582364e-53,0.968961322690145,13.5744776952546,382.718889470976,3.75434413458309,0.0214124437734367,4055.87479326448,1.34549567701361,4.72301460483714e-92,0.997792942469412,3.61974812880523,382.277409883212,0.997928629457809,3.55945012304671,382.720675734273,TRUE,3.75413482354099,0.0254359130504409,4.00156223255711,2022-07-14 13:11:24,2022-07-14 13:12:33,0.025,0.377,22.0915789473684,476.685,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","OWC","UP",55,"2022_07_14_OWC_UP_55_b_1",2022-07-14 13:59:52.5,646.236009777244,5.24139382021995,2.96661855229924e-54,0.971466505629386,23.7758317199722,417.461079384669,6.8622184847272,0.0274435381851997,4290.39038466203,1.72447210513877,1.61402040210732e-102,0.998913604487747,4.63929745921418,420.652920526125,0.998926074936451,4.6819601767313,417.488723920222,TRUE,6.86567915500628,0.0287927536037492,4.92483025267443,2022-07-14 13:59:18,2022-07-14 14:00:27,0.026,0.364221052631579,23.1168421052632,480.337,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","OWC","UP",55,"2022_07_14_OWC_UP_55_b_2",2022-07-14 14:02:52.5,642.681267803004,4.93996355467299,3.03839417078538e-54,0.971446444274851,23.1797389661671,424.215307081185,6.68724259093564,0.0287999952065071,4094.80355396153,1.80970791836659,2.47132011334636e-100,0.998740343359724,4.86860490383072,427.61724335626,0.998751059728916,4.92075525823462,424.237861193055,TRUE,6.68298047297711,0.0291399722231522,5.61908490386289,2022-07-14 14:02:18,2022-07-14 14:03:27,0.026,0.365778947368421,22.8,458.092,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","OWC","UP",56,"2022_07_14_OWC_UP_56_1",2022-07-14 14:42:25.5,644.86310882877,5.13933903860707,3.33568972537106e-54,0.971367972985266,23.5438150509823,416.730230665338,6.78350413967646,0.0273006466618983,3935.27706313607,1.71549321749203,2.47885394390755e-102,0.998899807900619,4.61514181730964,420.345080146654,0.998905844699954,4.67167651277498,416.734500568741,TRUE,6.78349105672991,0.0288301962644803,5.12918939316812,2022-07-14 14:41:51,2022-07-14 14:43:00,0.0135789473684211,0.217578947368421,22.6,452.353,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","OWC","UP",56,"2022_07_14_OWC_UP_56_2",2022-07-14 14:45:25.5,NA,NA,NA,NA,NA,435.781320267434,6.70506561717881,0.0312803342262654,4088.32017868795,1.96556520695656,5.63527619176989e-98,0.998522241858179,5.28790326232592,435.385539799397,0.998612186750608,5.20151463029129,435.817525907864,TRUE,6.71069933723712,0.0330720621979585,5.64931953259082,2022-07-14 14:44:51,2022-07-14 14:46:00,0.014,0.228,22.4,471.127,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",10,"2022_07_18_PTR_TR_10_1",2022-07-18 11:26:14.5,NA,NA,NA,NA,NA,382.449152954641,5.83182693383768,0.0213712283623367,3886.40269036127,1.34290582047746,4.26380114598695e-105,0.999087648442133,3.61278071262491,383.983884576198,0.999119220530493,3.60310213316425,382.693765339268,TRUE,5.84161863657691,0.0226772729645056,3.7650085161263,2022-07-18 11:25:40,2022-07-18 11:26:49,0.014,0.225842105263158,24.3621052631579,485.267,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",10,"2022_07_18_PTR_TR_10_2",2022-07-18 11:29:14.5,618.512157598251,4.07882430133782,3.14754301340112e-53,0.969414907671307,19.5044388933186,401.955350174528,5.43650260663833,0.0245662986112202,4586.67053497841,1.54367474032213,6.46494349011989e-99,0.99861341479988,4.15290353453021,400.28427966696,0.998721319430766,4.04801473306944,402.001444813591,TRUE,5.43145019274174,0.0257171974941152,4.07880214514896,2022-07-18 11:28:40,2022-07-18 11:29:49,0.0141894736842105,0.228810526315789,24.2,572.479,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",12,"2022_07_18_PTR_TR_12_b_1",2022-07-18 11:18:26.5,581.845774749692,3.62882965359202,8.57346022046749e-54,0.97056223009059,15.0103406549378,395.291114563212,4.26319409964183,0.0234242976692551,3505.10527528445,1.47191472325833,3.7573561712224e-93,0.997951286640617,3.95984963482073,398.789878981899,0.997965904073061,4.00503484542537,395.329600006975,TRUE,4.26531331570968,0.0238623934849081,3.9561797100277,2022-07-18 11:17:52,2022-07-18 11:19:01,0.022,0.238105263157895,24.1842105263158,459.786,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",12,"2022_07_18_PTR_TR_12_b_2",2022-07-18 11:21:27.5,575.66177600606,3.42614388450581,1.17552529602951e-55,0.974050125721151,14.3617427975738,388.632350870168,4.34502214282789,0.0223362573386787,3648.14700545162,1.40354543404048,4.09743509942849e-95,0.998206233078013,3.77591771222746,386.941848619692,0.998346283887302,3.68003952518195,388.777736845962,TRUE,4.33946695113272,0.0225562025383039,3.80558858894485,2022-07-18 11:20:53,2022-07-18 11:22:02,0.022,0.239673684210526,24.2,477.603,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",13,"2022_07_18_PTR_TR_13_1",2022-07-18 12:42:14.5,623.457339237207,5.12325732631412,5.17576323239999e-57,0.976326645439918,20.2057011798474,402.698734793316,6.4027534643844,0.0246970898942172,3251.03053938172,1.55189328406826,1.38562519614306e-103,0.998989287238617,4.17501364521641,381.727853212387,0.999292537810593,3.54550522806318,402.806130765432,TRUE,6.41070143994277,0.0269732452104872,3.99196928308283,2022-07-18 12:41:40,2022-07-18 12:42:49,0.024,0.317210526315789,25.1210526315789,428.908,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",13,"2022_07_18_PTR_TR_13_2",2022-07-18 12:45:14.5,630.428278469188,4.74699562135365,5.36481143558734e-54,0.970965176187173,21.2372608097458,387.256662333381,6.07695089201986,0.0221178483688194,3154.35370697362,1.3898212497355,2.68023604264792e-105,0.999100021405475,3.73899593588434,391.207456990576,0.999100653808256,3.79389093305764,387.278363906516,TRUE,6.07887637769518,0.0227482472159792,3.97568329491888,2022-07-18 12:44:40,2022-07-18 12:45:49,0.025,0.319,25.5642105263158,416.758,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",14,"2022_07_18_PTR_TR_14_1",2022-07-18 13:28:35.5,624.300284153956,4.61598178469859,8.21386379324359e-55,0.972523693991033,20.3277274097261,409.512992831564,5.97825457152376,0.0259289133171154,3405.05826274533,1.62929748453648,3.99079529099005e-100,0.998722462805712,4.38325192839572,401.622977982394,0.998922033061646,4.0869080345972,409.576727962088,TRUE,5.97326973120466,0.0267306320633829,4.86962846456035,2022-07-18 13:28:01,2022-07-18 13:29:10,0.024,0.246,26.9,450.392,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",14,"2022_07_18_PTR_TR_14_2",2022-07-18 13:31:35.5,NA,NA,NA,NA,NA,415.974073831811,5.80966408898814,0.0271535900792997,3060.56155444402,1.70625260963538,6.39397660196887e-98,0.998516741883223,4.59028207708933,413.94146551111,0.998639216033576,4.46280681600447,416.016598707711,TRUE,5.81222597586449,0.0293538284216362,5.12594101415171,2022-07-18 13:31:01,2022-07-18 13:32:10,0.024,0.246,26.7,403.965,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",9,"2022_07_18_PTR_TR_9_1",2022-07-18 12:28:32.5,NA,NA,NA,NA,NA,377.548695882869,3.6294291422076,0.0206361064859128,3105.53103547789,1.29671290026378,3.82923883970317e-92,0.997806517743965,3.48850923456363,373.188914583617,0.998053437677811,3.33571900404318,377.602040601188,TRUE,3.62556200467629,0.0193189845707498,2.83280356547677,2022-07-18 12:27:58,2022-07-18 12:29:07,0.0473789473684211,0.508,24.9,408.548,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",9,"2022_07_18_PTR_TR_9_2",2022-07-18 12:31:32.5,548.220380620475,2.7903719476039,1.55466245594097e-54,0.972003438677273,11.8054106253219,380.342180264356,3.43730379931624,0.0210520037040273,3259.77478484581,1.3228466715874,5.93538569878258e-90,0.997455786187746,3.55881616416841,382.402816102652,0.997525306659951,3.56263995994706,380.360971859356,TRUE,3.44001652742542,0.0214162030022077,3.06920819689888,2022-07-18 12:30:58,2022-07-18 12:32:07,0.048,0.508,24.7,429.377,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","TR",9,"2022_07_18_PTR_TR_9_b_1",2022-07-18 12:34:05.5,NA,NA,NA,NA,NA,414.167813648656,3.2607742796953,0.0268055085811642,3204.31916393141,1.68438018087642,2.7295145357393e-81,0.995425702646071,4.5314393142137,404.766436833822,0.996222717397501,4.17971047550913,414.210996029298,TRUE,3.26555564494697,0.0267264298761044,4.1641529706957,2022-07-18 12:33:31,2022-07-18 12:34:40,0.0487263157894737,0.508,24.7,421.526,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","TR",9,"2022_07_18_PTR_TR_9_b_2",2022-07-18 12:37:05.5,552.35321058057,2.63698626233073,4.94440667447072e-52,0.966835462705753,12.159103736605,379.147693822558,3.25236733883411,0.0208731511140011,3181.47470291747,1.31160809511994,1.41610605468286e-88,0.997206999052686,3.52858134674497,375.239863888252,0.997505352024972,3.38494577636615,379.299640108011,TRUE,3.26018131058793,0.0214381596948716,3.36640173517593,2022-07-18 12:36:31,2022-07-18 12:37:40,0.049,0.508,24.7,418.06,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",2,"2022_07_18_PTR_UP_2_1",2022-07-18 13:40:30.5,646.732652891174,5.51460118051811,7.02436033378579e-56,0.974440018945547,23.8603250929898,422.334306815689,7.27634626527366,0.0284156345074977,3697.75422376368,1.78555581016245,3.20699002598947e-103,0.9989640309902,4.80362918523706,413.816219710141,0.999133672776648,4.45881611694857,422.35990771646,TRUE,7.27218012335724,0.0293174386592759,5.03438110074739,2022-07-18 13:39:56,2022-07-18 13:41:05,0.0525052631578947,0.404315789473684,25.9052631578947,484.169,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",2,"2022_07_18_PTR_UP_2_2",2022-07-18 13:43:30.5,640.719295920463,5.08804852292953,1.52508237193142e-55,0.973850744892968,22.8571617286518,404.7665705317,6.8919126842311,0.025064579493127,3446.86060520277,1.57498526142088,2.54279753948024e-105,0.999101413688071,4.23713732442294,401.397695728232,0.999191198822304,4.08033683838914,404.908686928675,TRUE,6.89781041051698,0.0230071625061877,4.42531898423195,2022-07-18 13:42:56,2022-07-18 13:44:05,0.0539894736842105,0.406010526315789,25.5284210526316,452.745,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",20,"2022_07_18_PTR_UP_20_b_1",2022-07-18 12:55:16.5,NA,NA,NA,NA,NA,400.400830290573,2.17552193781708,0.0242950303006472,3316.79015347764,1.52662902881677,2.67516024063927e-72,0.991590902224464,4.10704594956746,401.610938153896,0.991919460934641,4.08655658062526,400.480706145493,TRUE,2.16995435789496,0.0259832180013695,4.3326100584311,2022-07-18 12:54:42,2022-07-18 12:55:51,0.0663157894736842,0.644368421052632,25.9,439.579,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",20,"2022_07_18_PTR_UP_20_b_2",2022-07-18 12:58:16.5,NA,NA,NA,NA,NA,359.289169349525,2.12507618931022,0.0181127678206436,3427.95602420181,1.1381536390377,3.15622469485318e-80,0.995084254426224,3.06194183718503,360.921081063838,0.995247771799075,3.05585941488295,359.374806305809,TRUE,2.12244474834666,0.0180213351941873,2.78016460625629,2022-07-18 12:57:42,2022-07-18 12:58:51,0.066,0.645,25.6473684210526,454.166,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",20,"2022_07_18_PTR_UP_20_c_1",2022-07-18 13:01:04.5,499.256019598641,1.68450452106668,3.82341972705183e-50,0.96231363641253,8.32125028414251,376.059262965494,2.08413683963595,0.0204177266511755,3346.33842544967,1.2829905467251,3.87460472347098e-76,0.993515954285011,3.45159238347819,379.089766249364,0.993605138986395,3.47932110511057,376.173925604831,TRUE,2.07961911295172,0.0205650023400794,3.52230631345381,2022-07-18 13:00:30,2022-07-18 13:01:39,0.066,0.644915789473684,25.6,442.778,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",20,"2022_07_18_PTR_UP_20_c_2",2022-07-18 13:04:05.5,495.251139689916,1.66296552266188,7.2000585870398e-52,0.96646701439897,8.08658271269801,382.067724351928,2.14694512982783,0.0213130819096444,3059.48757112928,1.33925206654078,9.46891607296847e-76,0.993343301334435,3.60295112401948,383.515135227526,0.993581669052524,3.59105836567254,382.068764485296,TRUE,2.14639704540309,0.022788924270554,4.17723525742609,2022-07-18 13:03:31,2022-07-18 13:04:40,0.0669052631578947,0.644905263157895,25.4,405.011,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",23,"2022_07_18_PTR_UP_23_1",2022-07-18 13:09:36.5,NA,NA,NA,NA,NA,385.894556682806,2.18185268740494,0.0219037000585861,3272.24844734074,1.37636479288698,2.01856817440124e-75,0.993193452520595,3.70279441897876,382.679839743449,0.993860043676509,3.56969647838582,385.915804379235,TRUE,2.17899333596198,0.0233830015787958,3.39322210973545,2022-07-18 13:09:02,2022-07-18 13:10:11,0.076,0.666,25.6,431.182,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",23,"2022_07_18_PTR_UP_23_2",2022-07-18 13:12:36.5,475.580601652284,1.52589981610326,2.01197226761007e-51,0.965438571789801,7.02659608335397,397.646563804967,1.8332104837883,0.0238217369959754,3062.99464508279,1.49688865438153,7.22722685135828e-68,0.988647989432055,4.02703627985908,397.940492995489,0.989233375748292,3.98080968959935,398.251077266695,TRUE,1.82821016962373,0.0221542678573721,3.3180816092619,2022-07-18 13:12:02,2022-07-18 13:13:11,0.0748421052631579,0.665842105263158,26.0263157894737,404.67,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",23,"2022_07_18_PTR_UP_23_b_1",2022-07-18 13:15:47.5,479.154836097207,1.7246595301493,5.90222681904276e-54,0.970883569774726,7.20829636748343,408.582042245192,2.04968246422419,0.0257570671865611,2999.9265265054,1.61849917360015,7.58924914275477e-69,0.989375954684851,4.35420154460496,401.138258091442,0.990978259935164,4.07278246196619,408.615592736626,TRUE,2.05004426750139,0.0243968713515442,4.16941132071625,2022-07-18 13:15:13,2022-07-18 13:16:22,0.0750736842105263,0.666536842105263,26.3073684210526,397.672,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,"Jul","PTR","UP",23,"2022_07_18_PTR_UP_23_b_2",2022-07-18 13:18:48.5,NA,NA,NA,NA,NA,375.530716234599,2.666289732707,0.0203407882432614,2993.55772708863,1.27815596098888,1.73465297758947e-83,0.996058019914246,3.43858603721399,377.735407620973,0.996157835456489,3.44582447111639,375.545014871638,TRUE,2.66480685634443,0.0217165652702746,2.94095222270283,2022-07-18 13:18:14,2022-07-18 13:19:23,0.076,0.66581052631579,26.4,398.523,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,"Jul","PTR","UP",3,"2022_07_18_PTR_UP_3_1",2022-07-18 11:09:23.5,587.271895075356,3.43545878637473,8.66282351936763e-54,0.97055325469452,15.6035326869939,405.21270045818,4.43069220243068,0.0251445787399695,3370.10576965866,1.58001218137126,3.37054210629108e-92,0.997814733583946,4.25066110186414,408.436908517583,0.997838818617225,4.29074181306339,405.257286976785,TRUE,4.42866878060018,0.0252512720350043,4.92528092891515,2022-07-18 11:08:49,2022-07-18 11:09:58,0.00725263157894737,0.084978947368421,24.2,440.069,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
