Plot_ID,Label_field,DATE,Time_start,First_Timestamp,Last_Timestamp,Total_Time,VOLUME_TOTAL,VOLUME_cm3,COLLAR_HEIGHT_cm,AREA_cm2
CRC_UP_27,UpS27,10/14/2022,12:32 PM,10/14/2022 12:32:31,10/14/2022 12:33:31,60,5914.56,4244.1,5,318
CRC_UP_27,UpS27,10/14/2022,12:33 PM,10/14/2022 12:33:56,10/14/2022 12:34:56,60,5914.56,4244.1,5,318
CRC_UP_29,UpS29,10/14/2022,12:36 PM,10/14/2022 12:36:48,10/14/2022 12:37:48,60,5914.56,4244.1,5,318
CRC_UP_29,UpS29,10/14/2022,12:38 PM,10/14/2022 12:38:14,10/14/2022 12:39:14,60,5914.56,4244.1,5,318
CRC_UP_30,UpS30,10/14/2022,12:40 PM,10/14/2022 12:40:30,10/14/2022 12:41:30,60,5914.56,4244.1,5,318
CRC_UP_30,UpS30,10/14/2022,12:41 PM,10/14/2022 12:41:55,10/14/2022 12:42:55,60,5914.56,4244.1,5,318
CRC_UP_25,UpS25,11/7/2022,10:12 AM,11/7/2022 10:12:06,11/7/2022 10:13:06,60,5914.56,4244.1,5,318
CRC_UP_25,UpS25,11/7/2022,10:13 AM,11/7/2022 10:13:31,11/7/2022 10:14:31,60,5914.56,4244.1,5,318
CRC_UP_31,UpS31,11/7/2022,11:03 AM,11/7/2022 11:03:01,11/7/2022 11:04:01,60,5914.56,4244.1,5,318
CRC_UP_31,UpS31,11/7/2022,11:04 AM,11/7/2022 11:04:27,11/7/2022 11:04:32,5,5914.56,4244.1,5,318
CRC_UP_26,UpS26,11/7/2022,11:07 AM,11/7/2022 11:07:20,11/7/2022 11:08:20,60,5914.56,4244.1,5,318
CRC_UP_26,UpS26,11/7/2022,11:08 AM,11/7/2022 11:08:45,11/7/2022 11:09:45,60,5914.56,4244.1,5,318
CRC_UP_32,UpS32,11/7/2022,11:11 AM,11/7/2022 11:11:39,11/7/2022 11:12:38,59,5914.56,4244.1,5,318
CRC_UP_32,UpS32,11/7/2022,11:13 AM,11/7/2022 11:13:04,11/7/2022 11:14:03,59,5914.56,4244.1,5,318
CRC_UP_29,UpS29,11/7/2022,11:15 AM,11/7/2022 11:15:54,11/7/2022 11:16:54,60,5914.56,4244.1,5,318
CRC_UP_29,UpS29,11/7/2022,11:17 AM,11/7/2022 11:17:19,11/7/2022 11:18:19,60,5914.56,4244.1,5,318
CRC_UP_28,UpS28,11/7/2022,11:19 AM,11/7/2022 11:19:48,11/7/2022 11:20:47,59,5914.56,4244.1,5,318
CRC_UP_28,UpS28,11/7/2022,11:21 AM,11/7/2022 11:21:13,11/7/2022 11:22:13,60,5914.56,4244.1,5,318
CRC_UP_30,UpS30,11/7/2022,11:23 AM,11/7/2022 11:23:38,11/7/2022 11:24:37,59,5914.56,4244.1,5,318
CRC_UP_30,UpS30,11/7/2022,11:25 AM,11/7/2022 11:25:03,11/7/2022 11:26:03,60,5914.56,4244.1,5,318
CRC_UP_27,UpS27,11/7/2022,11:31 AM,11/7/2022 11:31:39,11/7/2022 11:32:37,58,5914.56,4244.1,5,318
CRC_UP_27,UpS27,11/7/2022,11:33 AM,11/7/2022 11:33:04,11/7/2022 11:34:04,60,5914.56,4244.1,5,318
CRC_TR_33,TrS33,11/7/2022,12:17 PM,11/7/2022 12:17:00,11/7/2022 12:17:00,0,5914.56,4244.1,5,318
CRC_TR_33_P,TrS33p,11/7/2022,12:36 PM,11/7/2022 12:36:35,11/7/2022 12:37:34,59,5914.56,4244.1,5,318
CRC_TR_33_P,TrS33p,11/7/2022,12:38 PM,11/7/2022 12:38:00,11/7/2022 12:38:59,59,5914.56,4244.1,5,318
CRC_TR_34,TrS34,11/7/2022,12:40 PM,11/7/2022 12:40:48,11/7/2022 12:41:47,59,5914.56,4244.1,5,318
CRC_TR_34,TrS34,11/7/2022,12:42 PM,11/7/2022 12:42:13,11/7/2022 12:43:12,59,5914.56,4244.1,5,318
CRC_TR_35,TrS35,11/7/2022,12:44 PM,11/7/2022 12:44:31,11/7/2022 12:45:30,59,5914.56,4244.1,5,318
CRC_TR_35,TrS35,11/7/2022,12:45 PM,11/7/2022 12:45:56,11/7/2022 12:46:55,59,5914.56,4244.1,5,318
CRC_TR_36,TrS36,11/7/2022,12:48 PM,11/7/2022 12:48:51,11/7/2022 12:49:50,59,5914.56,4244.1,5,318
CRC_TR_36,TrS36,11/7/2022,12:50 PM,11/7/2022 12:50:16,11/7/2022 12:51:15,59,5914.56,4244.1,5,318
CRC_TR_37,TrS37,11/7/2022,12:52 PM,11/7/2022 12:52:38,11/7/2022 12:53:37,59,5914.56,4244.1,5,318
CRC_TR_37,TrS37,11/7/2022,12:54 PM,11/7/2022 12:54:03,11/7/2022 12:54:08,5,5914.56,4244.1,5,318
CRC_TR_38,TrS38,11/7/2022,12:56 PM,11/7/2022 12:56:50,11/7/2022 12:57:49,59,5914.56,4244.1,5,318
CRC_TR_38,TrS38,11/7/2022,12:58 PM,11/7/2022 12:58:15,11/7/2022 12:59:14,59,5914.56,4244.1,5,318
CRC_TR_39,TrS39,11/7/2022,1:16 PM,11/7/2022 13:16:48,11/7/2022 13:17:47,59,5914.56,4244.1,5,318
CRC_TR_39,TrS39,11/7/2022,1:18 PM,11/7/2022 13:18:13,11/7/2022 13:19:12,59,5914.56,4244.1,5,318
CRC_TR_40,TrS40,11/7/2022,1:21 PM,11/7/2022 13:21:13,11/7/2022 13:22:12,59,5914.56,4244.1,5,318
CRC_TR_40,TrS40,11/7/2022,1:22 PM,11/7/2022 13:22:37,11/7/2022 13:23:36,59,5914.56,4244.1,5,318
CRC_W_44,WetS44,11/7/2022,1:32 PM,11/7/2022 13:32:12,11/7/2022 13:33:11,59,5914.56,4244.1,5,318
CRC_W_44,WetS44,11/7/2022,1:33 PM,11/7/2022 13:33:37,11/7/2022 13:34:36,59,5914.56,4244.1,5,318
CRC_W_43,WetS43,11/7/2022,1:36 PM,11/7/2022 13:36:04,11/7/2022 13:37:03,59,5914.56,4244.1,5,318
CRC_W_43,WetS43,11/7/2022,1:37 PM,11/7/2022 13:37:29,11/7/2022 13:38:28,59,5914.56,4244.1,5,318
CRC_W_42,WetS42,11/7/2022,1:39 PM,11/7/2022 13:39:57,11/7/2022 13:40:56,59,5914.56,4244.1,5,318
CRC_W_42,WetS42,11/7/2022,1:41 PM,11/7/2022 13:41:21,11/7/2022 13:42:20,59,5914.56,4244.1,5,318
CRC_W_45,WetS45,11/7/2022,2:04 PM,11/7/2022 14:04:50,11/7/2022 14:05:50,60,5914.56,4244.1,5,318
CRC_W_45,WetS45,11/7/2022,2:06 PM,11/7/2022 14:06:13,11/7/2022 14:07:12,59,5914.56,4244.1,5,318
CRC_W_46,WetS46,11/7/2022,2:11 PM,11/7/2022 14:11:45,11/7/2022 14:12:44,59,5914.56,4244.1,5,318
CRC_W_46,WetS46,11/7/2022,2:13 PM,11/7/2022 14:13:10,11/7/2022 14:13:15,5,5914.56,4244.1,5,318
CRC_W_48,WetS48,11/7/2022,2:21 PM,11/7/2022 14:21:24,11/7/2022 14:22:23,59,5914.56,4244.1,5,318
CRC_W_48,WetS48,11/7/2022,2:22 PM,11/7/2022 14:22:49,11/7/2022 14:23:48,59,5914.56,4244.1,5,318
CRC_W_47,WetS47,11/7/2022,2:25 PM,11/7/2022 14:25:05,11/7/2022 14:26:04,59,5914.56,4244.1,5,318
CRC_W_47,WetS47,11/7/2022,2:26 PM,11/7/2022 14:26:30,11/7/2022 14:27:29,59,5914.56,4244.1,5,318
CRC_W_41,WetS41,11/7/2022,2:30 PM,11/7/2022 14:30:22,11/7/2022 14:31:21,59,5914.56,4244.1,5,318
CRC_W_41,WetS41,11/7/2022,2:31 PM,11/7/2022 14:31:47,11/7/2022 14:32:46,59,5914.56,4244.1,5,318
OWC_UP_49,UpS49,7/14/2022,12:10 PM,7/14/2022 12:10:47,7/14/2022 12:12:46,119,6709.56,4244.1,7.5,318
OWC_UP_49,UpS49,7/14/2022,12:13 PM,7/14/2022 12:13:48,7/14/2022 12:15:47,119,6709.56,4244.1,7.5,318
OWC_TR_58,TrS58,7/14/2022,12:27 PM,7/14/2022 12:27:33,7/14/2022 12:29:33,120,7027.56,4244.1,8.5,318
OWC_TR_58,TrS58,7/14/2022,12:30 PM,7/14/2022 12:30:34,7/14/2022 12:32:33,119,7027.56,4244.1,8.5,318
OWC_UP_51,UpS51,7/14/2022,12:53 PM,7/14/2022 12:53:58,7/14/2022 12:55:57,119,6073.56,4244.1,5.5,318
OWC_UP_51,UpS51,7/14/2022,12:56 PM,7/14/2022 12:56:59,7/14/2022 12:58:58,119,6073.56,4244.1,5.5,318
OWC_UP_52,UpS52,7/14/2022,1:07 PM,7/14/2022 13:07:34,7/14/2022 13:09:33,119,6550.56,4244.1,7,318
OWC_UP_52,UpS52,7/14/2022,1:10 PM,7/14/2022 13:10:34,7/14/2022 13:12:33,119,6550.56,4244.1,7,318
OWC_TR_64,TraS64,7/14/2022,1:23 PM,7/14/2022 13:23:46,7/14/2022 13:25:45,119,6550.56,4244.1,7,318
OWC_TR_64,TraS64,7/14/2022,1:26 PM,7/14/2022 13:26:46,7/14/2022 13:28:46,120,6550.56,4244.1,7,318
OWC_TR_63,TrS63,7/14/2022,1:35 PM,7/14/2022 13:35:35,7/14/2022 13:37:34,119,6709.56,4244.1,7.5,318
OWC_TR_63,TrS63,7/14/2022,1:38 PM,7/14/2022 13:38:35,7/14/2022 13:40:34,119,6709.56,4244.1,7.5,318
OWC_UP_55_B,UpS55b,7/14/2022,1:58 PM,7/14/2022 13:58:28,7/14/2022 14:00:27,119,6868.56,4244.1,8,318
OWC_UP_55_B,UpS55b,7/14/2022,2:01 PM,7/14/2022 14:01:28,7/14/2022 14:03:27,119,6868.56,4244.1,8,318
OWC_TR_60,TrS60,7/14/2022,2:21 PM,7/14/2022 14:21:32,7/14/2022 14:23:32,120,6709.56,4244.1,7.5,318
OWC_TR_60,TrS60,7/14/2022,2:24 PM,7/14/2022 14:24:32,7/14/2022 14:26:32,120,6709.56,4244.1,7.5,318
OWC_TR_61,TrS61,7/14/2022,2:30 PM,7/14/2022 14:30:58,7/14/2022 14:32:57,119,7186.56,4244.1,9,318
OWC_TR_61,TrS61,7/14/2022,2:33 PM,7/14/2022 14:33:58,7/14/2022 14:35:57,119,7186.56,4244.1,9,318
OWC_UP_56,UpS56,7/14/2022,2:41 PM,7/14/2022 14:41:01,7/14/2022 14:43:00,119,6709.56,4244.1,7.5,318
OWC_UP_56,UpS56,7/14/2022,2:44 PM,7/14/2022 14:44:01,7/14/2022 14:46:00,119,6709.56,4244.1,7.5,318
OWC_TR_58,TrS58,7/21/2022,10:40 AM,7/21/2022 10:40:03,7/21/2022 10:41:03,60,5914.56,4244.1,5,318
OWC_TR_58,TrS58,7/21/2022,10:42 AM,7/21/2022 10:42:03,7/21/2022 10:43:03,60,5914.56,4244.1,5,318
OWC_TR_60,TrS60,7/21/2022,10:46 AM,7/21/2022 10:46:13,7/21/2022 10:47:13,60,5914.56,4244.1,5,318
OWC_TR_60,TrS60,7/21/2022,10:48 AM,7/21/2022 10:48:14,7/21/2022 10:49:13,59,5914.56,4244.1,5,318
OWC_TR_61,TrS61,7/21/2022,10:52 AM,7/21/2022 10:52:02,7/21/2022 10:53:02,60,5914.56,4244.1,5,318
OWC_TR_61,TrS61,7/21/2022,10:54 AM,7/21/2022 10:54:02,7/21/2022 10:55:02,60,5914.56,4244.1,5,318
OWC_TR_62,TrS62,7/21/2022,10:56 AM,7/21/2022 10:56:55,7/21/2022 10:57:55,60,5914.56,4244.1,5,318
OWC_TR_62,TrS62,7/21/2022,10:58 AM,7/21/2022 10:58:56,7/21/2022 10:59:55,59,5914.56,4244.1,5,318
OWC_TR_59,TrS59,7/21/2022,11:03 AM,7/21/2022 11:03:28,7/21/2022 11:04:28,60,5914.56,4244.1,5,318
OWC_TR_59,TrS59,7/21/2022,11:05 AM,7/21/2022 11:05:28,7/21/2022 11:06:28,60,5914.56,4244.1,5,318
OWC_UP_49,UpS49,7/21/2022,11:19 AM,7/21/2022 11:19:24,7/21/2022 11:20:24,60,5914.56,4244.1,5,318
OWC_UP_49,UpS49,7/21/2022,11:21 AM,7/21/2022 11:21:25,7/21/2022 11:22:24,59,5914.56,4244.1,5,318
OWC_UP_49_2,UpS49_2,7/21/2022,11:26 AM,7/21/2022 11:26:06,7/21/2022 11:27:05,59,5914.56,4244.1,5,318
OWC_UP_49_2,UpS49_2,7/21/2022,11:28 AM,7/21/2022 11:28:06,7/21/2022 11:29:06,60,5914.56,4244.1,5,318
OWC_UP_53,UpS53,7/21/2022,11:30 AM,7/21/2022 11:30:43,7/21/2022 11:31:40,57,5914.56,4244.1,5,318
OWC_UP_53,UpS53,7/21/2022,11:32 AM,7/21/2022 11:32:43,7/21/2022 11:33:42,59,5914.56,4244.1,5,318
OWC_UP_51,UpS51,7/21/2022,11:38 AM,7/21/2022 11:38:00,7/21/2022 11:38:59,59,5914.56,4244.1,5,318
OWC_UP_51,UpS51,7/21/2022,11:40 AM,7/21/2022 11:40:00,7/21/2022 11:41:00,60,5914.56,4244.1,5,318
OWC_UP_50,UpS50,7/21/2022,11:44 AM,7/21/2022 11:44:37,7/21/2022 11:45:35,58,5914.56,4244.1,5,318
OWC_UP_50,UpS50,7/21/2022,11:46 AM,7/21/2022 11:46:37,7/21/2022 11:47:37,60,5914.56,4244.1,5,318
OWC_UP_52,UpS52,7/21/2022,11:51 AM,7/21/2022 11:51:07,7/21/2022 11:52:07,60,5914.56,4244.1,5,318
OWC_UP_52,UpS52,7/21/2022,11:53 AM,7/21/2022 11:53:08,7/21/2022 11:54:07,59,5914.56,4244.1,5,318
OWC_UP_55,UpS55,7/21/2022,1:06 PM,7/21/2022 13:06:15,7/21/2022 13:07:15,60,5914.56,4244.1,5,318
OWC_UP_55,UpS55,7/21/2022,1:08 PM,7/21/2022 13:08:15,7/21/2022 13:09:15,60,5914.56,4244.1,5,318
OWC_UP_55_B,UpS55b,7/21/2022,1:10 PM,7/21/2022 13:10:37,7/21/2022 13:11:37,60,5914.56,4244.1,5,318
OWC_UP_55_B,UpS55b,7/21/2022,1:12 PM,7/21/2022 13:12:38,7/21/2022 13:13:37,59,5914.56,4244.1,5,318
OWC_UP_56,UpS56,7/21/2022,1:15 PM,7/21/2022 13:15:54,7/21/2022 13:16:54,60,5914.56,4244.1,5,318
OWC_UP_56,UpS56,7/21/2022,1:17 PM,7/21/2022 13:17:55,7/21/2022 13:18:54,59,5914.56,4244.1,5,318
OWC_TR_63,TrS63,7/21/2022,1:24 PM,7/21/2022 13:24:24,7/21/2022 13:25:24,60,5914.56,4244.1,5,318
OWC_TR_63,TrS63,7/21/2022,1:26 PM,7/21/2022 13:26:25,7/21/2022 13:27:24,59,5914.56,4244.1,5,318
OWC_TR_64,TrS64,7/21/2022,1:29 PM,7/21/2022 13:29:09,7/21/2022 13:30:09,60,5914.56,4244.1,5,318
OWC_TR_64,TrS64,7/21/2022,1:31 PM,7/21/2022 13:31:10,7/21/2022 13:32:09,59,5914.56,4244.1,5,318
OWC_TR_58,TrS58,8/17/2022,9:21 AM,8/17/2022 9:21:38,8/17/2022 9:22:37,59,5914.56,4244.1,5,318
OWC_TR_58,TrS58,8/17/2022,9:23 AM,8/17/2022 9:23:38,8/17/2022 9:24:37,59,5914.56,4244.1,5,318
OWC_TR_63,TrS63,8/17/2022,9:28 AM,8/17/2022 9:28:03,8/17/2022 9:29:02,59,5914.56,4244.1,5,318
OWC_TR_63,TrS63,8/17/2022,9:30 AM,8/17/2022 9:30:04,8/17/2022 9:31:03,59,5914.56,4244.1,5,318
OWC_TR_64,TrS64,8/17/2022,9:33 AM,8/17/2022 9:33:41,8/17/2022 9:34:41,60,5914.56,4244.1,5,318
OWC_TR_64,TrS64,8/17/2022,9:35 AM,8/17/2022 9:35:42,8/17/2022 9:36:41,59,5914.56,4244.1,5,318
OWC_TR_60,TrS60,8/17/2022,9:38 AM,8/17/2022 9:38:34,8/17/2022 9:39:33,59,5914.56,4244.1,5,318
OWC_TR_60,TrS60,8/17/2022,9:40 AM,8/17/2022 9:40:34,8/17/2022 9:41:33,59,5914.56,4244.1,5,318
OWC_TR_61,TrS61,8/17/2022,9:43 AM,8/17/2022 9:43:39,8/17/2022 9:44:38,59,5914.56,4244.1,5,318
OWC_TR_61,TrS61,8/17/2022,9:45 AM,8/17/2022 9:45:39,8/17/2022 9:46:38,59,5914.56,4244.1,5,318
OWC_UP_56,UpS56,8/17/2022,9:49 AM,8/17/2022 9:49:58,8/17/2022 9:50:57,59,5914.56,4244.1,5,318
OWC_UP_56,UpS56,8/17/2022,9:51 AM,8/17/2022 9:51:58,8/17/2022 9:52:58,60,5914.56,4244.1,5,318
OWC_UP_55,UpS55,8/17/2022,9:54 AM,8/17/2022 9:54:34,8/17/2022 9:55:33,59,5914.56,4244.1,5,318
OWC_UP_55,UpS55,8/17/2022,9:56 AM,8/17/2022 9:56:29,8/17/2022 9:57:28,59,5914.56,4244.1,5,318
OWC_UP_50,UpS50,8/17/2022,9:59 AM,8/17/2022 9:59:56,8/17/2022 10:00:55,59,5914.56,4244.1,5,318
OWC_UP_50,UpS50,8/17/2022,10:01 AM,8/17/2022 10:01:56,8/17/2022 10:02:55,59,5914.56,4244.1,5,318
OWC_UP_51,UpS51,8/17/2022,10:04 AM,8/17/2022 10:04:55,8/17/2022 10:05:54,59,5914.56,4244.1,5,318
OWC_UP_51,UpS51,8/17/2022,10:06 AM,8/17/2022 10:06:55,8/17/2022 10:07:54,59,5914.56,4244.1,5,318
OWC_UP_52,UpS52,8/17/2022,10:10 AM,8/17/2022 10:10:12,8/17/2022 10:10:37,25,5914.56,4244.1,5,318
OWC_UP_52,UpS52,8/17/2022,10:12 AM,8/17/2022 10:12:13,8/17/2022 10:13:12,59,5914.56,4244.1,5,318
OWC_W_68,WetS68,8/17/2022,10:28 AM,8/17/2022 10:28:34,8/17/2022 10:28:34,0,5914.56,4244.1,5,318
OWC_W_68_B,WetS68b,8/17/2022,10:33 AM,8/17/2022 10:33:05,8/17/2022 10:33:05,0,5914.56,4244.1,5,318
OWC_W_68_C,WetS68c,8/17/2022,10:39 AM,8/17/2022 10:39:02,8/17/2022 10:40:02,60,5914.56,4244.1,5,318
OWC_W_68_C,WetS68c,8/17/2022,10:41 AM,8/17/2022 10:41:03,8/17/2022 10:42:02,59,5914.56,4244.1,5,318
OWC_W_70,WetS70,8/17/2022,10:43 AM,8/17/2022 10:43:43,8/17/2022 10:44:43,60,5914.56,4244.1,5,318
OWC_W_70,WetS70,8/17/2022,10:45 AM,8/17/2022 10:45:44,8/17/2022 10:46:41,57,5914.56,4244.1,5,318
OWC_W_66,WetS66,8/17/2022,10:48 AM,8/17/2022 10:48:31,8/17/2022 10:49:31,60,5914.56,4244.1,5,318
OWC_W_66,WetS66,8/17/2022,10:50 AM,8/17/2022 10:50:32,8/17/2022 10:51:30,58,5914.56,4244.1,5,318
OWC_W_71,WetS71,8/17/2022,10:53 AM,8/17/2022 10:53:39,8/17/2022 10:54:38,59,5914.56,4244.1,5,318
OWC_W_71,WetS71,8/17/2022,10:55 AM,8/17/2022 10:55:39,8/17/2022 10:56:38,59,5914.56,4244.1,5,318
OWC_W_72,WetS72,8/17/2022,10:58 AM,8/17/2022 10:58:04,8/17/2022 10:59:04,60,5914.56,4244.1,5,318
OWC_W_72,WetS72,8/17/2022,11:00 AM,8/17/2022 11:00:05,8/17/2022 11:01:04,59,5914.56,4244.1,5,318
OWC_TR_58,TRS58,9/30/2022,10:39 AM,9/30/2022 10:39:25,9/30/2022 10:40:24,59,5914.56,4244.1,5,318
OWC_TR_58,TRS58,9/30/2022,10:41 AM,9/30/2022 10:41:24,9/30/2022 10:42:23,59,5914.56,4244.1,5,318
OWC_TR_63,TRS63,9/30/2022,10:47 AM,9/30/2022 10:47:30,9/30/2022 10:48:29,59,5914.56,4244.1,5,318
OWC_TR_63,TRS63,9/30/2022,10:49 AM,9/30/2022 10:49:30,9/30/2022 10:50:29,59,5914.56,4244.1,5,318
OWC_TR_64,TRS64,9/30/2022,10:55 AM,9/30/2022 10:55:16,9/30/2022 10:56:15,59,5914.56,4244.1,5,318
OWC_TR_64,TRS64,9/30/2022,10:57 AM,9/30/2022 10:57:17,9/30/2022 10:58:16,59,5914.56,4244.1,5,318
OWC_TR_60,TRS60,9/30/2022,11:02 AM,9/30/2022 11:02:40,9/30/2022 11:03:39,59,5914.56,4244.1,5,318
OWC_TR_60,TRS60,9/30/2022,11:04 AM,9/30/2022 11:04:41,9/30/2022 11:05:40,59,5914.56,4244.1,5,318
OWC_TR_61,TRS61,9/30/2022,11:10 AM,9/30/2022 11:10:34,9/30/2022 11:11:33,59,5914.56,4244.1,5,318
OWC_TR_61,TRS61,9/30/2022,11:12 AM,9/30/2022 11:12:34,9/30/2022 11:13:33,59,5914.56,4244.1,5,318
OWC_TR_61_B,TRS61b,9/30/2022,11:15 AM,9/30/2022 11:15:53,9/30/2022 11:16:52,59,5914.56,4244.1,5,318
OWC_TR_61_B,TRS61b,9/30/2022,11:17 AM,9/30/2022 11:17:53,9/30/2022 11:18:52,59,5914.56,4244.1,5,318
OWC_UP_1,UP51,9/30/2022,11:34 AM,9/30/2022 11:34:32,9/30/2022 11:35:31,59,5914.56,4244.1,5,318
OWC_UP_1,UP51,9/30/2022,11:36 AM,9/30/2022 11:36:33,9/30/2022 11:37:32,59,5914.56,4244.1,5,318
OWC_UP_2,UP52,9/30/2022,11:44 AM,9/30/2022 11:44:06,9/30/2022 11:45:05,59,5914.56,4244.1,5,318
OWC_UP_2,UP52,9/30/2022,11:46 AM,9/30/2022 11:46:06,9/30/2022 11:47:05,59,5914.56,4244.1,5,318
OWC_UP_50,UPS50,9/30/2022,11:53 AM,9/30/2022 11:53:18,9/30/2022 11:54:18,60,5914.56,4244.1,5,318
OWC_UP_50,UPS50,9/30/2022,11:55 AM,9/30/2022 11:55:19,9/30/2022 11:56:18,59,5914.56,4244.1,5,318
OWC_W_65,WLS65,9/30/2022,12:24 PM,9/30/2022 12:24:47,9/30/2022 12:25:46,59,5914.56,4244.1,5,318
OWC_W_65,WLS65,9/30/2022,12:26 PM,9/30/2022 12:26:47,9/30/2022 12:27:46,59,5914.56,4244.1,5,318
OWC_W_66,WLS66,9/30/2022,12:30 PM,9/30/2022 12:30:11,9/30/2022 12:31:10,59,5914.56,4244.1,5,318
OWC_W_66,WLS66,9/30/2022,12:32 PM,9/30/2022 12:32:12,9/30/2022 12:33:11,59,5914.56,4244.1,5,318
OWC_W_68,WLS68,9/30/2022,12:38 PM,9/30/2022 12:38:57,9/30/2022 12:39:56,59,5914.56,4244.1,5,318
OWC_W_68,WLS68,9/30/2022,12:40 PM,9/30/2022 12:40:57,9/30/2022 12:41:56,59,5914.56,4244.1,5,318
OWC_W_71,WLS71,9/30/2022,12:56 PM,9/30/2022 12:56:15,9/30/2022 12:57:14,59,5914.56,4244.1,5,318
OWC_W_71,WLS71,9/30/2022,12:58 PM,9/30/2022 12:58:15,9/30/2022 12:59:14,59,5914.56,4244.1,5,318
OWC_W_71_B,WLS71b,9/30/2022,1:00 PM,9/30/2022 13:00:23,9/30/2022 13:01:22,59,5914.56,4244.1,5,318
OWC_W_71_B,WLS71b,9/30/2022,1:02 PM,9/30/2022 13:02:23,9/30/2022 13:03:22,59,5914.56,4244.1,5,318
OWC_W_72,WLS72,9/30/2022,1:05 PM,9/30/2022 13:05:33,9/30/2022 13:06:32,59,5914.56,4244.1,5,318
OWC_W_72,WLS72,9/30/2022,1:07 PM,9/30/2022 13:07:33,9/30/2022 13:08:32,59,5914.56,4244.1,5,318
OWC_W_72_B,WLS72b,9/30/2022,1:11 PM,9/30/2022 13:11:20,9/30/2022 13:12:19,59,5914.56,4244.1,5,318
OWC_W_72_B,WLS72b,9/30/2022,1:13 PM,9/30/2022 13:13:21,9/30/2022 13:14:20,59,5914.56,4244.1,5,318
OWC_W_72_C,WLS72c,9/30/2022,1:15 PM,9/30/2022 13:15:28,9/30/2022 13:16:27,59,5914.56,4244.1,5,318
OWC_W_72_C,WLS72c,9/30/2022,1:17 PM,9/30/2022 13:17:29,9/30/2022 13:18:28,59,5914.56,4244.1,5,318
OWC_UP_55_B,UPS55b,9/30/2022,1:31 PM,9/30/2022 13:31:39,9/30/2022 13:32:38,59,5914.56,4244.1,5,318
OWC_UP_55_B,UPS55b,9/30/2022,1:33 PM,9/30/2022 13:33:40,9/30/2022 13:34:39,59,5914.56,4244.1,5,318
OWC_UP_56,UPS56,9/30/2022,1:37 PM,9/30/2022 13:37:34,9/30/2022 13:38:33,59,5914.56,4244.1,5,318
OWC_UP_56,UPS56,9/30/2022,1:39 PM,9/30/2022 13:39:34,9/30/2022 13:40:33,59,5914.56,4244.1,5,318
OWC_UP_51,UPS51,10/5/2022,10:22 AM,10/5/2022 10:22:45,10/5/2022 10:23:44,59,5914.56,4244.1,5,318
OWC_UP_51,UPS51,10/5/2022,10:24 AM,10/5/2022 10:24:11,10/5/2022 10:25:11,60,5914.56,4244.1,5,318
OWC_UP_51_B,UPS51b,10/5/2022,10:25 AM,10/5/2022 10:25:47,10/5/2022 10:26:47,60,5914.56,4244.1,5,318
OWC_UP_51_B,UPS51b,10/5/2022,10:27 AM,10/5/2022 10:27:13,10/5/2022 10:28:12,59,5914.56,4244.1,5,318
OWC_UP_52,UPS52,10/5/2022,10:32 AM,10/5/2022 10:32:26,10/5/2022 10:33:26,60,5914.56,4244.1,5,318
OWC_UP_52,UPS52,10/5/2022,10:33 AM,10/5/2022 10:33:52,10/5/2022 10:34:51,59,5914.56,4244.1,5,318
OWC_UP_50,UPS50,10/5/2022,10:36 AM,10/5/2022 10:36:49,10/5/2022 10:37:48,59,5914.56,4244.1,5,318
OWC_UP_50,UPS50,10/5/2022,10:38 AM,10/5/2022 10:38:14,10/5/2022 10:38:19,5,5914.56,4244.1,5,318
OWC_UP_55,UPS55,10/5/2022,10:41 AM,10/5/2022 10:41:17,10/5/2022 10:42:17,60,5914.56,4244.1,5,318
OWC_UP_55,UPS55,10/5/2022,10:42 AM,10/5/2022 10:42:43,10/5/2022 10:43:42,59,5914.56,4244.1,5,318
OWC_UP_56,UPS56,10/5/2022,10:45 AM,10/5/2022 10:45:16,10/5/2022 10:46:15,59,5914.56,4244.1,5,318
OWC_UP_56,UPS56,10/5/2022,10:46 AM,10/5/2022 10:46:41,10/5/2022 10:47:41,60,5914.56,4244.1,5,318
OWC_TR_61,TRS61,10/5/2022,10:50 AM,10/5/2022 10:50:56,10/5/2022 10:51:56,60,5914.56,4244.1,5,318
OWC_TR_61,TRS61,10/5/2022,10:52 AM,10/5/2022 10:52:21,10/5/2022 10:53:21,60,5914.56,4244.1,5,318
OWC_TR_60,TRS60,10/5/2022,10:55 AM,10/5/2022 10:55:10,10/5/2022 10:56:09,59,5914.56,4244.1,5,318
OWC_TR_60,TRS60,10/5/2022,10:56 AM,10/5/2022 10:56:35,10/5/2022 10:57:34,59,5914.56,4244.1,5,318
OWC_TR_63,TRS63,10/5/2022,10:59 AM,10/5/2022 10:59:29,10/5/2022 11:00:29,60,5914.56,4244.1,5,318
OWC_TR_63,TRS63,10/5/2022,11:00 AM,10/5/2022 11:00:54,10/5/2022 11:01:54,60,5914.56,4244.1,5,318
OWC_TR_64,TRS64,10/5/2022,11:04 AM,10/5/2022 11:04:03,10/5/2022 11:05:03,60,5914.56,4244.1,5,318
OWC_TR_64,TRS64,10/5/2022,11:05 AM,10/5/2022 11:05:29,10/5/2022 11:06:28,59,5914.56,4244.1,5,318
OWC_TR_58,TRS58,10/5/2022,11:10 AM,10/5/2022 11:10:00,10/5/2022 11:10:59,59,5914.56,4244.1,5,318
