InstrumentSerialNumber,Plot_ID,SN,Date,Time_start,First_Timestamp,Last_Timestamp,Total_Time,drop,Notes
TG10-01028,2022_07_18_PTR_W_22DmonTRtion_1,TG10-01028,7/18/2022,14:34:11,7/18/2022 14:34,7/18/2022 14:36,60,FALSE,
TG10-01028,2022_07_18_PTR_W_22DmonTRtion_2,TG10-01028,7/18/2022,14:37:12,7/18/2022 14:37,7/18/2022 14:39,60,FALSE,
TG10-01028,2022_07_18_PTR_W_22_1,TG10-01028,7/18/2022,14:15:10,7/18/2022 14:15,7/18/2022 14:17,60,FALSE,
TG10-01028,2022_07_18_PTR_W_22_2,TG10-01028,7/18/2022,14:18:11,7/18/2022 14:18,7/18/2022 14:20,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_10Mid2_1,TG10-01028,7/19/2022,12:58:32,7/19/2022 12:58,7/19/2022 13:00,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_10Mid2_2,TG10-01028,7/19/2022,13:01:32,7/19/2022 13:01,7/19/2022 13:03,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_10Mid_1,TG10-01028,7/19/2022,10:00:23,7/19/2022 10:00,7/19/2022 10:02,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_10Mid_2,TG10-01028,7/19/2022,10:03:23,7/19/2022 10:03,7/19/2022 10:05,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_10_1,TG10-01028,7/19/2022,7:32:28,7/19/2022 7:32,7/19/2022 7:34,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_10_2,TG10-01028,7/19/2022,7:35:28,7/19/2022 7:35,7/19/2022 7:37,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_10bMid_1,TG10-01028,7/19/2022,10:06:38,7/19/2022 10:06,7/19/2022 10:08,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_10bMid_2,TG10-01028,7/19/2022,10:09:39,7/19/2022 10:09,7/19/2022 10:11,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_11Mid2_1,TG10-01028,7/19/2022,13:06:11,7/19/2022 13:06,7/19/2022 13:08,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_11Mid2_2,TG10-01028,7/19/2022,13:09:11,7/19/2022 13:09,7/19/2022 13:11,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_11Mid_1,TG10-01028,7/19/2022,10:13:50,7/19/2022 10:13,7/19/2022 10:15,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_11Mid_2,TG10-01028,7/19/2022,10:16:50,7/19/2022 10:16,7/19/2022 10:18,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_11_1,TG10-01028,7/19/2022,6:46:42,7/19/2022 6:46,7/19/2022 6:48,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_11_2,TG10-01028,7/19/2022,6:49:42,7/19/2022 6:49,7/19/2022 6:51,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_12Mid2_1,TG10-01028,7/19/2022,13:14:42,7/19/2022 13:14,7/19/2022 13:16,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_12Mid2_2,TG10-01028,7/19/2022,13:17:41,7/19/2022 13:17,7/19/2022 13:19,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_12Mid_1,TG10-01028,7/19/2022,10:21:04,7/19/2022 10:21,7/19/2022 10:23,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_12Mid_2,TG10-01028,7/19/2022,10:24:04,7/19/2022 10:24,7/19/2022 10:26,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_12_1,TG10-01028,7/19/2022,7:25:50,7/19/2022 7:25,7/19/2022 7:27,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_12_2,TG10-01028,7/19/2022,7:28:50,7/19/2022 7:28,7/19/2022 7:30,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_13Mid2_1,TG10-01028,7/19/2022,13:38:34,7/19/2022 13:38,7/19/2022 13:40,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_13Mid2_2,TG10-01028,7/19/2022,13:41:35,7/19/2022 13:41,7/19/2022 13:43,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_13Mid_1,TG10-01028,7/19/2022,10:28:07,7/19/2022 10:28,7/19/2022 10:30,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_13Mid_2,TG10-01028,7/19/2022,10:31:07,7/19/2022 10:31,7/19/2022 10:33,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_13_1,TG10-01028,7/19/2022,6:54:07,7/19/2022 6:54,7/19/2022 6:56,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_13_2,TG10-01028,7/19/2022,6:57:08,7/19/2022 6:57,7/19/2022 6:59,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_14Mid2_1,TG10-01028,7/19/2022,13:46:37,7/19/2022 13:46,7/19/2022 13:48,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_14Mid2_2,TG10-01028,7/19/2022,13:49:37,7/19/2022 13:49,7/19/2022 13:51,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_14Mid_1,TG10-01028,7/19/2022,10:35:23,7/19/2022 10:35,7/19/2022 10:37,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_14Mid_2,TG10-01028,7/19/2022,10:38:24,7/19/2022 10:38,7/19/2022 10:40,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_14_1,TG10-01028,7/19/2022,7:01:01,7/19/2022 7:01,7/19/2022 7:03,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_14_2,TG10-01028,7/19/2022,7:04:02,7/19/2022 7:04,7/19/2022 7:06,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_15Mid2_1,TG10-01028,7/19/2022,13:23:41,7/19/2022 13:23,7/19/2022 13:25,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_15Mid2_2,TG10-01028,7/19/2022,13:26:42,7/19/2022 13:26,7/19/2022 13:28,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_15Mid_1,TG10-01028,7/19/2022,10:43:10,7/19/2022 10:43,7/19/2022 10:45,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_15Mid_2,TG10-01028,7/19/2022,10:46:11,7/19/2022 10:46,7/19/2022 10:48,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_15_1,TG10-01028,7/19/2022,7:19:24,7/19/2022 7:19,7/19/2022 7:21,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_15_2,TG10-01028,7/19/2022,7:22:25,7/19/2022 7:22,7/19/2022 7:24,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_16Mid2_1,TG10-01028,7/19/2022,13:56:00,7/19/2022 13:56,7/19/2022 13:57,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_16Mid2_2,TG10-01028,7/19/2022,13:59:00,7/19/2022 13:59,7/19/2022 14:00,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_16Mid_1,TG10-01028,7/19/2022,10:50:41,7/19/2022 10:50,7/19/2022 10:52,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_16Mid_2,TG10-01028,7/19/2022,10:53:42,7/19/2022 10:53,7/19/2022 10:55,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_16_1,TG10-01028,7/19/2022,7:39:23,7/19/2022 7:39,7/19/2022 7:41,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_16_2,TG10-01028,7/19/2022,7:42:24,7/19/2022 7:42,7/19/2022 7:44,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_9Mid2_1,TG10-01028,7/19/2022,12:49:07,7/19/2022 12:49,7/19/2022 12:51,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_9Mid2_2,TG10-01028,7/19/2022,12:52:07,7/19/2022 12:52,7/19/2022 12:54,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_9Mid_1,TG10-01028,7/19/2022,9:52:55,7/19/2022 9:52,7/19/2022 9:54,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_9Mid_2,TG10-01028,7/19/2022,9:55:55,7/19/2022 9:55,7/19/2022 9:57,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_9_1,TG10-01028,7/19/2022,7:08:24,7/19/2022 7:08,7/19/2022 7:10,60,FALSE,
TG10-01028,2022_07_19_PTR_TR_9_2,TG10-01028,7/19/2022,7:11:24,7/19/2022 7:11,7/19/2022 7:13,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_1Mid_1,TG10-01028,7/19/2022,9:06:59,7/19/2022 9:06,7/19/2022 9:08,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_1Mid_2,TG10-01028,7/19/2022,9:09:59,7/19/2022 9:09,7/19/2022 9:11,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_1_1,TG10-01028,7/19/2022,5:45:13,7/19/2022 5:45,7/19/2022 5:47,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_1_2,TG10-01028,7/19/2022,5:48:14,7/19/2022 5:48,7/19/2022 5:50,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_1bMid2_1,TG10-01028,7/19/2022,14:18:42,7/19/2022 14:18,7/19/2022 14:20,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_1bMid2_2,TG10-01028,7/19/2022,14:21:42,7/19/2022 14:21,7/19/2022 14:23,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_2Mid2_1,TG10-01028,7/19/2022,14:42:21,7/19/2022 14:42,7/19/2022 14:44,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_2Mid2_2,TG10-01028,7/19/2022,14:45:22,7/19/2022 14:45,7/19/2022 14:47,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_2Mid_1,TG10-01028,7/19/2022,9:00:16,7/19/2022 9:00,7/19/2022 9:02,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_2Mid_2,TG10-01028,7/19/2022,9:03:16,7/19/2022 9:03,7/19/2022 9:05,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_2_1,TG10-01028,7/19/2022,6:00:30,7/19/2022 6:00,7/19/2022 6:02,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_2_2,TG10-01028,7/19/2022,6:03:30,7/19/2022 6:03,7/19/2022 6:05,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_3Mid2_1,TG10-01028,7/19/2022,14:34:09,7/19/2022 14:34,7/19/2022 14:36,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_3Mid2_2,TG10-01028,7/19/2022,14:37:09,7/19/2022 14:37,7/19/2022 14:39,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_3Mid_1,TG10-01028,7/19/2022,8:53:21,7/19/2022 8:53,7/19/2022 8:55,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_3Mid_2,TG10-01028,7/19/2022,8:56:21,7/19/2022 8:56,7/19/2022 8:58,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_3_1,TG10-01028,7/19/2022,6:30:18,7/19/2022 6:30,7/19/2022 6:32,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_3_2,TG10-01028,7/19/2022,6:33:18,7/19/2022 6:33,7/19/2022 6:35,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_4Mid2_1,TG10-01028,7/19/2022,14:26:18,7/19/2022 14:26,7/19/2022 14:28,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_4Mid2_2,TG10-01028,7/19/2022,14:29:19,7/19/2022 14:29,7/19/2022 14:31,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_4Mid_1,TG10-01028,7/19/2022,9:13:51,7/19/2022 9:13,7/19/2022 9:15,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_4Mid_2,TG10-01028,7/19/2022,9:16:52,7/19/2022 9:16,7/19/2022 9:18,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_4_1,TG10-01028,7/19/2022,5:52:44,7/19/2022 5:52,7/19/2022 5:54,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_4_2,TG10-01028,7/19/2022,5:55:44,7/19/2022 5:55,7/19/2022 5:57,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_5Mid2_1,TG10-01028,7/19/2022,15:11:32,7/19/2022 15:11,7/19/2022 15:13,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_5Mid2_2,TG10-01028,7/19/2022,15:14:33,7/19/2022 15:14,7/19/2022 15:16,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_5Mid_1,TG10-01028,7/19/2022,9:21:04,7/19/2022 9:21,7/19/2022 9:23,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_5Mid_2,TG10-01028,7/19/2022,9:24:05,7/19/2022 9:24,7/19/2022 9:26,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_5_1,TG10-01028,7/19/2022,6:15:33,7/19/2022 6:15,7/19/2022 6:17,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_5_2,TG10-01028,7/19/2022,6:18:34,7/19/2022 6:18,7/19/2022 6:20,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_6Mid2_1,TG10-01028,7/19/2022,15:04:47,7/19/2022 15:04,7/19/2022 15:06,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_6Mid2_2,TG10-01028,7/19/2022,15:07:47,7/19/2022 15:07,7/19/2022 15:09,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_6Mid_1,TG10-01028,7/19/2022,9:28:20,7/19/2022 9:28,7/19/2022 9:30,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_6Mid_2,TG10-01028,7/19/2022,9:31:20,7/19/2022 9:31,7/19/2022 9:33,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_6_1,TG10-01028,7/19/2022,6:37:36,7/19/2022 6:37,7/19/2022 6:39,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_6_2,TG10-01028,7/19/2022,6:40:36,7/19/2022 6:40,7/19/2022 6:42,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_7Mid2_1,TG10-01028,7/19/2022,14:57:27,7/19/2022 14:57,7/19/2022 14:59,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_7Mid2_2,TG10-01028,7/19/2022,15:00:27,7/19/2022 15:00,7/19/2022 15:02,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_7Mid_1,TG10-01028,7/19/2022,9:35:19,7/19/2022 9:35,7/19/2022 9:37,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_7Mid_2,TG10-01028,7/19/2022,9:38:20,7/19/2022 9:38,7/19/2022 9:40,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_7_1,TG10-01028,7/19/2022,6:22:21,7/19/2022 6:22,7/19/2022 6:24,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_7_2,TG10-01028,7/19/2022,6:25:22,7/19/2022 6:25,7/19/2022 6:27,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_8Mid2_1,TG10-01028,7/19/2022,14:49:21,7/19/2022 14:49,7/19/2022 14:51,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_8Mid2_2,TG10-01028,7/19/2022,14:52:21,7/19/2022 14:52,7/19/2022 14:54,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_8Mid_1,TG10-01028,7/19/2022,9:42:42,7/19/2022 9:42,7/19/2022 9:44,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_8Mid_2,TG10-01028,7/19/2022,9:45:42,7/19/2022 9:45,7/19/2022 9:47,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_8_1,TG10-01028,7/19/2022,6:08:02,7/19/2022 6:08,7/19/2022 6:10,60,FALSE,
TG10-01028,2022_07_19_PTR_UP_8_2,TG10-01028,7/19/2022,6:11:03,7/19/2022 6:11,7/19/2022 6:13,60,FALSE,
TG10-01028,2022_07_19_PTR_W_17Mid_1,TG10-01028,7/19/2022,11:58:57,7/19/2022 11:58,7/19/2022 12:00,60,FALSE,
TG10-01028,2022_07_19_PTR_W_17Mid_2,TG10-01028,7/19/2022,12:01:57,7/19/2022 12:01,7/19/2022 12:03,60,FALSE,
TG10-01028,2022_07_19_PTR_W_17_1,TG10-01028,7/19/2022,8:21:40,7/19/2022 8:21,7/19/2022 16:35,60,FALSE,
TG10-01028,2022_07_19_PTR_W_17_2,TG10-01028,7/19/2022,8:24:41,7/19/2022 8:24,7/19/2022 16:38,60,FALSE,
TG10-01028,2022_07_19_PTR_W_18Mid_1,TG10-01028,7/19/2022,11:51:56,7/19/2022 11:51,7/19/2022 11:53,60,FALSE,
TG10-01028,2022_07_19_PTR_W_18Mid_2,TG10-01028,7/19/2022,11:54:56,7/19/2022 11:54,7/19/2022 11:56,60,FALSE,
TG10-01028,2022_07_19_PTR_W_18_1,TG10-01028,7/19/2022,7:48:47,7/19/2022 7:48,7/19/2022 16:44,60,FALSE,
TG10-01028,2022_07_19_PTR_W_18_2,TG10-01028,7/19/2022,7:51:47,7/19/2022 7:51,7/19/2022 16:47,60,FALSE,
TG10-01028,2022_07_19_PTR_W_19Mid_1,TG10-01028,7/19/2022,11:36:31,7/19/2022 11:36,7/19/2022 11:38,60,FALSE,
TG10-01028,2022_07_19_PTR_W_19Mid_2,TG10-01028,7/19/2022,11:39:31,7/19/2022 11:39,7/19/2022 11:41,60,FALSE,
TG10-01028,2022_07_19_PTR_W_19_1,TG10-01028,7/19/2022,8:36:11,7/19/2022 8:36,7/19/2022 16:53,60,FALSE,
TG10-01028,2022_07_19_PTR_W_19_2,TG10-01028,7/19/2022,8:39:11,7/19/2022 8:39,7/19/2022 16:56,60,FALSE,
TG10-01028,2022_07_19_PTR_W_20Mid_1,TG10-01028,7/19/2022,11:44:30,7/19/2022 11:44,7/19/2022 11:46,60,FALSE,
TG10-01028,2022_07_19_PTR_W_20Mid_2,TG10-01028,7/19/2022,11:47:30,7/19/2022 11:47,7/19/2022 11:49,60,FALSE,
TG10-01028,2022_07_19_PTR_W_20_1,TG10-01028,7/19/2022,8:02:23,7/19/2022 8:02,7/19/2022 17:00,60,FALSE,
TG10-01028,2022_07_19_PTR_W_20_2,TG10-01028,7/19/2022,8:05:23,7/19/2022 8:05,7/19/2022 17:03,60,FALSE,
TG10-01028,2022_07_19_PTR_W_21Mid_1,TG10-01028,7/19/2022,11:28:48,7/19/2022 11:28,7/19/2022 11:30,60,FALSE,
TG10-01028,2022_07_19_PTR_W_21Mid_2,TG10-01028,7/19/2022,11:31:48,7/19/2022 11:31,7/19/2022 11:33,60,FALSE,
TG10-01028,2022_07_19_PTR_W_21_1,TG10-01028,7/19/2022,8:15:25,7/19/2022 8:15,7/19/2022 17:06,60,FALSE,
TG10-01028,2022_07_19_PTR_W_21_2,TG10-01028,7/19/2022,8:18:26,7/19/2022 8:18,7/19/2022 17:09,60,FALSE,
TG10-01028,2022_07_19_PTR_W_22Mid_1,TG10-01028,7/19/2022,11:20:56,7/19/2022 11:20,7/19/2022 11:22,60,FALSE,
TG10-01028,2022_07_19_PTR_W_22Mid_2,TG10-01028,7/19/2022,11:23:56,7/19/2022 11:23,7/19/2022 11:25,60,FALSE,
TG10-01028,2022_07_19_PTR_W_22_1,TG10-01028,7/19/2022,8:28:33,7/19/2022 8:28,7/19/2022 17:12,60,FALSE,
TG10-01028,2022_07_19_PTR_W_22_2,TG10-01028,7/19/2022,8:31:33,7/19/2022 8:31,7/19/2022 17:15,60,FALSE,
TG10-01028,2022_07_19_PTR_W_23Mid_1,TG10-01028,7/19/2022,11:13:49,7/19/2022 11:13,7/19/2022 11:15,60,FALSE,
TG10-01028,2022_07_19_PTR_W_23Mid_2,TG10-01028,7/19/2022,11:16:50,7/19/2022 11:16,7/19/2022 11:18,60,FALSE,
TG10-01028,2022_07_19_PTR_W_23_1,TG10-01028,7/19/2022,7:55:43,7/19/2022 7:55,7/19/2022 17:19,60,FALSE,
TG10-01028,2022_07_19_PTR_W_23_2,TG10-01028,7/19/2022,7:58:43,7/19/2022 7:58,7/19/2022 17:22,60,FALSE,
TG10-01028,2022_07_19_PTR_W_24Mid_1,TG10-01028,7/19/2022,11:04:47,7/19/2022 11:04,7/19/2022 11:06,60,FALSE,
TG10-01028,2022_07_19_PTR_W_24Mid_2,TG10-01028,7/19/2022,11:07:48,7/19/2022 11:07,7/19/2022 11:09,60,FALSE,
TG10-01028,2022_07_19_PTR_W_24_1,TG10-01028,7/19/2022,8:09:11,7/19/2022 8:09,7/19/2022 17:25,60,FALSE,
TG10-01028,2022_07_19_PTR_W_24_2,TG10-01028,7/19/2022,8:12:11,7/19/2022 8:12,7/19/2022 17:28,60,FALSE,
TG10-01028,2022_07_20_CRC_TR_33_1,TG10-01028,7/20/2022,9:58:22,7/20/2022 9:58,7/20/2022 9:59,59,FALSE,
TG10-01028,2022_07_20_CRC_TR_33_2,TG10-01028,7/20/2022,10:00:22,7/20/2022 10:00,7/20/2022 10:01,59,FALSE,
TG10-01028,2022_07_20_CRC_TR_36_1,TG10-01028,7/20/2022,10:03:47,7/20/2022 10:03,7/20/2022 10:04,59,FALSE,
TG10-01028,2022_07_20_CRC_TR_36_2,TG10-01028,7/20/2022,10:05:48,7/20/2022 10:05,7/20/2022 10:06,59,FALSE,
TG10-01028,2022_07_20_CRC_TR_37_1,TG10-01028,7/20/2022,10:16:04,7/20/2022 10:16,7/20/2022 10:17,59,FALSE,
TG10-01028,2022_07_20_CRC_TR_37_2,TG10-01028,7/20/2022,10:18:05,7/20/2022 10:18,7/20/2022 10:19,59,FALSE,
TG10-01028,2022_07_20_CRC_TR_39_1,TG10-01028,7/20/2022,10:29:35,7/20/2022 10:29,7/20/2022 10:30,59,FALSE,
TG10-01028,2022_07_20_CRC_TR_39_2,TG10-01028,7/20/2022,10:31:36,7/20/2022 10:31,7/20/2022 10:32,59,FALSE,
TG10-01028,2022_07_20_CRC_TR_40_1,TG10-01028,7/20/2022,10:34:48,7/20/2022 10:34,7/20/2022 10:35,59,FALSE,
TG10-01028,2022_07_20_CRC_TR_40_2,TG10-01028,7/20/2022,10:36:49,7/20/2022 10:36,7/20/2022 10:37,59,FALSE,
TG10-01028,2022_07_20_CRC_UP_26_1,TG10-01028,7/20/2022,13:12:31,7/20/2022 13:12,7/20/2022 13:13,59,FALSE,
TG10-01028,2022_07_20_CRC_UP_26_2,TG10-01028,7/20/2022,13:14:31,7/20/2022 13:14,7/20/2022 13:15,59,FALSE,
TG10-01028,2022_07_20_CRC_UP_28_1,TG10-01028,7/20/2022,13:27:07,7/20/2022 13:27,7/20/2022 13:28,59,FALSE,
TG10-01028,2022_07_20_CRC_UP_28_2,TG10-01028,7/20/2022,13:29:08,7/20/2022 13:29,7/20/2022 13:30,59,FALSE,
TG10-01028,2022_07_20_CRC_UP_29_1,TG10-01028,7/20/2022,13:17:18,7/20/2022 13:17,7/20/2022 13:18,59,FALSE,
TG10-01028,2022_07_20_CRC_UP_29_2,TG10-01028,7/20/2022,13:19:18,7/20/2022 13:19,7/20/2022 13:20,59,FALSE,
TG10-01028,2022_07_20_CRC_UP_31_1,TG10-01028,7/20/2022,13:00:46,7/20/2022 13:00,7/20/2022 13:01,59,FALSE,
TG10-01028,2022_07_20_CRC_UP_31_2,TG10-01028,7/20/2022,13:02:46,7/20/2022 13:02,7/20/2022 13:03,59,FALSE,
TG10-01028,2022_07_20_CRC_UP_32_1,TG10-01028,7/20/2022,13:22:04,7/20/2022 13:22,7/20/2022 13:23,59,FALSE,
TG10-01028,2022_07_20_CRC_UP_32_2,TG10-01028,7/20/2022,13:24:05,7/20/2022 13:24,7/20/2022 13:25,59,FALSE,
TG10-01028,2022_07_20_CRC_W_41_1,TG10-01028,7/20/2022,11:34:59,7/20/2022 11:34,7/20/2022 11:35,59,FALSE,
TG10-01028,2022_07_20_CRC_W_41_2,TG10-01028,7/20/2022,11:37:00,7/20/2022 11:37,7/20/2022 11:37,59,FALSE,
TG10-01028,2022_07_20_CRC_W_42_1,TG10-01028,7/20/2022,11:29:30,7/20/2022 11:29,7/20/2022 11:30,59,FALSE,
TG10-01028,2022_07_20_CRC_W_42_2,TG10-01028,7/20/2022,11:31:31,7/20/2022 11:31,7/20/2022 11:32,59,FALSE,
TG10-01028,2022_07_20_CRC_W_43_1,TG10-01028,7/20/2022,11:47:15,7/20/2022 11:47,7/20/2022 11:48,59,FALSE,
TG10-01028,2022_07_20_CRC_W_43_2,TG10-01028,7/20/2022,11:49:15,7/20/2022 11:49,7/20/2022 11:50,59,FALSE,
TG10-01028,2022_07_20_CRC_W_45_1,TG10-01028,7/20/2022,11:06:36,7/20/2022 11:06,7/20/2022 11:07,59,FALSE,
TG10-01028,2022_07_20_CRC_W_45_2,TG10-01028,7/20/2022,11:08:36,7/20/2022 11:08,7/20/2022 11:09,59,FALSE,
TG10-01028,2022_07_20_CRC_W_46_1,TG10-01028,7/20/2022,11:12:51,7/20/2022 11:12,7/20/2022 11:13,59,FALSE,
TG10-01028,2022_07_20_CRC_W_46_2,TG10-01028,7/20/2022,11:14:51,7/20/2022 11:14,7/20/2022 11:15,59,FALSE,
TG10-01028,2022_07_20_CRC_W_46_b_1,TG10-01028,7/20/2022,11:19:04,7/20/2022 11:19,7/20/2022 11:20,59,FALSE,
TG10-01028,2022_07_20_CRC_W_46_b_2,TG10-01028,7/20/2022,11:21:04,7/20/2022 11:21,7/20/2022 11:22,59,FALSE,
TG10-01028,2022_07_20_CRC_W_48_1,TG10-01028,7/20/2022,11:23:54,7/20/2022 11:23,7/20/2022 11:24,59,FALSE,
TG10-01028,2022_07_20_CRC_W_48_2,TG10-01028,7/20/2022,11:25:55,7/20/2022 11:25,7/20/2022 11:26,59,FALSE,
TG10-01028,2022_07_21_OWC_TR_58_1,TG10-01028,7/21/2022,10:40:04,7/21/2022 10:40,7/21/2022 10:41,59,FALSE,
TG10-01028,2022_07_21_OWC_TR_58_2,TG10-01028,7/21/2022,10:42:04,7/21/2022 10:42,7/21/2022 10:43,59,FALSE,
TG10-01028,2022_07_21_OWC_TR_59_1,TG10-01028,7/21/2022,11:03:29,7/21/2022 11:03,7/21/2022 11:04,59,FALSE,
TG10-01028,2022_07_21_OWC_TR_59_2,TG10-01028,7/21/2022,11:05:29,7/21/2022 11:05,7/21/2022 11:06,59,FALSE,
TG10-01028,2022_07_21_OWC_TR_60_1,TG10-01028,7/21/2022,10:46:14,7/21/2022 10:46,7/21/2022 10:47,59,FALSE,
TG10-01028,2022_07_21_OWC_TR_60_2,TG10-01028,7/21/2022,10:48:14,7/21/2022 10:48,7/21/2022 10:49,59,FALSE,
TG10-01028,2022_07_21_OWC_TR_61_1,TG10-01028,7/21/2022,10:52:03,7/21/2022 10:52,7/21/2022 10:53,59,FALSE,
TG10-01028,2022_07_21_OWC_TR_61_2,TG10-01028,7/21/2022,10:54:03,7/21/2022 10:54,7/21/2022 10:55,59,FALSE,
TG10-01028,2022_07_21_OWC_TR_62_1,TG10-01028,7/21/2022,10:56:56,7/21/2022 10:56,7/21/2022 10:57,59,FALSE,
TG10-01028,2022_07_21_OWC_TR_62_2,TG10-01028,7/21/2022,10:58:56,7/21/2022 10:58,7/21/2022 10:59,59,FALSE,
TG10-01028,2022_07_21_OWC_TR_63_1,TG10-01028,7/21/2022,13:24:25,7/21/2022 13:24,7/21/2022 13:25,59,FALSE,
TG10-01028,2022_07_21_OWC_TR_63_2,TG10-01028,7/21/2022,13:26:25,7/21/2022 13:26,7/21/2022 13:27,59,FALSE,
TG10-01028,2022_07_21_OWC_TR_64_1,TG10-01028,7/21/2022,13:29:10,7/21/2022 13:29,7/21/2022 13:30,59,FALSE,
TG10-01028,2022_07_21_OWC_TR_64_2,TG10-01028,7/21/2022,13:31:10,7/21/2022 13:31,7/21/2022 13:32,59,FALSE,
