"RepNumber","Month","Site","Zone","Replicate","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","soilp_c","soilp_m","soilp_t","drop_CO2"
1,"Feb","CRC","UP",26,"2023_02_21_CRC_UP_26_1",2023-02-21 10:30:28.5,NA,NA,NA,NA,NA,187.325173653638,-0.148570827287612,0.0115394598713747,16501.0907075879,0.405553601674313,8.45163964860631e-18,0.761211853189549,1.32163343702379,162.857062584712,0.859052215119385,1.03550078448532,187.489939204372,TRUE,-0.152661578313149,0.0122951340162856,1.48065781808544,2023-02-21 10:30:02,2023-02-21 10:30:55,0.001,0.000733333333333333,5.07333333333333,FALSE
2,"Feb","CRC","UP",26,"2023_02_21_CRC_UP_26_2",2023-02-21 10:31:53.5,NA,NA,NA,NA,NA,186.951710709947,-0.0853930733549331,0.0114996254452248,16481.6482563321,0.404153623237212,1.0375174180584e-09,0.51466012938694,1.31707113427036,137.658676838387,0.819100545845397,0.820014523663452,187.51812273176,TRUE,-0.0808304690448087,0.0112985102814181,1.15341589216162,2023-02-21 10:31:27,2023-02-21 10:32:20,0.001,0,4.86333333333333,FALSE
1,"Feb","CRC","UP",27,"2023_02_21_CRC_UP_27_1",2023-02-21 10:35:39.5,NA,NA,NA,NA,NA,177.680098582711,0.0390907943097748,0.0105535912455589,16436.5913998624,0.370905309948883,0.000514620214319683,0.208762302640638,1.2087202716838,150.194463320798,0.558344085330452,0.920939319786726,177.691154194595,TRUE,0.0388745542898317,0.0111362424186475,1.33062167661844,2023-02-21 10:35:13,2023-02-21 10:36:06,0.001,9e-04,4.6,FALSE
2,"Feb","CRC","UP",27,"2023_02_21_CRC_UP_27_2",2023-02-21 10:37:05.5,NA,NA,NA,NA,NA,188.998572989899,-0.0541307676618317,0.0117196496853824,16423.5186290168,0.41188636151493,2.57270757779258e-05,0.290909277306293,1.34227087463857,157.602737684206,0.631844631741309,0.986328321005152,189.052496942677,TRUE,-0.0567194349196016,0.0122069702360906,1.3436990413861,2023-02-21 10:36:39,2023-02-21 10:37:32,0.001,0.002,4.6,FALSE
1,"Feb","CRC","UP",29,"2023_02_21_CRC_UP_29_b_1",2023-02-21 10:46:45.5,150.503754666759,0.318431165857694,2.370603798989e-16,0.728758830189652,0.939816495040779,169.816194131686,0.0888927914297648,0.00981245281386505,16424.6017370798,0.344858045721351,2.81212217323361e-12,0.612139352765056,1.12383646050821,146.907079826134,0.764354351579935,0.893329427730533,169.976975706811,TRUE,0.0917853616777434,0.00994549062154163,1.0287489035183,2023-02-21 10:46:19,2023-02-21 10:47:12,0.001,0.004,4.645,FALSE
2,"Feb","CRC","UP",29,"2023_02_21_CRC_UP_29_b_2",2023-02-21 10:48:11.5,NA,NA,NA,NA,NA,162.014628827752,-0.102364821972614,0.00912862936061879,16428.876610257,0.32082511285754,1.71830062132498e-15,0.707445868401861,1.04551702867126,150.836906000803,0.779128568656834,0.926433893390293,162.148646828798,TRUE,-0.102500309545104,0.00974274319262466,1.03375823245525,2023-02-21 10:47:45,2023-02-21 10:48:38,0.001,0.00203333333333333,4.69833333333333,FALSE
1,"Feb","CRC","UP",30,"2023_02_21_CRC_UP_30_1",2023-02-21 10:51:25.5,175.988820382008,-0.222526279986706,1.49494739617498e-22,0.842947560287473,1.18993917203431,130.706718923221,-0.182519816732769,0.00683138547136618,16405.4133720443,0.240088618810552,4.8416618656326e-32,0.932100930800744,0.78240988406683,134.579238935727,0.932261033828724,0.796963386009431,130.740098406257,TRUE,-0.183176179152809,0.00730851483540035,0.880258902307388,2023-02-21 10:50:59,2023-02-21 10:51:52,0.001,0.004,4.92166666666667,FALSE
2,"Feb","CRC","UP",30,"2023_02_21_CRC_UP_30_2",2023-02-21 10:52:51.5,NA,NA,NA,NA,NA,133.154797441456,-0.261209147938638,0.00698800353093726,16423.8141405192,0.245592950803061,2.99183172644632e-39,0.964119086548121,0.800347609634418,122.02820610107,0.972885098881743,0.709524814760072,133.250924013515,TRUE,-0.261002336504718,0.0077160896024298,0.790371256613129,2023-02-21 10:52:25,2023-02-21 10:53:18,0.001,0.004,5,FALSE
1,"Feb","PTR","TR",11,"2023_02_24_PTR_TR_11_b_1",2023-02-24 11:07:19.5,228.764430675065,-0.548831450381999,7.24956872742341e-31,0.924663733573278,1.93976192825103,173.926216273839,-0.438848587433524,0.010193069564487,16482.0369698721,0.358234797821787,2.4143950029612e-42,0.972712215282742,1.16742912688259,140.363457482154,0.986389623067889,0.840810508000217,174.121946072996,TRUE,-0.442959825225087,0.00935568156524854,0.930765432199318,2023-02-24 11:06:53,2023-02-24 11:07:46,0,0,3.2,FALSE
2,"Feb","PTR","TR",11,"2023_02_24_PTR_TR_11_b_2",2023-02-24 11:08:44.5,NA,NA,NA,NA,NA,166.442176742181,-0.448384318889907,0.00951064190868859,16487.7091011048,0.334250920172734,2.41399116441808e-44,0.977139859178719,1.0892695580374,149.517774691922,0.984483470242532,0.915187089243328,166.820577504906,TRUE,-0.452611034443851,0.0105527761897373,0.9726383555948,2023-02-24 11:08:18,2023-02-24 11:09:11,0.000733333333333333,0,3.2,FALSE
1,"Feb","PTR","TR",12,"2023_02_24_PTR_TR_12_1",2023-02-24 11:15:23.5,321.466194150886,-2.59461133467533,2.33185464183538e-41,0.970226613888561,4.57641028371766,306.16420306587,-1.65105551630008,0.034678983426602,16589.503002955,1.21879072225473,1.46692018486981e-44,0.97757346837081,3.97184136601458,163.810000979147,0.998508202596411,1.04467795730796,306.252073189224,TRUE,-1.64919819610082,0.037184360021679,4.53089918440691,2023-02-24 11:14:57,2023-02-24 11:15:50,0.001,0,2.9,FALSE
2,"Feb","PTR","TR",12,"2023_02_24_PTR_TR_12_2",2023-02-24 11:16:48.5,312.550995746858,-1.01047407054696,8.5599258000424e-32,0.930598450024488,4.21380810390409,186.079414686948,-1.0037204097985,0.0114071191785038,16554.4108378401,0.400902496229162,2.97194057384879e-58,0.993328512255001,1.30647623844373,138.423949820358,0.997436790452899,0.825845667489312,186.383381030002,TRUE,-1.00843017108824,0.0114478804651201,1.40660763183324,2023-02-24 11:16:22,2023-02-24 11:17:15,0.001,0,2.93333333333333,FALSE
1,"Feb","PTR","TR",14,"2023_02_24_PTR_TR_14_1",2023-02-24 11:23:24.5,NA,NA,NA,NA,NA,152.265421334056,-0.0770065133495039,0.00834068309411104,16452.2090969327,0.293132790177798,1.52034856693224e-12,0.621106183818173,0.955272238706874,152.001014592482,0.64987665656088,0.936473734962511,152.487715239128,TRUE,-0.0778233622770583,0.00847443936909362,0.895647858374565,2023-02-24 11:22:58,2023-02-24 11:23:51,0.001,0,3.68,FALSE
2,"Feb","PTR","TR",14,"2023_02_24_PTR_TR_14_2",2023-02-24 11:24:49.5,172.599886565918,-0.515397388489603,3.33609773693541e-34,0.943918391435573,1.15317980335687,169.571302396836,-0.298354560763203,0.00979022812642845,16486.1874843938,0.344076960459435,7.74947505342472e-35,0.946977145706936,1.12129103027395,146.293314834587,0.968005144768335,0.888267026851281,169.774978836723,TRUE,-0.30267856418681,0.0101510915210203,1.07945818181565,2023-02-24 11:24:23,2023-02-24 11:25:16,0.00065,0,3.835,FALSE
1,"Feb","PTR","TR",15,"2023_02_24_PTR_TR_15_1",2023-02-24 11:27:37.5,262.892820133237,-1.17291532871174,2.86226049048547e-38,0.960865630441645,2.66064574402246,228.041879348172,-0.838071040520121,0.0168235382024431,16508.3221525282,0.591262206980006,1.46286748810588e-45,0.97947562292295,1.926827673499,163.020860723467,0.994282987985405,1.03707246770786,228.103422199727,TRUE,-0.835291061108533,0.0180906726016269,1.88359179336811,2023-02-24 11:27:11,2023-02-24 11:28:04,0.001,0,3.9,FALSE
2,"Feb","PTR","TR",15,"2023_02_24_PTR_TR_15_2",2023-02-24 11:29:03.5,239.284041252255,-0.35111770851433,4.82683647321955e-28,0.903304302301322,2.138210041421,194.50419498365,-0.423702836448337,0.0123325841162524,16469.9685465019,0.433427904082807,2.03126156719615e-37,0.957804545673253,1.41247126942051,167.48198542256,0.976244189917335,1.08080757793678,194.513836336346,TRUE,-0.424613422868104,0.0135717493656054,1.50480914261172,2023-02-24 11:28:37,2023-02-24 11:29:30,0.001,0,3.9,FALSE
1,"Feb","PTR","TR",17,"2023_02_24_PTR_TR_17_1",2023-02-24 11:38:21.5,NA,NA,NA,NA,NA,159.821063681714,-0.408464568433874,0.00894508992625261,16403.0385697777,0.314374630817118,1.22271061935583e-43,0.975668642928509,1.02449595349317,155.975479636911,0.978958906908887,0.971578509097036,159.913039531485,TRUE,-0.4109935905053,0.00861019973912961,0.816996566211641,2023-02-24 11:37:55,2023-02-24 11:38:48,0.001,0.00388333333333333,4,FALSE
2,"Feb","PTR","TR",17,"2023_02_24_PTR_TR_17_2",2023-02-24 11:39:46.5,203.83351533863,-0.492241817551298,7.97299592600604e-30,0.917397879397503,1.53990917817867,174.65532019034,-0.32912944673018,0.0102621153923688,16388.4546726294,0.360661409161502,6.20334175305701e-36,0.951879975215596,1.17533705982163,161.241020446751,0.965144485015892,1.02012156984313,174.792796584533,TRUE,-0.332830721522732,0.0109048117846094,1.00295398615381,2023-02-24 11:39:20,2023-02-24 11:40:13,0.001,0.004,4.1,FALSE
1,"Feb","PTR","TR",18,"2023_02_24_PTR_TR_18_1",2023-02-24 11:42:18.5,265.815183437907,-1.5732555006925,1.44995187401183e-41,0.97076546213147,2.73362283088032,268.971576470236,-0.990899896675744,0.0245756881172338,16456.5901596065,0.863711035062637,6.63360103755887e-41,0.969005724168119,2.8146942331483,144.548062250038,0.997126331862041,0.874028214830807,268.980755022288,TRUE,-0.992883674919117,0.025226001648963,3.73503530261587,2023-02-24 11:41:52,2023-02-24 11:42:45,0.000166666666666667,0,4.03333333333333,FALSE
2,"Feb","PTR","TR",18,"2023_02_24_PTR_TR_18_2",2023-02-24 11:43:44.5,224.456156250793,-0.755571974694372,8.94231503718542e-38,0.959114229808306,1.86390512859962,211.33623185684,-0.571000574651982,0.0144125170424329,16449.8515406264,0.506527017807009,1.60731153762286e-40,0.96793322258823,1.65068942977184,148.37273793311,0.990720981090077,0.905535354994407,211.379604223886,TRUE,-0.568663832397419,0.0166072732424284,1.70156335155457,2023-02-24 11:43:18,2023-02-24 11:44:11,0.001,0,3.77333333333333,FALSE
1,"Feb","PTR","TR",9,"2023_02_24_PTR_TR_9_1",2023-02-24 11:11:26.5,257.763701645687,-2.27543836472111,7.02118878759812e-49,0.984700867280347,2.53724035605329,319.483472810944,-1.26016582454832,0.0392307316469689,16513.557923168,1.37876163122801,5.74588940918784e-36,0.952021410127181,4.49316062289534,156.303166163756,0.997829791463929,0.974530885667404,319.549285063393,TRUE,-1.25412064913316,0.0402397579494084,5.44169674738185,2023-02-24 11:11:00,2023-02-24 11:11:53,0.001,0.00193333333333333,3.1,FALSE
2,"Feb","PTR","TR",9,"2023_02_24_PTR_TR_9_2",2023-02-24 11:12:51.5,243.517324818413,-1.03789153587565,8.74410933883403e-38,0.959149433971576,2.22368586763728,226.687391285832,-0.682269769056,0.0166138624322748,16509.9771068092,0.583893165038405,2.63104521036501e-41,0.970088134483707,1.90281316052552,164.73844341102,0.991180383139789,1.05369744231167,226.864845333898,TRUE,-0.688134514619787,0.0156139923589696,2.44336265494059,2023-02-24 11:12:25,2023-02-24 11:13:18,0.001,0.002,3,FALSE
1,"Feb","PTR","UP",3,"2023_02_24_PTR_UP_3_1",2023-02-24 10:35:09.5,322.577142335559,-2.21174009511107,2.88049793701123e-38,0.960856076426355,4.62372874495947,280.925034667722,-1.45804169719365,0.0274519673264113,16682.2353719685,0.964797689525255,5.56273583098635e-47,0.981900037356735,3.14411925125467,166.945073037421,0.99796377873299,1.0754477732185,280.939862354149,TRUE,-1.46086359530023,0.0280960098546584,3.96057434333638,2023-02-24 10:34:43,2023-02-24 10:35:36,0.001,0,1.5,FALSE
2,"Feb","PTR","UP",3,"2023_02_24_PTR_UP_3_2",2023-02-24 10:36:35.5,312.897475703127,-1.33631252769366,3.62594553845497e-35,0.948502109274341,4.22734833077394,241.008415583789,-1.16486448908483,0.0189696343764944,16675.5884612753,0.666686623948169,3.30289874705507e-50,0.986397386288463,2.17262362013,182.946150460541,0.995689901520345,1.24719275828764,241.08175834322,TRUE,-1.16598984174564,0.0202419162344829,2.48632180649215,2023-02-24 10:36:09,2023-02-24 10:37:02,0.001,0,1.54833333333333,FALSE
1,"Feb","PTR","UP",8,"2023_02_24_PTR_UP_8_1",2023-02-24 10:59:05.5,NA,NA,NA,NA,NA,211.977608130137,-0.240136955390235,0.014498362866122,16506.6085233489,0.509544063957685,2.18216226409748e-22,0.840654187698272,1.6605214940349,140.341916494393,0.96073176962991,0.840642822048906,212.007770015114,TRUE,-0.240807353101617,0.0156162447878217,1.7154262480988,2023-02-24 10:58:39,2023-02-24 10:59:32,0.001,0,2.46166666666667,FALSE
2,"Feb","PTR","UP",8,"2023_02_24_PTR_UP_8_2",2023-02-24 11:00:31.5,NA,NA,NA,NA,NA,199.215736027608,-0.58831569878876,0.0128825058437151,16494.0403378098,0.452754869096542,1.21694948164347e-43,0.975673060290288,1.47545471499439,161.136157941603,0.98884003388942,1.01913156440106,199.625005519715,TRUE,-0.594821244326924,0.0120968680770054,1.27344346617457,2023-02-24 11:00:05,2023-02-24 11:00:58,0.001,0,2.61,FALSE
1,"Apr","OWC","TR",58,"2023_04_21_OWC_TR_58_1",2023-04-21 12:14:08.5,NA,NA,NA,NA,NA,142.371125399332,-0.0273233799254635,0.00761051822564906,15948.8377213135,0.267471191149634,0.000731699037286358,0.198639263921015,0.871645247889628,142.062639264345,0.260093059238644,0.854143730017975,142.380043380241,TRUE,-0.0279852950455083,0.00751421957707748,0.746958607478526,2023-04-21 12:13:42,2023-04-21 12:14:35,0.000133333333333333,0,16.8,FALSE
2,"Apr","OWC","TR",58,"2023_04_21_OWC_TR_58_2",2023-04-21 12:15:32.5,162.736003665159,0.0739091938014996,7.70453301435243e-14,0.661777264098301,1.05252382614188,167.526328805137,0.0904723059466682,0.00960659476764809,15942.232204035,0.337623177451301,7.91399341550321e-13,0.630402570390798,1.10025919777726,149.345711581083,0.754900999056792,0.913730195119014,167.830911806985,TRUE,0.0904409919485362,0.010195315018504,0.987084184681813,2023-04-21 12:15:06,2023-04-21 12:15:59,0,0,16.7733333333333,FALSE
1,"Apr","OWC","TR",60,"2023_04_21_OWC_TR_60_1",2023-04-21 11:56:40.5,185.794441486691,-0.743489250222988,3.86171294326241e-35,0.948377308593607,1.3030334611348,209.907747859295,-0.346213885674259,0.0142231421140991,15728.6783399257,0.499871447692927,4.31994286551184e-30,0.919318924586641,1.62900000581182,174.615623102019,0.961026882935321,1.15460780067113,210.318346915136,TRUE,-0.339729430662921,0.0141188619593272,1.76559188936594,2023-04-21 11:56:14,2023-04-21 11:57:07,0.001,0,18.2,FALSE
2,"Apr","OWC","TR",60,"2023_04_21_OWC_TR_60_2",2023-04-21 11:58:05.5,142.906994273791,-0.280692499874741,5.22748945415186e-25,0.873568386712133,0.875980879948902,163.296120037863,-0.14007903853441,0.00923759174379786,15750.310200658,0.324654589058147,9.90900917947119e-21,0.815568529918972,1.05799667075091,145.83022263671,0.876064491190422,0.884466389091908,163.474989190823,TRUE,-0.136244937054495,0.00900168942573906,0.979527996912093,2023-04-21 11:57:39,2023-04-21 11:58:32,0.001,0,18.2,FALSE
1,"Apr","OWC","TR",61,"2023_04_21_OWC_TR_61_1",2023-04-21 11:51:31.5,249.156878998686,1.45740936766847,3.8552892315981e-42,0.972216852610138,2.34288766657919,258.925704647581,0.870130539652011,0.0223928191689373,15738.9001829048,0.786994241223724,4.26532219454035e-40,0.966707444728782,2.56468663982357,170.999862084612,0.993932155780284,1.11659229237763,259.104350472704,TRUE,0.861525322154131,0.0254131166019737,2.59715705415193,2023-04-21 11:51:05,2023-04-21 11:51:58,0.001,0,19.025,FALSE
2,"Apr","OWC","TR",61,"2023_04_21_OWC_TR_61_2",2023-04-21 11:52:56.5,NA,NA,NA,NA,NA,155.923352360556,0.399677398982063,0.0086280183085078,15768.8088644189,0.303231168471528,5.90270641265911e-44,0.976340392489376,0.988181216355229,153.8296002809,0.978865178063138,0.952464489081823,156.180073239753,TRUE,0.397907158496977,0.00830419600620264,0.858659743103327,2023-04-21 11:52:30,2023-04-21 11:53:23,0.001,0,18.8,FALSE
1,"Apr","OWC","TR",63,"2023_04_21_OWC_TR_63_1",2023-04-21 12:02:49.5,259.732325999081,0.980056387216904,1.18849262156724e-25,0.880552453990433,2.58391326625733,248.680499905675,0.447226427769858,0.0203662135189204,15784.9701663581,0.71576931131373,5.73910369085421e-28,0.902659622427088,2.33257614066859,242.542323104337,0.919321681726386,2.16563072232676,251.046022003428,TRUE,0.41854716117279,0.0156880280994937,1.46226221625013,2023-04-21 12:02:23,2023-04-21 12:03:16,0.001,0,17.945,FALSE
2,"Apr","OWC","TR",63,"2023_04_21_OWC_TR_63_2",2023-04-21 12:04:13.5,163.97124004472,0.131599921292009,1.3468423438389e-18,0.7774115965109,1.06463104004824,148.523674179519,0.129655636947018,0.00805666187900626,15920.7976895091,0.283150882183699,7.67165322722578e-22,0.832788695801552,0.922742818882141,133.930874033847,0.881495943340952,0.79219324578206,149.08528627798,TRUE,0.135238491130262,0.00814187899803081,0.805788624086891,2023-04-21 12:03:47,2023-04-21 12:04:40,0.001,0,17.71,FALSE
1,"Apr","OWC","TR",64,"2023_04_21_OWC_TR_64_b_1",2023-04-21 12:10:45.5,NA,NA,NA,NA,NA,352.818571719126,13.193555636353,0.0534164490651933,15823.2538953308,1.87731779030494,1.6934775749115e-81,0.99914835295584,6.11787431635028,295.262496258356,0.999727607279532,3.52845958374886,353.217669608422,TRUE,13.2216482965948,0.0522497831067101,6.95253553488625,2023-04-21 12:10:19,2023-04-21 12:11:12,0.001,0,16.8,FALSE
1,"Apr","OWC","UP",50,"2023_04_21_OWC_UP_50_b_1",2023-04-21 11:24:27.5,NA,NA,NA,NA,NA,176.911943972755,-0.104538344891849,0.0104787946895147,15697.7935136868,0.368276589624474,1.1286917566521e-13,0.656820433275373,1.20015369833078,150.889625743848,0.803180911911385,0.926886238571758,176.912604017419,TRUE,-0.104297252433595,0.0114119340355667,1.38985620703269,2023-04-21 11:24:01,2023-04-21 11:24:54,0.001,0,19.3,FALSE
1,"Apr","OWC","UP",51,"2023_04_21_OWC_UP_51_1",2023-04-21 10:59:54.5,NA,NA,NA,NA,NA,211.402023555577,0.109077328523864,0.0144212995689017,15693.2089367375,0.506835679155195,6.26090084745908e-10,0.523846373449629,1.65169530706351,131.633205007679,0.899066071504958,0.775517575688868,211.957453454686,TRUE,0.102309380910354,0.015374059558648,1.48678525902466,2023-04-21 10:59:28,2023-04-21 11:00:21,0.001,0,21.2233333333333,FALSE
2,"Apr","OWC","UP",51,"2023_04_21_OWC_UP_51_2",2023-04-21 11:01:19.5,NA,NA,NA,NA,NA,163.664977992806,-0.0513111903308016,0.00926919530392476,15700.7828307557,0.325765294219226,1.03082402933079e-06,0.370792349239411,1.06161627879655,131.10138498974,0.68030808817383,0.77170811304617,164.114706819051,TRUE,-0.048529638382081,0.0088055386456087,1.08668122592303,2023-04-21 11:00:53,2023-04-21 11:01:46,0.001,0,20.94,FALSE
1,"Apr","OWC","UP",52,"2023_04_21_OWC_UP_52_b_1",2023-04-21 11:15:21.5,212.231082818024,-0.379966948915123,1.02673253844834e-30,0.923650082460104,1.66442329475582,152.286860700164,-0.374457335330782,0.00834233898956039,15712.2324279255,0.293190986520691,2.92131098103201e-43,0.974840167755339,0.955461891153217,144.17040099773,0.979896983450578,0.870977195123109,152.588956745141,TRUE,-0.370025094079534,0.00780603162563196,0.79825770038481,2023-04-21 11:14:55,2023-04-21 11:15:48,0.001,0,19.2833333333333,FALSE
2,"Apr","OWC","UP",52,"2023_04_21_OWC_UP_52_b_2",2023-04-21 11:16:47.5,210.899029525123,-0.274127829216648,1.4219913962684e-23,0.856492420283548,1.64402066602613,143.240733446297,-0.26758167301703,0.00767204492979924,15711.2010881321,0.269633543352023,9.58675779078888e-38,0.959004740205123,0.878692003143438,144.725402616101,0.960870516180776,0.87546458345841,143.441485804575,TRUE,-0.266810964238383,0.00775689880959916,0.846595367430753,2023-04-21 11:16:21,2023-04-21 11:17:14,0.001,0,19.1,FALSE
1,"Apr","OWC","UP",55,"2023_04_21_OWC_UP_55_1",2023-04-21 11:31:10.5,NA,NA,NA,NA,NA,174.925462613644,-0.0117386947118434,0.0102878163435887,15761.0955828112,0.361564667498534,0.259085680508524,0.0244258755451399,1.17828063230025,138.438256737447,0.539062217656514,0.825955075712668,174.935618332622,TRUE,-0.0124814400146615,0.0117641312780234,1.22666526288628,2023-04-21 11:30:44,2023-04-21 11:31:37,0.001,0,19.9,FALSE
2,"Apr","OWC","UP",55,"2023_04_21_OWC_UP_55_2",2023-04-21 11:32:35.5,NA,NA,NA,NA,NA,169.043079045241,-0.16197242366171,0.00974246144964202,15799.3062378341,0.342398203565553,1.85028978304998e-22,0.841658581913962,1.11582023372714,155.820404264148,0.884898407228384,0.970184437055576,169.194470439448,TRUE,-0.161382172939826,0.0101271045419171,1.18196325008826,2023-04-21 11:32:09,2023-04-21 11:33:02,0.001,0,19.8366666666667,FALSE
1,"Apr","OWC","UP",56,"2023_04_21_OWC_UP_56_1",2023-04-21 11:38:56.5,191.093333724459,1.0174233617592,4.27162204930506e-34,0.943383253020672,1.36855959318221,233.263017039701,0.339010568368285,0.0176568331682677,15786.1467544712,0.620548306885389,2.90955180171591e-25,0.876378449593536,2.02226632504884,168.849794827971,0.965175771582532,1.09458294760903,233.265345206339,TRUE,0.33823514790036,0.0184027364431096,2.46043397204629,2023-04-21 11:38:30,2023-04-21 11:39:23,0.001,0,19.9,FALSE
2,"Apr","OWC","UP",56,"2023_04_21_OWC_UP_56_2",2023-04-21 11:40:21.5,NA,NA,NA,NA,NA,195.437481920348,0.0884919037461092,0.0124396185108472,15798.6588013462,0.437189621244164,3.25936166604915e-09,0.493201811420746,1.42473009577676,155.630403653913,0.774826619808601,0.968479126106325,195.521863988114,TRUE,0.0906209630776958,0.0123747810066476,1.24952226072702,2023-04-21 11:39:55,2023-04-21 11:40:48,0.001,0,19.7,FALSE
1,"Apr","OWC","W",65,"2023_04_21_OWC_W_65_1",2023-04-21 12:25:30.5,NA,NA,NA,NA,NA,559.649705815607,38.7369456735111,0.362571547396532,16198.0084274468,12.7425545519728,1.29873042052848e-62,0.995465117061247,41.5259193839225,514.076487764846,0.998189185554621,26.7602311756852,559.753223299151,TRUE,38.8120587195152,0.362836341182488,48.0054443723355,2023-04-21 12:25:04,2023-04-21 12:25:57,0,0,15.9533333333333,FALSE
2,"Apr","OWC","W",65,"2023_04_21_OWC_W_65_2",2023-04-21 12:26:55.5,674.62943935832,47.6713786075689,7.30242777429174e-36,0.951577415510326,120.415102153664,584.307146113456,34.2965081437924,0.455561834967085,16586.1361175289,16.0106924427695,9.29365441880634e-55,0.990908578591963,52.1762509195059,527.64912337612,0.997043415996218,30.3437154245172,589.126233338292,TRUE,33.4513111760372,0.286452647095635,29.6371527470816,2023-04-21 12:26:29,2023-04-21 12:27:22,0.00065,0,15.8,FALSE
1,"Apr","OWC","W",66,"2023_04_21_OWC_W_66_1",2023-04-21 12:29:57.5,578.41068753146,41.6367021083727,1.19085979709444e-33,0.941108688678512,49.4039603204823,638.478679280045,11.6131959642093,0.752288376174689,18269.8471487011,26.4391283349574,4.62175700737318e-21,0.820878601194922,86.1608327702741,584.843151097913,0.938395237207367,51.5299791019293,653.613224002548,TRUE,8.99186096290215,0.0716184285308816,7.79816695280751,2023-04-21 12:29:31,2023-04-21 12:30:24,0.001,0,15.705,FALSE
2,"Apr","OWC","W",66,"2023_04_21_OWC_W_66_2",2023-04-21 12:31:22.5,NA,NA,NA,NA,NA,496.209700372388,6.68229200425025,0.201505035095229,17554.5367330068,7.08188196408572,1.18207775367782e-36,0.954849836482109,23.0787051628945,488.935020309048,0.963357691967631,21.2026358976419,499.984264475128,TRUE,7.01665747539912,0.0267180014144936,2.35361167642604,2023-04-21 12:30:56,2023-04-21 12:31:49,0.001,0,15.8,FALSE
1,"Apr","OWC","W",67,"2023_04_21_OWC_W_67_1",2023-04-21 12:34:04.5,520.531378982717,9.91196138791163,5.44356059161056e-35,0.947691824430194,28.9077887524159,410.415232458799,7.93091009296275,0.0910511237045572,16323.426236622,3.19998609696432,5.01508382049374e-58,0.993192909558578,10.4282358886696,343.689495256446,0.998162825291966,5.52486899623597,417.186944386751,TRUE,7.72286531813935,0.0434904812775853,4.79810734515068,2023-04-21 12:33:38,2023-04-21 12:34:31,0.001,0,15.8,FALSE
2,"Apr","OWC","W",67,"2023_04_21_OWC_W_67_2",2023-04-21 12:35:29.5,522.943707302275,6.31633925173895,1.50569758477811e-30,0.922519190590123,29.5607491503804,277.301601735864,6.68369222136395,0.0265462243865643,16531.0812603329,0.932965410064996,6.25372365338657e-82,0.999180366176921,3.04038301333772,262.381335337962,0.999422630536488,2.60232741299424,277.724624551027,TRUE,6.66970775141408,0.0256831861243509,2.15868303594528,2023-04-21 12:35:03,2023-04-21 12:35:56,0.001,0,15.7,FALSE
1,"Apr","OWC","W",71,"2023_04_21_OWC_W_71_1",2023-04-21 12:38:27.5,NA,NA,NA,NA,NA,1058.89706905876,504.432563197798,36.8968919586282,8844.20127110671,1296.73898009119,7.49990041327388e-19,0.78234251136216,4225.86210085482,919.07211655436,0.984827302011379,1137.82793058754,1058.89706905876,TRUE,504.432563197798,36.8968919586282,5491.62198577465,2023-04-21 12:38:01,2023-04-21 12:38:54,0.001,0,15.6633333333333,FALSE
2,"Apr","OWC","W",71,"2023_04_21_OWC_W_71_2",2023-04-21 12:39:52.5,774.311106341335,375.392355674643,1.47260242904907e-54,0.990746225883875,303.057742351262,862.252749768766,193.620658509646,5.97358102685867,30959.1098448583,209.94113479657,3.67494126840875e-36,0.95283837966989,684.16412135994,672.781733750856,0.998689008343809,116.327546932722,863.077187591696,TRUE,189.058120812555,5.55654282186937,792.158580523651,2023-04-21 12:39:26,2023-04-21 12:40:19,0.001,0,15.44,FALSE
1,"Apr","OWC","W",72,"2023_04_21_OWC_W_72_1",2023-04-21 12:42:23.5,573.936698502772,11.2982864815776,4.93744800001112e-31,0.925766848254754,47.3991722311964,310.835237530941,10.9502616005007,0.0362117683175282,17238.1869536912,1.27266035220588,4.58933196185752e-86,0.999431661699361,4.14739375635116,253.748398112863,0.999816634931748,2.40240807648008,313.536082127019,TRUE,10.8983009439344,0.0293249540275046,3.34585595591422,2023-04-21 12:41:57,2023-04-21 12:42:50,0.001,0,15.435,FALSE
2,"Apr","OWC","W",72,"2023_04_21_OWC_W_72_2",2023-04-21 12:43:49.5,NA,NA,NA,NA,NA,372.963073631811,8.89840543914737,0.064369627508335,16457.1351141065,2.26226656753644,2.06537953072683e-68,0.997286306389549,7.37235997109521,368.831846339675,0.997665652568176,6.97309437923318,373.816125881233,TRUE,8.85236363756239,0.0339853406144684,4.06558145887829,2023-04-21 12:43:23,2023-04-21 12:44:16,0.001,0,15.755,FALSE
