"InstrumentSerialNumber","Plot_ID","SN","Date","Time_start","First_Timestamp","Last_Timestamp","Total_Time","drop","Notes"
"TG10-01426","2025_08_01_OWC_TR_62_1","TG10-01426","2025-08-01","10:41:52",2025-08-01 10:41:52,2025-08-01 10:42:11,19,FALSE,""
"TG10-01426","2025_08_01_OWC_TR_62_2","TG10-01426","2025-08-01","10:42:37",2025-08-01 10:42:37,2025-08-01 10:42:56,19,FALSE,""
"TG10-01426","2025_08_01_OWC_UP_50_1","TG10-01426","2025-08-01","10:09:24",2025-08-01 10:09:24,2025-08-01 10:09:43,19,FALSE,""
"TG10-01426","2025_08_01_OWC_UP_50_2","TG10-01426","2025-08-01","10:10:09",2025-08-01 10:10:09,2025-08-01 10:10:28,19,FALSE,""
"TG10-01426","2025_08_01_OWC_UP_51_c_1","TG10-01426","2025-08-01","09:51:46",2025-08-01 09:51:46,2025-08-01 09:52:05,19,FALSE,""
"TG10-01426","2025_08_01_OWC_UP_51_c_2","TG10-01426","2025-08-01","09:52:31",2025-08-01 09:52:31,2025-08-01 09:52:50,19,FALSE,""
"TG10-01426","2025_08_01_OWC_UP_52_1","TG10-01426","2025-08-01","09:57:35",2025-08-01 09:57:35,2025-08-01 09:57:54,19,FALSE,""
"TG10-01426","2025_08_01_OWC_UP_52_2","TG10-01426","2025-08-01","09:58:20",2025-08-01 09:58:20,2025-08-01 09:58:39,19,FALSE,""
"TG10-01426","2025_08_01_OWC_UP_53_1","TG10-01426","2025-08-01","09:55:13",2025-08-01 09:55:13,2025-08-01 09:55:32,19,FALSE,""
"TG10-01426","2025_08_01_OWC_UP_53_2","TG10-01426","2025-08-01","09:55:58",2025-08-01 09:55:58,2025-08-01 09:56:17,19,FALSE,""
"TG10-01426","2025_08_01_OWC_UP_54_1","TG10-01426","2025-08-01","10:01:46",2025-08-01 10:01:46,2025-08-01 10:02:05,19,FALSE,""
"TG10-01426","2025_08_01_OWC_UP_54_2","TG10-01426","2025-08-01","10:02:32",2025-08-01 10:02:32,2025-08-01 10:02:51,19,FALSE,""
"TG10-01426","2025_08_01_OWC_UP_55_1","TG10-01426","2025-08-01","10:04:02",2025-08-01 10:04:02,2025-08-01 10:04:21,19,FALSE,""
"TG10-01426","2025_08_01_OWC_UP_55_2","TG10-01426","2025-08-01","10:04:47",2025-08-01 10:04:47,2025-08-01 10:05:06,19,FALSE,""
"TG10-01426","2025_08_05_PTR_TR_14_1","TG10-01426","2025-08-05","09:40:13",2025-08-05 09:40:13,2025-08-05 09:40:32,19,FALSE,""
"TG10-01426","2025_08_05_PTR_TR_14_2","TG10-01426","2025-08-05","09:40:58",2025-08-05 09:40:58,2025-08-05 09:41:17,19,FALSE,""
"TG10-01426","2025_08_05_PTR_W_17_1","TG10-01426","2025-08-05","09:08:36",2025-08-05 09:08:36,2025-08-05 09:08:55,19,FALSE,""
"TG10-01426","2025_08_05_PTR_W_17_2","TG10-01426","2025-08-05","09:09:21",2025-08-05 09:09:21,2025-08-05 09:09:40,19,FALSE,""
"TG10-01426","2025_08_05_PTR_W_18_1","TG10-01426","2025-08-05","09:13:08",2025-08-05 09:13:08,2025-08-05 09:13:27,19,FALSE,""
"TG10-01426","2025_08_05_PTR_W_18_2","TG10-01426","2025-08-05","09:13:53",2025-08-05 09:13:53,2025-08-05 09:14:12,19,FALSE,""
"TG10-01426","2025_08_05_PTR_W_20_1","TG10-01426","2025-08-05","09:30:39",2025-08-05 09:30:39,2025-08-05 09:30:58,19,FALSE,""
"TG10-01426","2025_08_05_PTR_W_20_2","TG10-01426","2025-08-05","09:31:23",2025-08-05 09:31:23,2025-08-05 09:31:42,19,FALSE,""
"TG10-01426","2025_08_05_PTR_W_22_1","TG10-01426","2025-08-05","09:19:20",2025-08-05 09:19:20,2025-08-05 09:19:39,19,FALSE,""
"TG10-01426","2025_08_05_PTR_W_22_2","TG10-01426","2025-08-05","09:20:05",2025-08-05 09:20:05,2025-08-05 09:20:24,19,FALSE,""
"TG10-01426","2025_08_05_PTR_W_23_1","TG10-01426","2025-08-05","09:23:30",2025-08-05 09:23:30,2025-08-05 09:23:49,19,FALSE,""
"TG10-01426","2025_08_05_PTR_W_23_2","TG10-01426","2025-08-05","09:24:13",2025-08-05 09:24:13,2025-08-05 09:24:32,19,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F1_A1_9_1","TG10-01426","2025-09-17","09:54:40",2025-09-17 09:54:40,2025-09-17 09:55:39,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F1_A1_9_2","TG10-01426","2025-09-17","09:56:06",2025-09-17 09:56:06,2025-09-17 09:57:05,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F1_B4_7_1","TG10-01426","2025-09-17","08:49:40",2025-09-17 08:49:40,2025-09-17 08:50:39,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F1_B4_7_2","TG10-01426","2025-09-17","08:51:06",2025-09-17 08:51:06,2025-09-17 08:52:05,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F1_D2_8_1","TG10-01426","2025-09-17","09:41:55",2025-09-17 09:41:55,2025-09-17 09:42:54,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F1_D2_8_2","TG10-01426","2025-09-17","09:43:21",2025-09-17 09:43:21,2025-09-17 09:44:20,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F2_B1_10_1","TG10-01426","2025-09-17","12:01:45",2025-09-17 12:01:45,2025-09-17 12:02:44,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F2_B1_10_2","TG10-01426","2025-09-17","12:03:11",2025-09-17 12:03:11,2025-09-17 12:04:10,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F2_C4_11_1","TG10-01426","2025-09-17","11:29:02",2025-09-17 11:29:02,2025-09-17 11:30:01,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F2_C4_11_2","TG10-01426","2025-09-17","11:30:27",2025-09-17 11:30:27,2025-09-17 11:31:26,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F2_D2_12_1","TG10-01426","2025-09-17","11:08:10",2025-09-17 11:08:10,2025-09-17 11:09:09,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F2_D2_12_2","TG10-01426","2025-09-17","11:09:36",2025-09-17 11:09:36,2025-09-17 11:10:35,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F3_1","TG10-01426","2025-09-17","12:49:13",2025-09-17 12:49:13,2025-09-17 12:50:12,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F3_16_1","TG10-01426","2025-09-17","12:44:47",2025-09-17 12:44:47,2025-09-17 12:45:47,60,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F3_16_2","TG10-01426","2025-09-17","12:46:14",2025-09-17 12:46:14,2025-09-17 12:47:13,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F3_17_1","TG10-01426","2025-09-17","14:58:08",2025-09-17 14:58:08,2025-09-17 14:59:07,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F3_17_2","TG10-01426","2025-09-17","14:59:34",2025-09-17 14:59:34,2025-09-17 15:00:33,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F3_2","TG10-01426","2025-09-17","12:50:39",2025-09-17 12:50:39,2025-09-17 12:51:38,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F4_13_1","TG10-01426","2025-09-17","12:27:22",2025-09-17 12:27:22,2025-09-17 12:28:21,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F4_13_2","TG10-01426","2025-09-17","12:28:49",2025-09-17 12:28:49,2025-09-17 12:29:48,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F4_14_b_1","TG10-01426","2025-09-17","12:33:54",2025-09-17 12:33:54,2025-09-17 12:34:53,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F4_14_b_2","TG10-01426","2025-09-17","12:35:20",2025-09-17 12:35:20,2025-09-17 12:36:19,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F4_15_1","TG10-01426","2025-09-17","12:37:48",2025-09-17 12:37:48,2025-09-17 12:38:47,59,FALSE,""
"TG10-01426","2025_09_17_DLG_DLG_F4_15_2","TG10-01426","2025-09-17","12:39:14",2025-09-17 12:39:14,2025-09-17 12:40:13,59,FALSE,""
"TG10-01426","2025_09_19_DLG_DLG_R1_A2_6_1","TG10-01426","2025-09-19","11:10:59",2025-09-19 11:10:59,2025-09-19 11:11:58,59,FALSE,""
"TG10-01426","2025_09_19_DLG_DLG_R1_A2_6_2","TG10-01426","2025-09-19","11:12:25",2025-09-19 11:12:25,2025-09-19 11:13:24,59,FALSE,""
"TG10-01426","2025_09_19_DLG_DLG_R1_C1_4_1","TG10-01426","2025-09-19","11:03:28",2025-09-19 11:03:28,2025-09-19 11:04:27,59,FALSE,""
"TG10-01426","2025_09_19_DLG_DLG_R1_C1_4_2","TG10-01426","2025-09-19","11:04:54",2025-09-19 11:04:54,2025-09-19 11:05:53,59,FALSE,""
"TG10-01426","2025_09_19_DLG_DLG_R1_D2_5_1","TG10-01426","2025-09-19","11:07:05",2025-09-19 11:07:05,2025-09-19 11:08:04,59,FALSE,""
"TG10-01426","2025_09_19_DLG_DLG_R1_D2_5_2","TG10-01426","2025-09-19","11:08:31",2025-09-19 11:08:31,2025-09-19 11:09:30,59,FALSE,""
"TG10-01426","2025_09_19_DLG_DLG_R2_A4_1_1","TG10-01426","2025-09-19","10:33:26",2025-09-19 10:33:26,2025-09-19 10:34:25,59,FALSE,""
"TG10-01426","2025_09_19_DLG_DLG_R2_A4_1_2","TG10-01426","2025-09-19","10:34:52",2025-09-19 10:34:52,2025-09-19 10:35:51,59,FALSE,""
"TG10-01426","2025_09_19_DLG_DLG_R2_C4_2_1","TG10-01426","2025-09-19","10:46:42",2025-09-19 10:46:42,2025-09-19 10:47:41,59,FALSE,""
"TG10-01426","2025_09_19_DLG_DLG_R2_C4_2_2","TG10-01426","2025-09-19","10:48:08",2025-09-19 10:48:08,2025-09-19 10:49:07,59,FALSE,""
"TG10-01426","2025_09_19_DLG_DLG_R2_D3_3_1","TG10-01426","2025-09-19","10:55:33",2025-09-19 10:55:33,2025-09-19 10:56:32,59,FALSE,""
"TG10-01426","2025_09_19_DLG_DLG_R2_D3_3_2","TG10-01426","2025-09-19","10:56:59",2025-09-19 10:56:59,2025-09-19 10:57:58,59,FALSE,""
"TG10-01426","2025_11_05_CRC_TR_34_1","TG10-01426","2025-11-05","09:55:34",2025-11-05 09:55:34,2025-11-05 09:56:33,59,FALSE,""
"TG10-01426","2025_11_05_CRC_TR_34_2","TG10-01426","2025-11-05","09:57:00",2025-11-05 09:57:00,2025-11-05 09:57:59,59,FALSE,""
"TG10-01426","2025_11_05_CRC_TR_35_1","TG10-01426","2025-11-05","10:01:12",2025-11-05 10:01:12,2025-11-05 10:02:11,59,FALSE,""
"TG10-01426","2025_11_05_CRC_TR_35_2","TG10-01426","2025-11-05","10:02:38",2025-11-05 10:02:38,2025-11-05 10:03:37,59,FALSE,""
"TG10-01426","2025_11_05_CRC_TR_36_1","TG10-01426","2025-11-05","10:05:56",2025-11-05 10:05:56,2025-11-05 10:06:55,59,FALSE,""
"TG10-01426","2025_11_05_CRC_TR_36_2","TG10-01426","2025-11-05","10:07:22",2025-11-05 10:07:22,2025-11-05 10:08:21,59,FALSE,""
"TG10-01426","2025_11_05_CRC_TR_37_1","TG10-01426","2025-11-05","10:11:06",2025-11-05 10:11:06,2025-11-05 10:12:05,59,FALSE,""
"TG10-01426","2025_11_05_CRC_TR_37_2","TG10-01426","2025-11-05","10:12:33",2025-11-05 10:12:33,2025-11-05 10:13:32,59,FALSE,""
"TG10-01426","2025_11_05_CRC_TR_40_1","TG10-01426","2025-11-05","10:16:50",2025-11-05 10:16:50,2025-11-05 10:17:49,59,FALSE,""
"TG10-01426","2025_11_05_CRC_TR_40_2","TG10-01426","2025-11-05","10:18:16",2025-11-05 10:18:16,2025-11-05 10:19:15,59,FALSE,""
"TG10-01426","2025_11_05_CRC_UP_25_1","TG10-01426","2025-11-05","12:01:19",2025-11-05 12:01:19,2025-11-05 12:02:18,59,FALSE,""
"TG10-01426","2025_11_05_CRC_UP_25_2","TG10-01426","2025-11-05","12:02:46",2025-11-05 12:02:46,2025-11-05 12:03:45,59,FALSE,""
"TG10-01426","2025_11_05_CRC_UP_26_1","TG10-01426","2025-11-05","11:56:30",2025-11-05 11:56:30,2025-11-05 11:57:29,59,FALSE,""
"TG10-01426","2025_11_05_CRC_UP_26_2","TG10-01426","2025-11-05","11:57:56",2025-11-05 11:57:56,2025-11-05 11:58:55,59,FALSE,""
"TG10-01426","2025_11_05_CRC_UP_29_1","TG10-01426","2025-11-05","12:18:38",2025-11-05 12:18:38,2025-11-05 12:19:37,59,FALSE,""
"TG10-01426","2025_11_05_CRC_UP_29_2","TG10-01426","2025-11-05","12:20:04",2025-11-05 12:20:04,2025-11-05 12:21:03,59,FALSE,""
"TG10-01426","2025_11_05_CRC_UP_30_1","TG10-01426","2025-11-05","12:10:14",2025-11-05 12:10:14,2025-11-05 12:11:14,60,FALSE,""
"TG10-01426","2025_11_05_CRC_UP_30_2","TG10-01426","2025-11-05","12:11:41",2025-11-05 12:11:41,2025-11-05 12:12:40,59,FALSE,""
"TG10-01426","2025_11_05_CRC_UP_31_1","TG10-01426","2025-11-05","12:05:24",2025-11-05 12:05:24,2025-11-05 12:06:23,59,FALSE,""
"TG10-01426","2025_11_05_CRC_UP_31_2","TG10-01426","2025-11-05","12:06:50",2025-11-05 12:06:50,2025-11-05 12:07:49,59,FALSE,""
"TG10-01426","2025_11_05_CRC_UP_32_1","TG10-01426","2025-11-05","12:14:36",2025-11-05 12:14:36,2025-11-05 12:15:35,59,FALSE,""
"TG10-01426","2025_11_05_CRC_UP_32_2","TG10-01426","2025-11-05","12:16:02",2025-11-05 12:16:02,2025-11-05 12:17:01,59,FALSE,""
"TG10-01426","2025_11_05_CRC_W_41_1","TG10-01426","2025-11-05","09:49:48",2025-11-05 09:49:48,2025-11-05 09:50:47,59,FALSE,""
"TG10-01426","2025_11_05_CRC_W_41_2","TG10-01426","2025-11-05","09:51:14",2025-11-05 09:51:14,2025-11-05 09:52:13,59,FALSE,""
"TG10-01426","2025_11_05_CRC_W_42_1","TG10-01426","2025-11-05","09:39:37",2025-11-05 09:39:37,2025-11-05 09:40:36,59,FALSE,""
"TG10-01426","2025_11_05_CRC_W_42_2","TG10-01426","2025-11-05","09:41:03",2025-11-05 09:41:03,2025-11-05 09:42:02,59,FALSE,""
"TG10-01426","2025_11_05_CRC_W_43_1","TG10-01426","2025-11-05","09:44:09",2025-11-05 09:44:09,2025-11-05 09:45:08,59,FALSE,""
"TG10-01426","2025_11_05_CRC_W_43_2","TG10-01426","2025-11-05","09:45:34",2025-11-05 09:45:34,2025-11-05 09:46:33,59,FALSE,""
"TG10-01426","2025_11_05_CRC_W_47_1","TG10-01426","2025-11-05","09:34:11",2025-11-05 09:34:11,2025-11-05 09:35:10,59,FALSE,""
"TG10-01426","2025_11_05_CRC_W_47_2","TG10-01426","2025-11-05","09:35:37",2025-11-05 09:35:37,2025-11-05 09:36:36,59,FALSE,""
"TG10-01426","2025_11_05_CRC_W_48_1","TG10-01426","2025-11-05","09:28:34",2025-11-05 09:28:34,2025-11-05 09:29:33,59,FALSE,""
"TG10-01426","2025_11_05_CRC_W_48_2","TG10-01426","2025-11-05","09:29:56",2025-11-05 09:29:56,2025-11-05 09:30:55,59,FALSE,""
"TG10-01426","2025_11_05_OWC_TR_34_1","TG10-01426","2025-11-05","09:55:34",2025-11-05 09:55:34,2025-11-05 09:56:33,59,FALSE,""
"TG10-01426","2025_11_05_OWC_TR_34_2","TG10-01426","2025-11-05","09:57:00",2025-11-05 09:57:00,2025-11-05 09:57:59,59,FALSE,""
"TG10-01426","2025_11_05_OWC_TR_35_1","TG10-01426","2025-11-05","10:01:12",2025-11-05 10:01:12,2025-11-05 10:02:11,59,FALSE,""
"TG10-01426","2025_11_05_OWC_TR_35_2","TG10-01426","2025-11-05","10:02:38",2025-11-05 10:02:38,2025-11-05 10:03:37,59,FALSE,""
"TG10-01426","2025_11_05_OWC_TR_36_1","TG10-01426","2025-11-05","10:05:56",2025-11-05 10:05:56,2025-11-05 10:06:55,59,FALSE,""
"TG10-01426","2025_11_05_OWC_TR_36_2","TG10-01426","2025-11-05","10:07:22",2025-11-05 10:07:22,2025-11-05 10:08:21,59,FALSE,""
"TG10-01426","2025_11_05_OWC_TR_37_1","TG10-01426","2025-11-05","10:11:06",2025-11-05 10:11:06,2025-11-05 10:12:05,59,FALSE,""
"TG10-01426","2025_11_05_OWC_TR_37_2","TG10-01426","2025-11-05","10:12:33",2025-11-05 10:12:33,2025-11-05 10:13:32,59,FALSE,""
"TG10-01426","2025_11_05_OWC_TR_40_1","TG10-01426","2025-11-05","10:16:50",2025-11-05 10:16:50,2025-11-05 10:17:49,59,FALSE,""
"TG10-01426","2025_11_05_OWC_TR_40_2","TG10-01426","2025-11-05","10:18:16",2025-11-05 10:18:16,2025-11-05 10:19:15,59,FALSE,""
"TG10-01426","2025_11_05_OWC_UP_25_1","TG10-01426","2025-11-05","12:01:19",2025-11-05 12:01:19,2025-11-05 12:02:18,59,FALSE,""
"TG10-01426","2025_11_05_OWC_UP_25_2","TG10-01426","2025-11-05","12:02:46",2025-11-05 12:02:46,2025-11-05 12:03:45,59,FALSE,""
"TG10-01426","2025_11_05_OWC_UP_26_1","TG10-01426","2025-11-05","11:56:30",2025-11-05 11:56:30,2025-11-05 11:57:29,59,FALSE,""
"TG10-01426","2025_11_05_OWC_UP_26_2","TG10-01426","2025-11-05","11:57:56",2025-11-05 11:57:56,2025-11-05 11:58:55,59,FALSE,""
"TG10-01426","2025_11_05_OWC_UP_29_1","TG10-01426","2025-11-05","12:18:38",2025-11-05 12:18:38,2025-11-05 12:19:37,59,FALSE,""
"TG10-01426","2025_11_05_OWC_UP_29_2","TG10-01426","2025-11-05","12:20:04",2025-11-05 12:20:04,2025-11-05 12:21:03,59,FALSE,""
"TG10-01426","2025_11_05_OWC_UP_30_1","TG10-01426","2025-11-05","12:10:14",2025-11-05 12:10:14,2025-11-05 12:11:14,60,FALSE,""
"TG10-01426","2025_11_05_OWC_UP_30_2","TG10-01426","2025-11-05","12:11:41",2025-11-05 12:11:41,2025-11-05 12:12:40,59,FALSE,""
"TG10-01426","2025_11_05_OWC_UP_31_1","TG10-01426","2025-11-05","12:05:24",2025-11-05 12:05:24,2025-11-05 12:06:23,59,FALSE,""
"TG10-01426","2025_11_05_OWC_UP_31_2","TG10-01426","2025-11-05","12:06:50",2025-11-05 12:06:50,2025-11-05 12:07:49,59,FALSE,""
"TG10-01426","2025_11_05_OWC_UP_32_1","TG10-01426","2025-11-05","12:14:36",2025-11-05 12:14:36,2025-11-05 12:15:35,59,FALSE,""
"TG10-01426","2025_11_05_OWC_UP_32_2","TG10-01426","2025-11-05","12:16:02",2025-11-05 12:16:02,2025-11-05 12:17:01,59,FALSE,""
"TG10-01426","2025_11_05_OWC_W_41_1","TG10-01426","2025-11-05","09:49:48",2025-11-05 09:49:48,2025-11-05 09:50:47,59,FALSE,""
"TG10-01426","2025_11_05_OWC_W_41_2","TG10-01426","2025-11-05","09:51:14",2025-11-05 09:51:14,2025-11-05 09:52:13,59,FALSE,""
"TG10-01426","2025_11_05_OWC_W_42_1","TG10-01426","2025-11-05","09:39:37",2025-11-05 09:39:37,2025-11-05 09:40:36,59,FALSE,""
"TG10-01426","2025_11_05_OWC_W_42_2","TG10-01426","2025-11-05","09:41:03",2025-11-05 09:41:03,2025-11-05 09:42:02,59,FALSE,""
"TG10-01426","2025_11_05_OWC_W_43_1","TG10-01426","2025-11-05","09:44:09",2025-11-05 09:44:09,2025-11-05 09:45:08,59,FALSE,""
"TG10-01426","2025_11_05_OWC_W_43_2","TG10-01426","2025-11-05","09:45:34",2025-11-05 09:45:34,2025-11-05 09:46:33,59,FALSE,""
"TG10-01426","2025_11_05_OWC_W_47_1","TG10-01426","2025-11-05","09:34:11",2025-11-05 09:34:11,2025-11-05 09:35:10,59,FALSE,""
"TG10-01426","2025_11_05_OWC_W_47_2","TG10-01426","2025-11-05","09:35:37",2025-11-05 09:35:37,2025-11-05 09:36:36,59,FALSE,""
"TG10-01426","2025_11_05_OWC_W_48_1","TG10-01426","2025-11-05","09:28:34",2025-11-05 09:28:34,2025-11-05 09:29:33,59,FALSE,""
"TG10-01426","2025_11_05_OWC_W_48_2","TG10-01426","2025-11-05","09:29:56",2025-11-05 09:29:56,2025-11-05 09:30:55,59,FALSE,""
"TG10-01426","2025_11_13_PTR_TR_11_1","TG10-01426","2025-11-13","11:06:32",2025-11-13 11:06:32,2025-11-13 11:07:31,59,FALSE,""
"TG10-01426","2025_11_13_PTR_TR_11_2","TG10-01426","2025-11-13","11:07:57",2025-11-13 11:07:57,2025-11-13 11:08:56,59,FALSE,""
"TG10-01426","2025_11_13_PTR_TR_12_1","TG10-01426","2025-11-13","10:45:30",2025-11-13 10:45:30,2025-11-13 10:46:29,59,FALSE,""
"TG10-01426","2025_11_13_PTR_TR_12_2","TG10-01426","2025-11-13","10:46:56",2025-11-13 10:46:56,2025-11-13 10:47:55,59,FALSE,""
"TG10-01426","2025_11_13_PTR_TR_14_1","TG10-01426","2025-11-13","10:51:48",2025-11-13 10:51:48,2025-11-13 10:52:47,59,FALSE,""
"TG10-01426","2025_11_13_PTR_TR_14_2","TG10-01426","2025-11-13","10:53:14",2025-11-13 10:53:14,2025-11-13 10:54:13,59,FALSE,""
"TG10-01426","2025_11_13_PTR_TR_15_1","TG10-01426","2025-11-13","10:56:36",2025-11-13 10:56:36,2025-11-13 10:57:35,59,FALSE,""
"TG10-01426","2025_11_13_PTR_TR_15_2","TG10-01426","2025-11-13","10:58:01",2025-11-13 10:58:01,2025-11-13 10:59:00,59,FALSE,""
"TG10-01426","2025_11_13_PTR_TR_16_1","TG10-01426","2025-11-13","11:02:12",2025-11-13 11:02:12,2025-11-13 11:03:11,59,FALSE,""
"TG10-01426","2025_11_13_PTR_TR_16_2","TG10-01426","2025-11-13","11:03:37",2025-11-13 11:03:37,2025-11-13 11:04:36,59,FALSE,""
"TG10-01426","2025_11_13_PTR_UP_2_1","TG10-01426","2025-11-13","10:32:47",2025-11-13 10:32:47,2025-11-13 10:33:46,59,FALSE,""
"TG10-01426","2025_11_13_PTR_UP_2_2","TG10-01426","2025-11-13","10:34:13",2025-11-13 10:34:13,2025-11-13 10:35:12,59,FALSE,""
"TG10-01426","2025_11_13_PTR_UP_4_1","TG10-01426","2025-11-13","10:38:17",2025-11-13 10:38:17,2025-11-13 10:39:16,59,FALSE,""
"TG10-01426","2025_11_13_PTR_UP_4_2","TG10-01426","2025-11-13","10:39:42",2025-11-13 10:39:42,2025-11-13 10:40:41,59,FALSE,""
"TG10-01426","2025_11_13_PTR_UP_6_1","TG10-01426","2025-11-13","10:19:04",2025-11-13 10:19:04,2025-11-13 10:20:03,59,FALSE,""
"TG10-01426","2025_11_13_PTR_UP_6_2","TG10-01426","2025-11-13","10:20:29",2025-11-13 10:20:29,2025-11-13 10:21:28,59,FALSE,""
"TG10-01426","2025_11_13_PTR_UP_7_1","TG10-01426","2025-11-13","10:24:34",2025-11-13 10:24:34,2025-11-13 10:25:33,59,FALSE,""
"TG10-01426","2025_11_13_PTR_UP_7_2","TG10-01426","2025-11-13","10:26:00",2025-11-13 10:26:00,2025-11-13 10:26:59,59,FALSE,""
"TG10-01426","2025_11_13_PTR_UP_8_1","TG10-01426","2025-11-13","10:28:50",2025-11-13 10:28:50,2025-11-13 10:29:49,59,FALSE,""
"TG10-01426","2025_11_13_PTR_UP_8_2","TG10-01426","2025-11-13","10:30:16",2025-11-13 10:30:16,2025-11-13 10:31:15,59,FALSE,""
"TG10-01426","2025_11_13_PTR_W_17_1","TG10-01426","2025-11-13","11:35:36",2025-11-13 11:35:36,2025-11-13 11:36:35,59,FALSE,""
"TG10-01426","2025_11_13_PTR_W_17_2","TG10-01426","2025-11-13","11:37:01",2025-11-13 11:37:01,2025-11-13 11:38:00,59,FALSE,""
"TG10-01426","2025_11_13_PTR_W_18_1","TG10-01426","2025-11-13","11:16:54",2025-11-13 11:16:54,2025-11-13 11:17:53,59,FALSE,""
"TG10-01426","2025_11_13_PTR_W_18_2","TG10-01426","2025-11-13","11:18:20",2025-11-13 11:18:20,2025-11-13 11:19:19,59,FALSE,""
"TG10-01426","2025_11_13_PTR_W_22_1","TG10-01426","2025-11-13","11:21:07",2025-11-13 11:21:07,2025-11-13 11:22:06,59,FALSE,""
"TG10-01426","2025_11_13_PTR_W_22_2","TG10-01426","2025-11-13","11:22:33",2025-11-13 11:22:33,2025-11-13 11:23:32,59,FALSE,""
"TG10-01426","2025_11_13_PTR_W_23_1","TG10-01426","2025-11-13","11:25:30",2025-11-13 11:25:30,2025-11-13 11:26:29,59,FALSE,""
"TG10-01426","2025_11_13_PTR_W_23_2","TG10-01426","2025-11-13","11:26:56",2025-11-13 11:26:56,2025-11-13 11:27:55,59,FALSE,""
"TG10-01426","2025_11_13_PTR_W_24_1","TG10-01426","2025-11-13","11:30:14",2025-11-13 11:30:14,2025-11-13 11:31:13,59,FALSE,""
"TG10-01426","2025_11_13_PTR_W_24_2","TG10-01426","2025-11-13","11:31:40",2025-11-13 11:31:40,2025-11-13 11:32:39,59,FALSE,""
