"Plot_clean","Date","Month","Site","Zone","Replicate","Row_ID","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","CH4_lin_pass","CH4_HM81_pass","CH4_poly_pass","CH4_neg_flux","CH4_rejected_model","CH4_rejected_manual","CH4_flux_rejected"
"2023-02-10_OWC_TR_121_58",2023-02-10,"Feb","OWC","TR",121,58,2023-02-10 12:11:59.5,1427.78086348552,0.0270380998903233,1.64811603939937e-235,0.776072760911794,0.65037907754722,1273.78664271785,0.011953401319842,0.000209578376693582,5695.19579454938,0.0434692869675679,7.22361066207689e-269,0.81919116527154,0.584417110406098,397.884180430196,0.946731052748287,0.317655125253352,1291.57906796339,TRUE,0.0111933169912845,0.000197808673332384,0.513032786227458,2023-02-10 12:09:00,2023-02-10 12:14:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-10_OWC_TR_122_59",2023-02-10,"Feb","OWC","TR",122,59,2023-02-10 11:53:44.5,1686.10112927323,0.0297256562996238,1.10650144689991e-124,0.649819809214568,1.14862543122399,229.059821767308,0.0245626935578944,0.000164550553867899,5714.85427993904,0.0255796292678396,0,0.976424142307746,0.298034397436229,160.501079497274,0.979388376421508,0.27918847361094,229.506303900721,TRUE,0.0246722640388256,0.000165197069804168,0.273288819287781,2023-02-10 11:51:30,2023-02-10 11:55:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-10_OWC_TR_123_60",2023-02-10,"Feb","OWC","TR",123,60,2023-02-10 12:01:59.5,4277.18004155362,0.0900158556137068,3.20948209375275e-182,0.684884200810362,4.70464133419676,689.860104775401,0.0804465546155731,0.000139713408489863,5710.53400586361,0.0289783819432021,0,0.997839042551528,0.389596044032787,393.110956313483,0.998576890543019,0.316603924621029,690.266187171387,TRUE,0.080365935774513,0.000142831011956859,0.374134026679789,2023-02-10 11:59:00,2023-02-10 12:04:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-10_OWC_TR_124_61",2023-02-10,"Feb","OWC","TR",124,61,2023-02-10 11:45:59.5,NA,NA,NA,NA,NA,1114.85461486192,0.00997375191373214,0.000507068767849795,5830.85185732866,0.0700419040517484,1.53332022192077e-63,0.447326225173489,0.769669592388795,1062.92942527666,0.508109024769567,0.727637042063477,1133.54166995222,TRUE,0.0116261623437398,0.000387178037511,0.526935779998623,2023-02-10 11:44:00,2023-02-10 11:47:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-10_OWC_TR_126_62",2023-02-10,"Feb","OWC","TR",126,62,2023-02-10 11:36:14.5,7481.16480014368,0.313835811106483,4.06912120033069e-257,0.72939888664281,15.4104083455618,4431.02584889447,0.226753353464289,0.000726357919721522,5839.32557177728,0.18839877183925,0,0.990869663495254,2.83069285884388,2270.22362805089,0.999176122355657,0.851265200779313,4431.02584889441,TRUE,0.226753353464289,0.000726357919721522,3.96196880030661,2023-02-10 11:32:30,2023-02-10 11:39:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-10_OWC_TR_127_63",2023-02-10,"Feb","OWC","TR",127,63,2023-02-10 12:58:44.5,407.262799751375,0.0190021588280474,3.98756200667313e-52,0.539625962737354,0.47386978689915,144.102626195106,0.0144544864170941,0.00040749822574817,5798.45579115685,0.0351138803809956,5.62669447548419e-109,0.808509403105422,0.305616877598567,145.52577683532,0.810147167323192,0.305333478263818,144.352038661925,TRUE,0.014494708325982,0.00040137327312399,0.305278265450269,2023-02-10 12:57:30,2023-02-10 12:59:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-10_OWC_TR_128_64",2023-02-10,"Feb","OWC","TR",128,64,2023-02-10 12:42:59.5,4405.00358787242,0.589288477595378,1.49814229828663e-112,0.655055156099361,23.6992773599375,1140.53136414634,0.581103372255451,0.000520814142058501,5838.45675516976,0.0719405660134466,0,0.999616186786507,0.790533422376408,1052.97887648393,0.999682835152696,0.720133924010595,1143.6475220046,TRUE,0.581894155472303,0.000528267295901825,0.7778243958496,2023-02-10 12:41:00,2023-02-10 12:44:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-10_OWC_UP_101_49",2023-02-10,"Feb","OWC","UP",101,49,2023-02-10 12:33:36.5,NA,NA,NA,NA,NA,411.559976623413,0.012259387601861,0.000174990544371624,5758.56284256689,0.0288190354423387,2.90843566770561e-282,0.89594824908277,0.345529675205803,309.215058339581,0.913601467471401,0.315411191221519,411.802413519074,TRUE,0.0122451566252772,0.000180765591579051,0.344461147481601,2023-02-10 12:31:14,2023-02-10 12:35:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-10_OWC_UP_102_50",2023-02-10,"Feb","OWC","UP",102,50,2023-02-10 12:26:29.5,1282.18708802965,0.0161471634768871,4.43543835738016e-128,0.620949288772476,0.702029507371328,246.586043013007,0.0126936083697288,0.000139622370243272,5728.50053742358,0.0241228372356433,0,0.932530998379415,0.296182128943085,239.966177865334,0.933714678208729,0.294064673608527,247.030076413304,TRUE,0.0127637680419969,0.00014467340784232,0.316043572699656,2023-02-10 12:24:00,2023-02-10 12:28:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-10_OWC_UP_103_51",2023-02-10,"Feb","OWC","UP",103,51,2023-02-10 12:05:29.5,NA,NA,NA,NA,NA,173.158638362099,0.0231665416853512,0.000131335079852443,5715.149657628,0.0226910254358997,0,0.981143001542924,0.278602228910958,174.887229350925,0.981214253183512,0.278541556677233,173.232308318222,TRUE,0.0231517776612728,0.000137631578018697,0.298618680592913,2023-02-10 12:03:00,2023-02-10 12:07:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-10_OWC_UP_104_52",2023-02-10,"Feb","OWC","UP",104,52,2023-02-10 11:44:29.5,466.987211751225,0.0336512585187804,1.10316375646908e-152,0.686324191192256,0.35589730004136,570.623059108507,0.00580133883056682,0.000182905983513244,5819.31004133152,0.0316010340035598,3.09979167621917e-130,0.627183474907642,0.388000028211754,327.514999309351,0.753036724728634,0.316320858236903,575.240702274408,TRUE,0.00552902199497845,0.000165546394682423,0.318552101824846,2023-02-10 11:42:00,2023-02-10 11:46:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-10_OWC_UP_105_53",2023-02-10,"Feb","OWC","UP",105,53,2023-02-10 11:51:29.5,706.246338798404,0.0263893811643667,4.85982075892158e-131,0.629484437251836,0.434425649234416,282.392973425813,0.00743736759904547,0.000143851358161266,5723.84697039008,0.0248534879690431,7.91447569071949e-223,0.817185281461337,0.305153117206954,193.382174834371,0.843437518158553,0.282867819288844,283.00096777401,TRUE,0.00733594909809175,0.00014531059707069,0.288335901286971,2023-02-10 11:49:00,2023-02-10 11:53:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-10_OWC_UP_106_54",2023-02-10,"Feb","OWC","UP",106,54,2023-02-10 11:36:29.5,716.564240375519,0.0120627717653941,2.22204624490205e-187,0.638575315167311,0.369800453925158,565.063234397095,0.00423428301336206,9.61625662161185e-05,5842.27167024134,0.023276539315231,3.21910305783795e-220,0.698220886131801,0.337911618044799,223.649585885239,0.799965747514476,0.275441635753296,565.331962094019,TRUE,0.00423659605909783,0.000102636509436476,0.343847128719294,2023-02-10 11:33:00,2023-02-10 11:39:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-10_OWC_UP_107_55",2023-02-10,"Feb","OWC","UP",107,55,2023-02-10 12:19:59.5,948.796869468289,0.017911635635645,1.29365525592025e-105,0.631244704811379,0.647413053239158,241.558011884247,0.0146932756595152,0.000204171978334149,5716.54263252344,0.0282024747396241,1.24870591574152e-258,0.915502750735512,0.309908583027161,238.153185844965,0.916796263237027,0.308172730534818,242.85237167496,TRUE,0.0145256628604584,0.000203449496166974,0.246457732274874,2023-02-10 12:18:00,2023-02-10 12:21:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-10_OWC_UP_108_56",2023-02-10,"Feb","OWC","UP",108,56,2023-02-10 11:57:59.5,1386.65929570217,0.118770077946115,6.00550496507492e-127,0.699689392648334,1.02156515700641,1677.83835697281,0.0179952891878896,0.000911496750591619,5725.62727011739,0.125905936228615,6.90815619279013e-64,0.44916222795763,1.38354277954539,1448.99849762041,0.660878889775596,1.08784900864612,1744.74095083514,TRUE,0.0114354331961882,0.000233319191733943,0.323533257977725,2023-02-10 11:56:00,2023-02-10 11:59:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-21_CRC_TR_309_73",2023-02-21,"Feb","CRC","TR",309,73,2023-02-21 14:18:29.5,NA,NA,NA,NA,NA,2354.78421008452,0.0653646023096144,0.000808979218367866,5738.24563775943,0.139768963796447,4.94065645841247e-324,0.916087329152409,1.71609453950273,2227.8664868007,0.93253692441655,1.54130280059722,2391.01692379728,TRUE,0.0696391492811331,0.000194958524892051,0.38490237286295,2023-02-21 14:16:00,2023-02-21 14:20:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-21_CRC_TR_311_75",2023-02-21,"Feb","CRC","TR",311,75,2023-02-21 13:44:59.5,241.49874348304,0.0368729322557643,1.19842413558349e-85,0.553149571407982,0.309889450507105,205.063341188904,0.00511071657587482,0.000196556001922919,5747.99778361556,0.0271504724809998,1.53943609817007e-93,0.585813299794099,0.298348443985407,142.850276667624,0.639182260383043,0.279048771691684,205.078240054321,TRUE,0.00512548840293654,0.000197635842241453,0.296918641087631,2023-02-21 13:43:00,2023-02-21 13:46:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-21_CRC_TR_312_76",2023-02-21,"Feb","CRC","TR",312,76,2023-02-21 13:31:59.5,2591.28077214935,0.347284513883775,1.21007566522271e-157,0.77652406788647,3.58281912935081,2285.47229452694,0.102512337868473,0.00171649559649301,5756.21033718724,0.237101212888004,8.44424712947536e-224,0.881820727868672,2.60543450879879,1304.10886933492,0.984829355801304,0.935453036386922,2286.07280963258,TRUE,0.101422895823825,0.00175033868104269,3.3015767074936,2023-02-21 13:30:00,2023-02-21 13:33:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-21_CRC_TR_313_77",2023-02-21,"Feb","CRC","TR",313,77,2023-02-21 13:51:14.5,NA,NA,NA,NA,NA,1244.63613079625,0.0230775451308289,0.000852996345376747,5741.81128987057,0.103050878820136,6.79331912690258e-94,0.636507779316489,1.0597308158347,588.031291596322,0.924593820277671,0.483830172211119,1244.68789968552,TRUE,0.0232656519171851,0.000905747576781817,1.23102879577155,2023-02-21 13:49:30,2023-02-21 13:52:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-21_CRC_TR_314_78",2023-02-21,"Feb","CRC","TR",314,78,2023-02-21 13:07:19.5,1230.56545775404,0.0498348476430497,6.71010915851776e-92,0.646494340271773,1.12105988072186,756.954080747067,0.0307641458556155,0.000537101495633311,5707.67937221055,0.0617865182125422,2.68008516148561e-194,0.891811935227234,0.620183633731305,695.188426073489,0.908214262874394,0.572680200325761,757.071416415938,TRUE,0.0308988388663328,0.000549448192180164,0.671862725039104,2023-02-21 13:05:40,2023-02-21 13:08:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-21_CRC_TR_315_79",2023-02-21,"Feb","CRC","TR",315,79,2023-02-21 13:15:29.5,NA,NA,NA,NA,NA,1831.34849693545,0.0193815462177679,0.000522997561251345,5707.16959225796,0.0903593387128631,4.91649895980372e-157,0.696652768123023,1.10943920271207,605.168244777231,0.960960353413497,0.398670307038089,1839.29299700805,TRUE,0.020626278889764,0.000526677013102859,1.20518575449476,2023-02-21 13:13:00,2023-02-21 13:17:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-21_CRC_TR_316_80",2023-02-21,"Feb","CRC","TR",316,80,2023-02-21 14:27:29.5,NA,NA,NA,NA,NA,1756.74567308052,0.0399303110272716,0.000491473381861495,5725.34133582835,0.0849128429465787,0,0.916932144505629,1.04256669117541,1645.01088020028,0.931504606940155,0.948299429879126,1758.55487562764,TRUE,0.040498775475134,0.00051087053329617,1.08292507029499,2023-02-21 14:25:00,2023-02-21 14:29:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-21_CRC_TR_316_83",2023-02-21,"Feb","CRC","TR",316,83,2023-02-21 14:33:59.5,NA,NA,NA,NA,NA,1701.23927095594,0.0354145596844084,0.000933988365278411,5742.84003422216,0.129012724928186,3.3789504457339e-146,0.750488236644256,1.41768235391034,1378.37788656473,0.87371454703267,1.01069602125626,1701.85858592585,TRUE,0.0352878598088894,0.000936941364733461,1.66674822554294,2023-02-21 14:32:00,2023-02-21 14:35:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-21_CRC_TR_327_74",2023-02-21,"Feb","CRC","TR",327,74,2023-02-21 13:59:59.5,NA,NA,NA,NA,NA,5168.89367036674,-0.0166862717135969,0.000830331191323898,5737.60154869004,0.229748554465272,3.1679750337769e-75,0.296543137943983,3.56481208010364,3263.50594711232,0.903739215795118,1.3200683293992,5181.84800480085,TRUE,-0.0140584189735959,0.000785649864871341,3.75420488185597,2023-02-21 13:56:00,2023-02-21 14:03:59,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"2023-02-21_CRC_TR_327_82",2023-02-21,"Feb","CRC","TR",327,82,2023-02-21 14:09:29.5,NA,NA,NA,NA,NA,2053.68841200233,0.00993459055218065,0.000629458586636652,5734.27345918831,0.108752823817255,3.62549663342393e-47,0.29405821923849,1.33527588699944,1781.06196174016,0.554815551717204,1.06214551051787,2081.66590195147,TRUE,0.00805139174055263,0.000475437735989354,0.96197370740953,2023-02-21 14:07:00,2023-02-21 14:11:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-21_CRC_UP_301_65",2023-02-21,"Feb","CRC","UP",301,65,2023-02-21 11:54:29.5,886.570837645906,0.0269442503851463,4.21411862247737e-73,0.599377298982466,0.824368237775727,186.974223362765,0.024268161508264,0.000316451669177675,5639.40422888625,0.0327495627049712,2.8550789200675e-224,0.942619979914125,0.311985076927823,183.436846366422,0.943808865110343,0.309602093894794,187.221035101636,TRUE,0.0243290096024006,0.00033753299620638,0.30080882020274,2023-02-21 11:53:00,2023-02-21 11:55:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-21_CRC_UP_302_66",2023-02-21,"Feb","CRC","UP",302,66,2023-02-21 11:58:14.5,NA,NA,NA,NA,NA,1063.36790339937,0.037625774622589,0.00188587158819009,5641.29516827096,0.162504436037836,7.74048365472874e-57,0.57187493097431,1.41437225960019,812.0021264864,0.817235924923339,0.927227051203016,1063.81235999804,TRUE,0.0386071004058675,0.0019261289510042,1.74701172425618,2023-02-21 11:57:00,2023-02-21 11:59:29,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-21_CRC_UP_302_81",2023-02-21,"Feb","CRC","UP",302,81,2023-02-21 12:02:29.5,1502.75375862543,-0.025448579646554,1.39001975303633e-17,0.114802579724808,0.843686512798209,1329.30672884331,0.00600123960518146,0.000344195104547223,5644.21133976802,0.0594672792750271,2.37227615207785e-55,0.337028295751022,0.730144021040186,912.242733126709,0.671361295501894,0.514929595795432,1331.30737149304,TRUE,0.00639231083393223,0.000346804220366011,0.82208055913386,2023-02-21 12:00:00,2023-02-21 12:04:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-21_CRC_UP_303_67",2023-02-21,"Feb","CRC","UP",303,67,2023-02-21 12:10:44.5,NA,NA,NA,NA,NA,1072.32656603037,-0.0118055649247795,0.000359250667258598,5657.40277174701,0.0558460525758925,9.93322696421616e-131,0.667467540191305,0.650675756648831,599.116423422397,0.86258370164617,0.419059286381579,1072.80484785468,TRUE,-0.0120106072953333,0.000387726810889876,0.673589079143155,2023-02-21 12:08:30,2023-02-21 12:12:59,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"2023-02-21_CRC_UP_304_68",2023-02-21,"Feb","CRC","UP",304,68,2023-02-21 11:16:04.5,1857.63902685986,0.036017701004185,5.88897028658279e-185,0.70059742264247,0.909456043890132,1030.43244319657,0.0156544491470818,0.000188429547717666,5684.85432155552,0.0379948454125125,0,0.908158396749889,0.503701998984009,415.012830706793,0.962091315485165,0.324075645467992,1030.70887034516,TRUE,0.0157428730800349,0.00019491906252321,0.572676189212164,2023-02-21 11:13:10,2023-02-21 11:18:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-21_CRC_UP_305_69",2023-02-21,"Feb","CRC","UP",305,69,2023-02-21 11:25:29.5,693.825485678992,0.0246193305820993,5.41056683068128e-80,0.633307558180388,0.630753693263478,166.006199980651,0.019125854107982,0.000307368782072603,5680.22980136573,0.0318095753079615,4.74332686585878e-194,0.915364078456712,0.303030391242119,156.400698191372,0.918503039872833,0.298192037208934,166.999972932662,TRUE,0.0194163479303708,0.000313270700376565,0.315106940325674,2023-02-21 11:24:00,2023-02-21 11:26:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-21_CRC_UP_306_70",2023-02-21,"Feb","CRC","UP",306,70,2023-02-21 11:31:59.5,NA,NA,NA,NA,NA,265.964382270735,0.00292408198796676,0.000209429249734785,5652.80502720373,0.028928666771878,2.11605171707273e-37,0.28968571014785,0.317888490669991,188.043775807993,0.401132959882444,0.292499552594528,266.138461508745,TRUE,0.00293031136347446,0.000218310679698392,0.339910225010597,2023-02-21 11:30:00,2023-02-21 11:33:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-21_CRC_UP_307_71",2023-02-21,"Feb","CRC","UP",307,71,2023-02-21 11:38:59.5,NA,NA,NA,NA,NA,197.187743701935,-0.00273134425610966,0.000674344287524352,5657.05610128283,0.0464278410429521,6.92335276837364e-05,0.064485640600956,0.361878554232293,80.4237479985359,0.434385257431975,0.282572865019004,198.045592562284,TRUE,-0.00216598451495032,0.000689289955935449,0.348595769085895,2023-02-21 11:38:00,2023-02-21 11:39:59,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"2023-02-21_CRC_UP_308_72",2023-02-21,"Feb","CRC","UP",308,72,2023-02-21 11:48:02,NA,NA,NA,NA,NA,635.620242610503,0.0109502997609746,0.000322152008499741,5642.12171008567,0.0435691982502824,1.73121155742754e-128,0.711715190400787,0.473786933809331,570.967333481759,0.750893903949409,0.441361397403436,636.605247149343,TRUE,0.0106533744601773,0.000303778703967833,0.433337332183646,2023-02-21 11:46:05,2023-02-21 11:49:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-24_PTR_TR_12_91",2023-02-24,"Feb","PTR","TR",12,91,2023-02-24 10:35:59.5,NA,NA,NA,NA,NA,214.998331781214,0.00182606314546739,0.000198600711920938,5740.44443032526,0.0274329102696695,1.16116034375605e-18,0.150284921643737,0.301452068603035,201.646917881993,0.180452537924306,0.296673757880327,215.017135808792,TRUE,0.00185310457520563,0.00020010034827086,0.269354734187964,2023-02-24 10:34:00,2023-02-24 10:37:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-24_PTR_TR_12_99",2023-02-24,"Feb","PTR","TR",12,99,2023-02-24 11:40:49.5,NA,NA,NA,NA,NA,303.884068415341,0.0108869986323597,0.000188630576928758,5738.67078663474,0.0282338451721759,9.5102846426184e-228,0.865424287376323,0.322844414815594,227.160555773647,0.884774689251578,0.299311846729338,303.922277665859,TRUE,0.0109170396670465,0.000195327211353987,0.30421850560507,2023-02-24 11:38:40,2023-02-24 11:42:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-24_PTR_TR_551_92",2023-02-24,"Feb","PTR","TR",551,92,2023-02-24 10:45:24.5,NA,NA,NA,NA,NA,239.515797296899,0.00691052450055138,0.000131306359859381,5739.74183772453,0.0234441613031417,1.66024007293896e-230,0.817581447781072,0.292583895402906,233.560414264855,0.820487164059767,0.290715073805181,239.584926247482,TRUE,0.00691576521356873,0.000137683268856987,0.296230059527654,2023-02-24 10:42:50,2023-02-24 10:47:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-24_PTR_TR_552_93",2023-02-24,"Feb","PTR","TR",552,93,2023-02-24 10:54:29.5,1317.52133507361,0.0153747616896526,8.98596227901575e-215,0.689057874365756,0.528834803731765,812.614595310412,0.00711578230233082,0.000111429506015765,5740.50482645783,0.0269719640366458,4.94065645841247e-324,0.829535450965921,0.391559066665262,539.104831879837,0.877494174303248,0.332336077144988,813.307409725385,TRUE,0.00720764488660686,0.000108623335227024,0.372477378649771,2023-02-24 10:51:00,2023-02-24 10:57:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-24_PTR_TR_553_94",2023-02-24,"Feb","PTR","TR",553,94,2023-02-24 11:04:44.5,NA,NA,NA,NA,NA,320.826814969476,0.00818556548270317,0.000179143521289594,5745.20528377183,0.0278481278404077,2.41899612826419e-187,0.795112412844943,0.324465218543176,318.706900792794,0.797421331202374,0.323233172148263,320.949559920512,TRUE,0.00816146460126292,0.000187915563255394,0.311503690967058,2023-02-24 11:02:30,2023-02-24 11:06:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-24_PTR_TR_554_95",2023-02-24,"Feb","PTR","TR",554,95,2023-02-24 11:11:59.5,NA,NA,NA,NA,NA,260.707786946475,0.0097148186906311,0.000208285628594089,5741.06341942789,0.0287706972669766,4.97807665425074e-180,0.819857739350195,0.316152610897827,246.691435632015,0.826493890774159,0.310925846916163,261.022496051722,TRUE,0.00959820686226931,0.000208866438005244,0.296670214358641,2023-02-24 11:10:00,2023-02-24 11:13:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-24_PTR_TR_555_96",2023-02-24,"Feb","PTR","TR",555,96,2023-02-24 11:17:29.5,NA,NA,NA,NA,NA,198.964932545325,-0.000296191575624208,0.000321765908415046,5755.31676620856,0.033299532978744,0.357921560424054,0.00236132409443176,0.31722430774494,202.264143631718,0.00430147433162347,0.317804663684306,199.089648528112,TRUE,-0.000190078881549198,0.00033864755126012,0.338317910714864,2023-02-24 11:16:00,2023-02-24 11:18:59,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"2023-02-24_PTR_TR_556_97",2023-02-24,"Feb","PTR","TR",556,97,2023-02-24 11:23:59.5,397.577610803431,0.013589567357035,4.67237218921206e-93,0.583887606789424,0.364598874782349,107.938477565975,0.00715501844633802,0.000177642953183694,5743.12657360538,0.0245379945902077,9.4814578858957e-156,0.772411189316958,0.269640703661198,99.8660916843915,0.778063848439421,0.266829901615985,108.025239559838,TRUE,0.00718172490221312,0.00018768285396017,0.263989531041947,2023-02-24 11:22:00,2023-02-24 11:25:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-24_PTR_TR_557_98",2023-02-24,"Feb","PTR","TR",557,98,2023-02-24 11:33:29.5,NA,NA,NA,NA,NA,244.333614019365,0.00964354575468335,0.000139360541487182,5739.52131035408,0.0240776005557634,1.29818031091214e-287,0.888980429290417,0.295626709361952,208.862069624279,0.896048900531585,0.286540426584222,244.454417442415,TRUE,0.00960352077098562,0.000143327066985015,0.300803724226273,2023-02-24 11:31:00,2023-02-24 11:35:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-24_PTR_UP_1_84",2023-02-24,"Feb","PTR","UP",1,84,2023-02-24 12:04:29.5,632.811816837848,0.012327422109813,3.55023506664515e-64,0.550740484289065,0.579504968279205,480.673824297322,0.0139379157831188,0.000475842367329454,5750.03477256992,0.0492448957119842,4.40679628175467e-97,0.705583576415137,0.469126037358473,362.548089417968,0.790283415936682,0.397046546842153,484.184638591768,TRUE,0.0131635086980821,0.000449609847616724,0.464701958982696,2023-02-24 12:03:00,2023-02-24 12:05:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-24_PTR_UP_2_85",2023-02-24,"Feb","PTR","UP",2,85,2023-02-24 12:11:14.5,NA,NA,NA,NA,NA,212.469491885051,0.0118833847665773,0.000249631406229464,5750.20978790568,0.0301580844190963,6.82469468853824e-171,0.844268945330347,0.310132739976362,194.623733141129,0.852162041401984,0.302896641388814,212.670601748459,TRUE,0.0118799038495817,0.000257634454249478,0.303003846079422,2023-02-24 12:09:30,2023-02-24 12:12:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-24_PTR_UP_3_86",2023-02-24,"Feb","PTR","UP",3,86,2023-02-24 12:19:29.5,897.553525257376,0.0397186937678098,3.59783513848743e-94,0.508004926254163,0.509508974817227,997.190662547477,0.00542115086583862,0.000260980390521361,5759.36756637537,0.0450901060573048,1.44981437182754e-72,0.41912789750848,0.553619935991161,585.183059417086,0.709621688862319,0.392085706935498,997.324005239432,TRUE,0.00532664265214133,0.000275960315844565,0.597311435740437,2023-02-24 12:17:00,2023-02-24 12:21:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2023-02-24_PTR_UP_3_87",2023-02-24,"Feb","PTR","UP",3,87,2023-02-24 12:27:29.5,NA,NA,NA,NA,NA,256.881563672721,-0.00187789062986998,0.000348718167893378,5761.9070896446,0.0360888205629112,1.31354464037364e-07,0.0749343539851853,0.343796146561834,159.620353746665,0.301745559012294,0.299528461456981,257.124093524033,TRUE,-0.00204337614140032,0.000350926461370734,0.343945800560997,2023-02-24 12:26:00,2023-02-24 12:28:59,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"2023-02-24_PTR_UP_4_100",2023-02-24,"Feb","PTR","UP",4,100,2023-02-24 12:23:59.5,NA,NA,NA,NA,NA,2099.13215782002,-0.00240461506174066,0.0014136577006832,5725.93721250857,0.195269918620975,0.0895955710928929,0.00601663711288399,2.14576289302129,1797.23339907413,0.474457328749497,1.56353150653682,2155.24154976962,TRUE,0.0068314113029588,0.000428917264384034,0.526430379517779,2023-02-24 12:22:00,2023-02-24 12:25:59,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"2023-02-24_PTR_UP_4_88",2023-02-24,"Feb","PTR","UP",4,88,2023-02-24 12:35:14.5,972.220820511609,0.0206480373961585,3.69827473543858e-153,0.652478505255924,0.50387069000887,768.44107523598,0.00773154219515448,0.000176433087368265,5773.12494841876,0.0335386104243663,2.65015177903077e-197,0.744794442400726,0.431790740028729,394.285488941528,0.856101769206584,0.324725964088056,768.620382971953,TRUE,0.00780253873985175,0.000184650897459425,0.472185524699998,2023-02-24 12:32:30,2023-02-24 12:37:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
